calories,heart_rate,timestamp,battery_soc,temperature,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,altitude,enhanced_altitude,ascent,descent,grade
860,160,2024-01-06 09:46:25,,7.0,11127.92,1.771,5.0,438557029.0,-53038752.0,1.771,239.39999999999998,239.39999999999998,383.0,176.0,11.1
861,160,2024-01-06 09:46:26,,7.0,11129.63,1.725,5.0,438557079.0,-53038956.0,1.725,239.60000000000002,239.60000000000002,383.0,176.0,11.02
861,161,2024-01-06 09:46:27,,7.0,11131.42,1.722,4.0,438557168.0,-53039177.0,1.722,239.79999999999995,239.79999999999995,383.0,176.0,10.83
861,161,2024-01-06 09:46:28,,7.0,11133.5,1.767,4.0,438557302.0,-53039394.0,1.767,240.0,240.0,384.0,176.0,10.39
862,161,2024-01-06 09:46:29,,7.0,11135.48,1.796,4.0,438557438.0,-53039594.0,1.796,240.20000000000005,240.20000000000005,384.0,176.0,9.93
862,161,2024-01-06 09:46:30,,7.0,11137.35,1.797,4.0,438557575.0,-53039777.0,1.797,240.39999999999998,240.39999999999998,384.0,176.0,9.55
862,162,2024-01-06 09:46:31,,7.0,11139.09,1.797,4.0,438557711.0,-53039953.0,1.797,240.60000000000002,240.60000000000002,384.0,176.0,9.43
862,163,2024-01-06 09:46:32,,7.0,11140.76,1.797,4.0,438557848.0,-53040092.0,1.797,240.79999999999995,240.79999999999995,384.0,176.0,9.6
863,163,2024-01-06 09:46:33,,7.0,11142.56,1.797,4.0,438558028.0,-53040234.0,1.797,241.0,241.0,385.0,176.0,9.8
863,163,2024-01-06 09:46:34,,7.0,11144.38,1.771,4.0,438558166.0,-53040333.0,1.771,241.0,241.0,385.0,176.0,9.96
863,163,2024-01-06 09:46:35,,7.0,11145.99,1.769,4.0,438558346.0,-53040414.0,1.769,241.20000000000005,241.20000000000005,385.0,176.0,9.84
864,164,2024-01-06 09:46:36,,7.0,11147.86,1.707,4.0,438558527.0,-53040531.0,1.707,241.39999999999998,241.39999999999998,385.0,176.0,9.52
864,165,2024-01-06 09:46:37,,7.0,11149.7,1.797,4.0,438558705.0,-53040647.0,1.797,241.60000000000002,241.60000000000002,385.0,176.0,9.22
864,164,2024-01-06 09:46:38,,7.0,11151.51,1.806,4.0,438558845.0,-53040787.0,1.806,241.79999999999995,241.79999999999995,386.0,176.0,8.89
864,164,2024-01-06 09:46:39,,7.0,11153.54,1.806,4.0,438559023.0,-53040945.0,1.806,241.79999999999995,241.79999999999995,386.0,176.0,8.54
865,164,2024-01-06 09:46:40,,7.0,11155.23,1.722,4.0,438559163.0,-53041083.0,1.722,242.0,242.0,386.0,176.0,8.15
865,163,2024-01-06 09:46:41,,7.0,11156.89,1.714,4.0,438559300.0,-53041225.0,1.714,242.20000000000005,242.20000000000005,386.0,176.0,7.87
865,163,2024-01-06 09:46:42,,7.0,11158.84,1.765,4.0,438559436.0,-53041435.0,1.765,242.20000000000005,242.20000000000005,386.0,176.0,7.56
866,162,2024-01-06 09:46:43,,7.0,11160.71,1.802,4.0,438559573.0,-53041635.0,1.802,242.39999999999998,242.39999999999998,386.0,176.0,7.28
866,163,2024-01-06 09:46:44,,7.0,11162.67,1.806,4.0,438559668.0,-53041855.0,1.806,242.39999999999998,242.39999999999998,386.0,176.0,6.98
866,163,2024-01-06 09:46:45,,7.0,11164.88,2.157,4.0,438559801.0,-53042108.0,2.157,242.60000000000002,242.60000000000002,387.0,176.0,6.56
866,162,2024-01-06 09:46:46,,7.0,11166.88,2.023,4.0,438559895.0,-53042328.0,2.023,242.79999999999995,242.79999999999995,387.0,176.0,6.27
867,163,2024-01-06 09:46:47,,7.0,11168.89,2.013,4.0,438560028.0,-53042565.0,2.013,243.0,243.0,387.0,176.0,6.2
867,163,2024-01-06 09:46:48,,7.0,11170.79,1.907,4.0,438560123.0,-53042789.0,1.907,243.20000000000005,243.20000000000005,387.0,176.0,6.22
867,162,2024-01-06 09:46:49,,7.0,11172.77,1.934,4.0,438560217.0,-53043033.0,1.934,243.20000000000005,243.20000000000005,387.0,176.0,6.36
868,161,2024-01-06 09:46:50,,7.0,11174.46,1.867,4.0,438560264.0,-53043245.0,1.867,243.39999999999998,243.39999999999998,387.0,176.0,6.55
868,160,2024-01-06 09:46:51,,7.0,11176.31,1.879,4.0,438560309.0,-53043480.0,1.879,243.60000000000002,243.60000000000002,387.0,176.0,6.94
868,159,2024-01-06 09:46:52,,7.0,11178.24,1.908,4.0,438560376.0,-53043723.0,1.908,243.60000000000002,243.60000000000002,388.0,176.0,7.2
868,160,2024-01-06 09:46:53,,7.0,11180.17,1.938,4.0,438560445.0,-53043965.0,1.938,243.60000000000002,243.60000000000002,388.0,176.0,7.07
869,160,2024-01-06 09:46:54,,7.0,11182.05,1.884,4.0,438560535.0,-53044183.0,1.884,243.60000000000002,243.60000000000002,388.0,176.0,6.55
869,160,2024-01-06 09:46:55,,7.0,11184.06,1.996,4.0,438560670.0,-53044422.0,1.996,243.79999999999995,243.79999999999995,388.0,176.0,5.56
869,160,2024-01-06 09:46:56,,7.0,11185.9,1.879,4.0,438560762.0,-53044620.0,1.879,244.0,244.0,388.0,176.0,4.67
870,159,2024-01-06 09:46:57,,7.0,11187.81,1.901,4.0,438560853.0,-53044849.0,1.901,244.20000000000005,244.20000000000005,388.0,176.0,4.1
870,160,2024-01-06 09:46:58,,7.0,11189.72,1.933,4.0,438560944.0,-53045079.0,1.933,244.20000000000005,244.20000000000005,388.0,176.0,3.91
870,159,2024-01-06 09:46:59,,7.0,11191.75,2.05,4.0,438561034.0,-53045331.0,2.05,244.39999999999998,244.39999999999998,388.0,176.0,4.17
870,160,2024-01-06 09:47:00,,7.0,11193.72,1.951,4.0,438561126.0,-53045573.0,1.951,244.60000000000002,244.60000000000002,388.0,176.0,4.77
871,161,2024-01-06 09:47:01,,7.0,11195.5,1.86,4.0,438561132.0,-53045810.0,1.86,244.79999999999995,244.79999999999995,389.0,176.0,5.75
871,162,2024-01-06 09:47:02,,7.0,11197.47,1.853,4.0,438561174.0,-53046071.0,1.853,245.0,245.0,389.0,176.0,6.76
871,162,2024-01-06 09:47:03,,7.0,11199.4,1.941,4.0,438561262.0,-53046306.0,1.941,245.0,245.0,389.0,176.0,7.38
872,162,2024-01-06 09:47:04,,7.0,11201.68,2.226,4.0,438561354.0,-53046584.0,2.226,245.20000000000005,245.20000000000005,389.0,176.0,7.4
872,161,2024-01-06 09:47:05,,7.0,11203.68,1.933,4.0,438561444.0,-53046823.0,1.933,245.20000000000005,245.20000000000005,389.0,176.0,6.91
872,160,2024-01-06 09:47:06,,7.0,11206.15,2.383,4.0,438561577.0,-53047121.0,2.383,245.20000000000005,245.20000000000005,389.0,176.0,6.2
872,159,2024-01-06 09:47:07,,7.0,11208.4,2.266,4.0,438561672.0,-53047380.0,2.266,245.39999999999998,245.39999999999998,389.0,176.0,5.49
873,160,2024-01-06 09:47:08,,7.0,11210.4,2.043,4.0,438561805.0,-53047605.0,2.043,245.60000000000002,245.60000000000002,389.0,176.0,4.91
873,159,2024-01-06 09:47:09,,7.0,11212.15,1.984,4.0,438561899.0,-53047804.0,1.984,245.79999999999995,245.79999999999995,390.0,176.0,4.61
873,159,2024-01-06 09:47:10,,7.0,11213.96,1.981,4.0,438561990.0,-53048021.0,1.981,246.0,246.0,390.0,176.0,4.53
873,159,2024-01-06 09:47:11,,7.0,11215.81,1.939,4.0,438562124.0,-53048221.0,1.939,246.20000000000005,246.20000000000005,390.0,176.0,4.84
874,159,2024-01-06 09:47:12,,7.0,11217.57,1.936,4.0,438562218.0,-53048420.0,1.936,246.39999999999998,246.39999999999998,390.0,176.0,5.56
874,160,2024-01-06 09:47:13,,7.0,11219.41,1.936,4.0,438562308.0,-53048618.0,1.936,246.60000000000002,246.60000000000002,390.0,176.0,6.55
874,159,2024-01-06 09:47:14,,7.0,11221.16,1.9,4.0,438562442.0,-53048796.0,1.9,246.79999999999995,246.79999999999995,390.0,176.0,7.5
875,159,2024-01-06 09:47:15,,7.0,11223.13,1.864,4.0,438562579.0,-53048995.0,1.864,246.79999999999995,246.79999999999995,391.0,176.0,8.19
875,159,2024-01-06 09:47:16,,7.0,11224.99,1.861,4.0,438562716.0,-53049178.0,1.861,247.0,247.0,391.0,176.0,8.52
875,158,2024-01-06 09:47:17,,7.0,11226.77,1.835,4.0,438562853.0,-53049339.0,1.835,247.20000000000005,247.20000000000005,391.0,176.0,8.53
875,157,2024-01-06 09:47:18,,7.0,11228.55,1.833,4.0,438563029.0,-53049476.0,1.833,247.20000000000005,247.20000000000005,391.0,176.0,8.33
876,158,2024-01-06 09:47:19,,7.0,11230.3,1.826,4.0,438563171.0,-53049597.0,1.826,247.39999999999998,247.39999999999998,391.0,176.0,7.76
876,157,2024-01-06 09:47:20,,7.0,11231.95,1.825,4.0,438563348.0,-53049700.0,1.825,247.60000000000002,247.60000000000002,391.0,176.0,7.25
876,158,2024-01-06 09:47:21,,7.0,11233.84,1.825,4.0,438563532.0,-53049819.0,1.825,247.79999999999995,247.79999999999995,391.0,176.0,6.91
877,157,2024-01-06 09:47:22,,7.0,11235.95,1.859,4.0,438563714.0,-53049955.0,1.859,247.79999999999995,247.79999999999995,392.0,176.0,6.73
877,158,2024-01-06 09:47:23,,7.0,11237.92,1.895,4.0,438563896.0,-53050097.0,1.895,248.0,248.0,392.0,176.0,6.67
877,158,2024-01-06 09:47:24,,7.0,11239.73,1.908,4.0,438564035.0,-53050233.0,1.908,248.20000000000005,248.20000000000005,392.0,176.0,6.88
877,159,2024-01-06 09:47:25,,7.0,11241.6,1.908,4.0,438564213.0,-53050353.0,1.908,248.39999999999998,248.39999999999998,392.0,176.0,7.26
878,158,2024-01-06 09:47:26,,7.0,11243.73,1.908,4.0,438564439.0,-53050437.0,1.908,248.60000000000002,248.60000000000002,392.0,176.0,7.65
878,159,2024-01-06 09:47:27,,7.0,11245.73,1.908,4.0,438564624.0,-53050532.0,1.908,248.79999999999995,248.79999999999995,393.0,176.0,8.14
878,158,2024-01-06 09:47:28,,7.0,11247.61,1.908,4.0,438564805.0,-53050649.0,1.908,248.79999999999995,248.79999999999995,393.0,176.0,8.4
878,159,2024-01-06 09:47:29,,7.0,11249.6,1.908,3.0,438565029.0,-53050753.0,1.908,249.0,249.0,393.0,176.0,8.16
879,158,2024-01-06 09:47:30,,7.0,11251.52,1.908,3.0,438565216.0,-53050814.0,1.908,249.20000000000005,249.20000000000005,393.0,176.0,7.81
879,158,2024-01-06 09:47:31,,7.0,11253.53,1.923,3.0,438565433.0,-53050874.0,1.923,249.39999999999998,249.39999999999998,393.0,176.0,7.63
879,159,2024-01-06 09:47:32,,7.0,11255.72,1.925,3.0,438565620.0,-53051024.0,1.925,249.60000000000002,249.60000000000002,393.0,176.0,7.6
880,158,2024-01-06 09:47:33,,7.0,11257.79,1.925,3.0,438565803.0,-53051184.0,1.925,249.79999999999995,249.79999999999995,393.0,176.0,7.64
880,158,2024-01-06 09:47:34,,7.0,11260.14,1.95,3.0,438566025.0,-53051306.0,1.95,250.0,250.0,394.0,176.0,7.78
880,159,2024-01-06 09:47:35,,7.0,11262.58,2.381,3.0,438566294.0,-53051441.0,2.381,250.20000000000005,250.20000000000005,394.0,176.0,8.08
880,159,2024-01-06 09:47:36,,7.0,11265.04,2.448,3.0,438566526.0,-53051583.0,2.448,250.20000000000005,250.20000000000005,394.0,176.0,8.18
881,160,2024-01-06 09:47:37,,7.0,11267.39,2.368,4.0,438566754.0,-53051684.0,2.368,250.39999999999998,250.39999999999998,394.0,176.0,8.24
881,160,2024-01-06 09:47:38,,7.0,11269.8,2.403,4.0,438567022.0,-53051729.0,2.403,250.39999999999998,250.39999999999998,394.0,176.0,7.74
881,160,2024-01-06 09:47:39,,7.0,11272.05,2.282,4.0,438567253.0,-53051698.0,2.282,250.60000000000002,250.60000000000002,395.0,176.0,6.96
881,160,2024-01-06 09:47:40,,7.0,11274.28,2.229,4.0,438567482.0,-53051586.0,2.229,250.79999999999995,250.79999999999995,395.0,176.0,6.08
882,161,2024-01-06 09:47:41,,7.0,11276.32,2.255,4.0,438567666.0,-53051432.0,2.255,250.79999999999995,250.79999999999995,395.0,176.0,5.36
882,160,2024-01-06 09:47:42,,7.0,11278.65,2.313,4.0,438567807.0,-53051166.0,2.313,251.0,251.0,395.0,176.0,4.91
882,160,2024-01-06 09:47:43,,7.0,11281.45,2.717,4.0,438567822.0,-53050801.0,2.717,251.0,251.0,395.0,176.0,4.74
883,159,2024-01-06 09:47:44,,7.0,11284.48,2.984,4.0,438567781.0,-53050402.0,2.984,251.0,251.0,395.0,176.0,4.5
883,159,2024-01-06 09:47:45,,7.0,11288.03,3.176,4.0,438567654.0,-53049952.0,3.176,251.0,251.0,395.0,176.0,4.12
883,158,2024-01-06 09:47:46,,7.0,11291.83,3.513,4.0,438567518.0,-53049480.0,3.513,251.0,251.0,395.0,176.0,3.47
883,157,2024-01-06 09:47:47,,7.0,11295.64,3.646,4.0,438567341.0,-53049018.0,3.646,250.79999999999995,250.79999999999995,395.0,176.0,2.59
884,156,2024-01-06 09:47:48,,7.0,11299.95,4.278,5.0,438567119.0,-53048507.0,4.278,250.79999999999995,250.79999999999995,395.0,176.0,1.37
884,157,2024-01-06 09:47:49,,7.0,11304.08,4.353,5.0,438566892.0,-53048031.0,4.353,250.79999999999995,250.79999999999995,395.0,176.0,0.15
884,156,2024-01-06 09:47:50,,7.0,11307.49,3.934,5.0,438566745.0,-53047624.0,3.934,250.79999999999995,250.79999999999995,395.0,176.0,0.0
884,155,2024-01-06 09:47:51,,7.0,11310.72,3.725,5.0,438566607.0,-53047222.0,3.725,251.0,251.0,395.0,176.0,0.0
885,156,2024-01-06 09:47:52,,7.0,11314.11,3.633,5.0,438566511.0,-53046786.0,3.633,251.0,251.0,395.0,176.0,0.0
885,156,2024-01-06 09:47:53,,7.0,11317.55,3.566,5.0,438566461.0,-53046328.0,3.566,251.0,251.0,395.0,176.0,0.0
885,156,2024-01-06 09:47:54,,7.0,11320.99,3.508,5.0,438566498.0,-53045873.0,3.508,251.0,251.0,395.0,176.0,0.0
886,155,2024-01-06 09:47:55,,7.0,11324.16,3.364,5.0,438566543.0,-53045457.0,3.364,251.0,251.0,395.0,176.0,0.0
886,156,2024-01-06 09:47:56,,7.0,11327.08,3.278,4.0,438566670.0,-53045094.0,3.278,251.0,251.0,395.0,176.0,0.0
886,161,2024-01-06 09:47:57,,7.0,11329.88,3.245,4.0,438566847.0,-53044785.0,3.245,251.20000000000005,251.20000000000005,395.0,176.0,0.0
886,168,2024-01-06 09:47:58,,7.0,11332.67,3.224,4.0,438567029.0,-53044504.0,3.224,251.20000000000005,251.20000000000005,395.0,176.0,0.0
887,165,2024-01-06 09:47:59,,7.0,11335.43,3.19,4.0,438567292.0,-53044282.0,3.19,251.20000000000005,251.20000000000005,395.0,176.0,0.0
887,162,2024-01-06 09:48:00,,7.0,11338.33,2.978,4.0,438567565.0,-53044096.0,2.978,251.20000000000005,251.20000000000005,395.0,176.0,0.0
887,160,2024-01-06 09:48:01,,7.0,11341.24,2.888,4.0,438567798.0,-53043883.0,2.888,251.39999999999998,251.39999999999998,395.0,176.0,0.0
888,158,2024-01-06 09:48:02,,7.0,11343.87,2.796,4.0,438568066.0,-53043702.0,2.796,251.39999999999998,251.39999999999998,395.0,176.0,1.0
888,157,2024-01-06 09:48:03,,7.0,11346.35,2.746,4.0,438568300.0,-53043627.0,2.746,251.60000000000002,251.60000000000002,395.0,176.0,1.43
888,157,2024-01-06 09:48:04,,7.0,11348.77,2.742,4.0,438568567.0,-53043570.0,2.742,251.79999999999995,251.79999999999995,396.0,176.0,1.86
888,156,2024-01-06 09:48:05,,7.0,11351.18,2.682,4.0,438568840.0,-53043544.0,2.682,252.0,252.0,396.0,176.0,2.39
889,156,2024-01-06 09:48:06,,7.0,11353.28,2.625,4.0,438569031.0,-53043577.0,2.625,252.20000000000005,252.20000000000005,396.0,176.0,3.03
889,155,2024-01-06 09:48:07,,7.0,11355.17,2.421,4.0,438569254.0,-53043617.0,2.421,252.20000000000005,252.20000000000005,396.0,176.0,3.71
889,154,2024-01-06 09:48:08,,7.0,11356.88,2.365,4.0,438569441.0,-53043656.0,2.365,252.39999999999998,252.39999999999998,396.0,176.0,4.35
889,153,2024-01-06 09:48:09,,7.0,11358.72,2.262,4.0,438569623.0,-53043681.0,2.262,252.60000000000002,252.60000000000002,396.0,176.0,4.92
890,153,2024-01-06 09:48:10,,7.0,11360.24,2.134,4.0,438569805.0,-53043663.0,2.134,252.79999999999995,252.79999999999995,397.0,176.0,5.39
890,154,2024-01-06 09:48:11,,7.0,11361.89,2.03,4.0,438569987.0,-53043661.0,2.03,253.0,253.0,397.0,176.0,5.73
890,154,2024-01-06 09:48:12,,7.0,11363.82,1.975,4.0,438570177.0,-53043698.0,1.975,253.20000000000005,253.20000000000005,397.0,176.0,6.13
890,155,2024-01-06 09:48:13,,7.0,11365.49,1.972,4.0,438570352.0,-53043757.0,1.972,253.39999999999998,253.39999999999998,397.0,176.0,6.68
891,154,2024-01-06 09:48:14,,7.0,11367.56,1.915,4.0,438570574.0,-53043834.0,1.915,253.60000000000002,253.60000000000002,397.0,176.0,7.3
891,154,2024-01-06 09:48:15,,7.0,11369.52,1.897,4.0,438570761.0,-53043914.0,1.897,254.0,254.0,398.0,176.0,7.96
891,155,2024-01-06 09:48:16,,7.0,11371.59,2.001,4.0,438570983.0,-53043973.0,2.001,254.20000000000005,254.20000000000005,398.0,176.0,8.68
892,155,2024-01-06 09:48:17,,7.0,11373.48,1.945,4.0,438571170.0,-53044015.0,1.945,254.20000000000005,254.20000000000005,398.0,176.0,9.29
892,155,2024-01-06 09:48:18,,7.0,11375.52,1.995,4.0,438571393.0,-53044055.0,1.995,254.39999999999998,254.39999999999998,398.0,176.0,9.64
892,156,2024-01-06 09:48:19,,7.0,11377.23,1.822,4.0,438571580.0,-53044044.0,1.822,254.60000000000002,254.60000000000002,398.0,176.0,9.63
892,156,2024-01-06 09:48:20,,7.0,11379.09,1.837,4.0,438571762.0,-53044072.0,1.837,254.60000000000002,254.60000000000002,399.0,176.0,9.24
893,156,2024-01-06 09:48:21,,7.0,11381.11,2.009,4.0,438571985.0,-53044061.0,2.009,254.79999999999995,254.79999999999995,399.0,176.0,8.49
893,156,2024-01-06 09:48:22,,7.0,11382.99,1.876,4.0,438572214.0,-53044059.0,1.876,254.79999999999995,254.79999999999995,399.0,176.0,7.63
893,154,2024-01-06 09:48:23,,7.0,11384.99,2.005,4.0,438572399.0,-53044044.0,2.005,255.0,255.0,399.0,176.0,6.86
893,153,2024-01-06 09:48:24,,7.0,11387.05,2.054,4.0,438572622.0,-53044006.0,2.054,255.20000000000005,255.20000000000005,399.0,176.0,6.21
894,154,2024-01-06 09:48:25,,7.0,11388.83,1.773,4.0,438572810.0,-53043946.0,1.773,255.20000000000005,255.20000000000005,399.0,176.0,5.72
894,153,2024-01-06 09:48:26,,7.0,11390.54,1.742,4.0,438572991.0,-53043889.0,1.742,255.39999999999998,255.39999999999998,399.0,176.0,5.46
894,154,2024-01-06 09:48:27,,7.0,11392.5,1.749,4.0,438573173.0,-53043791.0,1.749,255.60000000000002,255.60000000000002,399.0,176.0,5.44
894,154,2024-01-06 09:48:28,,7.0,11394.36,1.742,4.0,438573357.0,-53043693.0,1.742,255.79999999999995,255.79999999999995,399.0,176.0,5.69
895,155,2024-01-06 09:48:29,,7.0,11396.17,1.767,4.0,438573543.0,-53043610.0,1.767,255.79999999999995,255.79999999999995,400.0,176.0,6.1
895,155,2024-01-06 09:48:30,,7.0,11397.73,1.777,4.0,438573720.0,-53043533.0,1.777,256.0,256.0,400.0,176.0,6.6
895,155,2024-01-06 09:48:31,,7.0,11398.96,1.778,4.0,438573823.0,-53043487.0,1.778,256.20000000000005,256.20000000000005,400.0,176.0,7.18
895,155,2024-01-06 09:48:32,,7.0,11400.59,1.785,4.0,438573993.0,-53043428.0,1.785,256.4,256.4,400.0,176.0,7.73
896,154,2024-01-06 09:48:33,,7.0,11402.48,1.786,4.0,438574222.0,-53043406.0,1.786,256.6,256.6,400.0,176.0,8.16
896,155,2024-01-06 09:48:34,,7.0,11404.36,1.778,5.0,438574410.0,-53043421.0,1.778,256.79999999999995,256.79999999999995,401.0,176.0,8.45
896,155,2024-01-06 09:48:35,,7.0,11406.27,1.778,5.0,438574592.0,-53043481.0,1.778,257.0,257.0,401.0,176.0,8.61
