calories,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,timestamp,altitude,ascent,battery_soc,descent,enhanced_altitude,grade,temperature
255,3469.13,1.598,5,149,438352567,-53156615,1.598,2023-06-09 17:16:37,142.79999999999995,132.0,,21.0,142.79999999999995,12.93,29.0
256,3470.7,1.603,5,149,438352703,-53156698,1.603,2023-06-09 17:16:38,143.0,132.0,,21.0,143.0,12.86,29.0
256,3472.46,1.588,5,151,438352873,-53156828,1.588,2023-06-09 17:16:39,143.20000000000005,132.0,,21.0,143.20000000000005,12.75,29.0
256,3474.11,1.583,5,152,438353024,-53156908,1.583,2023-06-09 17:16:40,143.39999999999998,133.0,,21.0,143.39999999999998,12.59,29.0
256,3475.64,1.599,5,152,438353200,-53156921,1.599,2023-06-09 17:16:41,143.60000000000002,133.0,,21.0,143.60000000000002,12.41,29.0
257,3477.27,1.587,5,152,438353383,-53156921,1.587,2023-06-09 17:16:42,143.79999999999995,133.0,,21.0,143.79999999999995,12.29,29.0
257,3478.93,1.568,5,153,438353563,-53156921,1.568,2023-06-09 17:16:43,144.0,133.0,,21.0,144.0,12.24,29.0
257,3480.13,1.536,5,154,438353671,-53156938,1.536,2023-06-09 17:16:44,144.20000000000005,133.0,,21.0,144.20000000000005,12.25,29.0
257,3481.65,1.528,5,156,438353829,-53156927,1.528,2023-06-09 17:16:45,144.39999999999998,134.0,62.0,21.0,144.39999999999998,12.31,29.0
258,3483.39,1.528,5,155,438354017,-53156890,1.528,2023-06-09 17:16:46,144.79999999999995,134.0,,21.0,144.79999999999995,12.4,29.0
258,3484.81,1.512,5,156,438354164,-53156850,1.512,2023-06-09 17:16:47,145.0,134.0,,21.0,145.0,12.51,29.0
258,3486.37,1.508,5,156,438354333,-53156828,1.508,2023-06-09 17:16:48,145.20000000000005,134.0,,21.0,145.20000000000005,12.66,29.0
258,3487.93,1.508,5,157,438354517,-53156855,1.508,2023-06-09 17:16:49,145.39999999999998,135.0,,21.0,145.39999999999998,12.84,29.0
259,3489.59,1.524,5,158,438354702,-53156878,1.524,2023-06-09 17:16:50,145.60000000000002,135.0,,21.0,145.60000000000002,13.01,29.0
259,3491.26,1.528,5,160,438354883,-53156899,1.528,2023-06-09 17:16:51,145.79999999999995,135.0,,21.0,145.79999999999995,13.14,29.0
259,3492.83,1.528,5,160,438355026,-53156965,1.528,2023-06-09 17:16:52,146.0,135.0,,21.0,146.0,13.19,29.0
260,3494.49,1.645,5,159,438355197,-53157014,1.645,2023-06-09 17:16:53,146.20000000000005,136.0,,21.0,146.20000000000005,13.2,29.0
260,3496.16,1.58,5,161,438355378,-53157036,1.58,2023-06-09 17:16:54,146.39999999999998,136.0,,21.0,146.39999999999998,13.13,29.0
260,3497.69,1.547,5,161,438355525,-53157058,1.547,2023-06-09 17:16:55,146.60000000000002,136.0,,21.0,146.60000000000002,12.95,29.0
260,3499.09,1.532,5,163,438355665,-53157094,1.532,2023-06-09 17:16:56,146.79999999999995,136.0,,21.0,146.79999999999995,12.67,29.0
261,3500.47,1.521,5,164,438355840,-53157148,1.521,2023-06-09 17:16:57,147.0,136.0,,21.0,147.0,12.35,29.0
261,3501.94,1.526,5,163,438355982,-53157204,1.526,2023-06-09 17:16:58,147.20000000000005,137.0,,21.0,147.20000000000005,12.07,29.0
261,3503.39,1.528,5,164,438356118,-53157278,1.528,2023-06-09 17:16:59,147.39999999999998,137.0,,21.0,147.39999999999998,11.78,29.0
262,3504.61,1.522,5,164,438356219,-53157374,1.522,2023-06-09 17:17:00,147.60000000000002,137.0,,21.0,147.60000000000002,11.55,29.0
262,3506.08,1.498,5,165,438356312,-53157523,1.498,2023-06-09 17:17:01,147.79999999999995,137.0,,21.0,147.79999999999995,11.41,30.0
262,3507.3,1.492,5,164,438356402,-53157649,1.492,2023-06-09 17:17:02,148.0,137.0,,21.0,148.0,11.36,30.0
262,3509.15,1.492,5,164,438356560,-53157827,1.492,2023-06-09 17:17:03,148.20000000000005,138.0,,21.0,148.20000000000005,11.42,30.0
263,3510.74,1.483,5,164,438356707,-53157936,1.483,2023-06-09 17:17:04,148.60000000000002,138.0,,21.0,148.60000000000002,11.62,30.0
263,3511.9,1.481,5,165,438356777,-53158031,1.481,2023-06-09 17:17:05,148.79999999999995,138.0,,21.0,148.79999999999995,11.94,30.0
263,3513.47,1.481,5,166,438356891,-53158191,1.481,2023-06-09 17:17:06,149.0,138.0,,21.0,149.0,12.33,30.0
264,3514.88,1.481,5,166,438356995,-53158341,1.481,2023-06-09 17:17:07,149.20000000000005,138.0,,21.0,149.20000000000005,12.76,30.0
264,3516.29,1.481,5,167,438357087,-53158466,1.481,2023-06-09 17:17:08,149.39999999999998,139.0,,21.0,149.39999999999998,13.17,30.0
264,3517.57,1.481,5,166,438357209,-53158582,1.481,2023-06-09 17:17:09,149.60000000000002,139.0,,21.0,149.60000000000002,13.41,30.0
264,3519.1,1.551,5,166,438357311,-53158747,1.551,2023-06-09 17:17:10,149.79999999999995,139.0,,21.0,149.79999999999995,13.52,30.0
265,3520.95,1.796,5,168,438357401,-53158971,1.796,2023-06-09 17:17:11,150.0,139.0,,21.0,150.0,13.51,30.0
265,3522.61,1.673,5,167,438357424,-53159187,1.673,2023-06-09 17:17:12,150.20000000000005,140.0,,21.0,150.20000000000005,13.36,30.0
265,3524.11,1.524,5,167,438357459,-53159378,1.524,2023-06-09 17:17:13,150.39999999999998,140.0,,21.0,150.39999999999998,13.01,30.0
266,3525.6,1.502,5,168,438357470,-53159574,1.502,2023-06-09 17:17:14,150.60000000000002,140.0,,21.0,150.60000000000002,12.51,30.0
266,3527.22,1.597,5,169,438357470,-53159792,1.597,2023-06-09 17:17:15,151.0,140.0,,21.0,151.0,12.07,30.0
266,3528.85,1.628,5,170,438357504,-53160008,1.628,2023-06-09 17:17:16,151.20000000000005,140.0,,21.0,151.20000000000005,11.83,30.0
267,3530.49,1.645,5,170,438357515,-53160228,1.645,2023-06-09 17:17:17,151.39999999999998,141.0,,21.0,151.39999999999998,11.83,30.0
267,3532.1,1.607,5,172,438357584,-53160433,1.607,2023-06-09 17:17:18,151.79999999999995,141.0,,21.0,151.79999999999995,12.08,30.0
267,3533.61,1.544,5,171,438357606,-53160632,1.544,2023-06-09 17:17:19,152.0,141.0,,21.0,152.0,12.54,30.0
267,3535.22,1.528,5,171,438357572,-53160844,1.528,2023-06-09 17:17:20,152.20000000000005,141.0,,21.0,152.20000000000005,13.09,30.0
268,3536.63,1.513,4,173,438357561,-53161034,1.513,2023-06-09 17:17:21,152.39999999999998,142.0,,21.0,152.39999999999998,13.58,30.0
268,3538.01,1.508,4,173,438357596,-53161215,1.508,2023-06-09 17:17:22,152.79999999999995,142.0,,21.0,152.79999999999995,14.03,30.0
268,3539.49,1.496,4,171,438357606,-53161408,1.496,2023-06-09 17:17:23,153.0,142.0,,21.0,153.0,14.45,30.0
269,3541.15,1.492,4,171,438357606,-53161625,1.492,2023-06-09 17:17:24,153.20000000000005,142.0,,21.0,153.20000000000005,14.79,30.0
269,3542.67,1.504,4,172,438357572,-53161822,1.504,2023-06-09 17:17:25,153.39999999999998,143.0,,21.0,153.39999999999998,15.01,30.0
269,3544.07,1.496,4,172,438357527,-53162006,1.496,2023-06-09 17:17:26,153.79999999999995,143.0,,21.0,153.79999999999995,15.07,30.0
270,3545.44,1.492,5,172,438357515,-53162185,1.492,2023-06-09 17:17:27,154.0,143.0,,21.0,154.0,14.98,30.0
270,3547.25,1.504,5,173,438357481,-53162424,1.504,2023-06-09 17:17:28,154.20000000000005,143.0,,21.0,154.20000000000005,14.77,30.0
270,3548.99,1.496,5,173,438357435,-53162654,1.496,2023-06-09 17:17:29,154.39999999999998,144.0,,21.0,154.39999999999998,14.47,30.0
271,3550.37,1.492,5,174,438357424,-53162832,1.492,2023-06-09 17:17:30,154.60000000000002,144.0,,21.0,154.60000000000002,14.1,30.0
271,3552.13,1.492,5,174,438357352,-53163056,1.492,2023-06-09 17:17:31,154.79999999999995,144.0,,21.0,154.79999999999995,13.64,30.0
271,3553.58,1.492,5,175,438357333,-53163249,1.492,2023-06-09 17:17:32,155.0,144.0,,21.0,155.0,13.14,30.0
271,3554.82,1.492,5,175,438357297,-53163414,1.492,2023-06-09 17:17:33,155.20000000000005,144.0,,21.0,155.20000000000005,12.71,30.0
272,3556.27,1.477,5,175,438357288,-53163597,1.477,2023-06-09 17:17:34,155.39999999999998,145.0,,21.0,155.39999999999998,12.31,30.0
272,3557.74,1.466,5,175,438357288,-53163790,1.466,2023-06-09 17:17:35,155.39999999999998,145.0,,21.0,155.39999999999998,11.93,30.0
272,3559.14,1.464,5,174,438357288,-53163979,1.464,2023-06-09 17:17:36,155.60000000000002,145.0,,21.0,155.60000000000002,11.55,30.0
273,3560.65,1.471,5,172,438357252,-53164179,1.471,2023-06-09 17:17:37,155.79999999999995,145.0,,21.0,155.79999999999995,11.18,30.0
273,3562.24,1.472,5,172,438357207,-53164385,1.472,2023-06-09 17:17:38,156.0,145.0,,21.0,156.0,10.81,30.0
273,3563.84,1.472,5,173,438357161,-53164592,1.472,2023-06-09 17:17:39,156.0,146.0,,21.0,156.0,10.38,30.0
274,3565.34,1.5,5,172,438357116,-53164787,1.5,2023-06-09 17:17:40,156.20000000000005,146.0,,21.0,156.20000000000005,9.92,30.0
274,3567.0,1.508,5,171,438357106,-53165006,1.508,2023-06-09 17:17:41,156.39999999999998,146.0,,21.0,156.39999999999998,9.46,30.0
274,3568.53,1.508,5,170,438357106,-53165208,1.508,2023-06-09 17:17:42,156.39999999999998,146.0,,21.0,156.39999999999998,9.03,30.0
275,3569.9,1.517,5,172,438357106,-53165388,1.517,2023-06-09 17:17:43,156.60000000000002,146.0,,21.0,156.60000000000002,8.67,30.0
275,3571.69,1.547,5,169,438357140,-53165624,1.547,2023-06-09 17:17:44,156.79999999999995,146.0,,21.0,156.79999999999995,8.4,30.0
275,3573.41,1.57,5,171,438357151,-53165853,1.57,2023-06-09 17:17:45,156.79999999999995,146.0,,21.0,156.79999999999995,8.2,30.0
275,3574.94,1.575,5,170,438357185,-53166058,1.575,2023-06-09 17:17:46,157.0,146.0,,21.0,157.0,8.05,30.0
276,3576.58,1.575,5,168,438357231,-53166269,1.575,2023-06-09 17:17:47,157.20000000000005,147.0,,21.0,157.20000000000005,7.9,30.0
276,3578.09,1.581,5,167,438357278,-53166466,1.581,2023-06-09 17:17:48,157.20000000000005,147.0,,21.0,157.20000000000005,7.74,30.0
276,3579.42,1.577,5,167,438357288,-53166641,1.577,2023-06-09 17:17:49,157.39999999999998,147.0,,21.0,157.39999999999998,7.55,30.0
277,3581.01,1.575,5,167,438357288,-53166854,1.575,2023-06-09 17:17:50,157.60000000000002,147.0,,21.0,157.60000000000002,7.36,30.0
277,3582.66,1.575,5,167,438357322,-53167068,1.575,2023-06-09 17:17:51,157.60000000000002,147.0,,21.0,157.60000000000002,7.2,30.0
277,3584.83,1.581,5,167,438357369,-53167355,1.581,2023-06-09 17:17:52,157.79999999999995,147.0,,21.0,157.79999999999995,7.1,30.0
278,3586.69,1.598,5,166,438357413,-53167599,1.598,2023-06-09 17:17:53,158.0,147.0,,21.0,158.0,7.08,30.0
278,3588.44,1.615,5,166,438357459,-53167824,1.615,2023-06-09 17:17:54,158.0,148.0,,21.0,158.0,7.15,30.0
278,3590.14,1.613,5,168,438357505,-53168043,1.613,2023-06-09 17:17:55,158.20000000000005,148.0,,21.0,158.20000000000005,7.31,30.0
278,3591.9,1.611,5,168,438357584,-53168262,1.611,2023-06-09 17:17:56,158.39999999999998,148.0,,21.0,158.39999999999998,7.56,30.0
279,3593.75,1.618,5,166,438357606,-53168505,1.618,2023-06-09 17:17:57,158.60000000000002,148.0,,21.0,158.60000000000002,7.86,30.0
279,3595.63,1.693,5,167,438357571,-53168753,1.693,2023-06-09 17:17:58,158.79999999999995,148.0,,21.0,158.79999999999995,8.15,30.0
279,3597.44,1.727,5,165,438357561,-53168993,1.727,2023-06-09 17:17:59,158.79999999999995,148.0,,21.0,158.79999999999995,8.42,30.0
280,3599.22,1.731,5,165,438357527,-53169230,1.731,2023-06-09 17:18:00,159.0,148.0,,21.0,159.0,8.59,30.0
280,3601.01,1.731,5,167,438357515,-53169470,1.731,2023-06-09 17:18:01,159.20000000000005,149.0,,21.0,159.20000000000005,8.64,30.0
280,3602.88,1.724,5,166,438357480,-53169716,1.724,2023-06-09 17:18:02,159.39999999999998,149.0,,21.0,159.39999999999998,8.56,30.0
280,3604.76,1.722,5,165,438357398,-53169938,1.722,2023-06-09 17:18:03,159.39999999999998,149.0,,21.0,159.39999999999998,8.38,30.0
281,3606.58,1.722,5,166,438357306,-53170159,1.722,2023-06-09 17:18:04,159.60000000000002,149.0,,21.0,159.60000000000002,8.17,30.0
281,3608.5,1.879,5,165,438357218,-53170389,1.879,2023-06-09 17:18:05,159.79999999999995,149.0,,21.0,159.79999999999995,8.02,30.0
281,3610.36,1.869,5,165,438357162,-53170627,1.869,2023-06-09 17:18:06,160.0,149.0,,21.0,160.0,7.96,30.0
282,3612.04,1.753,5,166,438357151,-53170848,1.753,2023-06-09 17:18:07,160.20000000000005,150.0,,21.0,160.20000000000005,7.98,30.0
282,3613.56,1.66,5,164,438357117,-53171048,1.66,2023-06-09 17:18:08,160.39999999999998,150.0,,21.0,160.39999999999998,8.03,29.0
282,3615.05,1.639,5,165,438357140,-53171246,1.639,2023-06-09 17:18:09,160.39999999999998,150.0,,21.0,160.39999999999998,8.08,29.0
282,3616.36,1.633,5,165,438357185,-53171416,1.633,2023-06-09 17:18:10,160.60000000000002,150.0,,21.0,160.60000000000002,8.1,29.0
283,3618.14,1.631,5,164,438357197,-53171653,1.631,2023-06-09 17:18:11,160.79999999999995,150.0,,21.0,160.79999999999995,8.09,29.0
283,3619.9,1.587,5,164,438357232,-53171885,1.587,2023-06-09 17:18:12,160.79999999999995,150.0,,21.0,160.79999999999995,8.06,29.0
283,3621.54,1.575,5,163,438357277,-53172097,1.575,2023-06-09 17:18:13,161.0,150.0,,21.0,161.0,8.02,29.0
284,3623.24,1.575,5,161,438357322,-53172316,1.575,2023-06-09 17:18:14,161.20000000000005,151.0,,21.0,161.20000000000005,8.0,29.0
284,3625.09,1.575,5,162,438357402,-53172534,1.575,2023-06-09 17:18:15,161.39999999999998,151.0,,21.0,161.39999999999998,7.96,29.0
284,3626.7,1.575,5,161,438357493,-53172725,1.575,2023-06-09 17:18:16,161.39999999999998,151.0,,21.0,161.39999999999998,7.89,29.0
284,3628.23,1.581,5,161,438357584,-53172873,1.581,2023-06-09 17:18:17,161.60000000000002,151.0,,21.0,161.60000000000002,7.82,29.0
285,3629.84,1.59,5,159,438357710,-53173027,1.59,2023-06-09 17:18:18,161.79999999999995,151.0,,21.0,161.79999999999995,7.77,29.0
285,3631.39,1.6,5,158,438357847,-53173174,1.6,2023-06-09 17:18:19,161.79999999999995,151.0,,21.0,161.79999999999995,7.73,29.0
285,3633.01,1.603,5,158,438357988,-53173303,1.603,2023-06-09 17:18:20,162.0,151.0,,21.0,162.0,7.63,29.0
286,3634.54,1.603,5,156,438358121,-53173419,1.603,2023-06-09 17:18:21,162.0,152.0,,21.0,162.0,7.48,29.0
286,3636.07,1.594,5,156,438358259,-53173523,1.594,2023-06-09 17:18:22,162.20000000000005,152.0,,21.0,162.20000000000005,7.29,29.0
286,3637.59,1.592,5,156,438358393,-53173635,1.592,2023-06-09 17:18:23,162.39999999999998,152.0,,21.0,162.39999999999998,7.12,29.0
286,3639.12,1.585,5,158,438358531,-53173742,1.585,2023-06-09 17:18:24,162.39999999999998,152.0,,21.0,162.39999999999998,7.02,29.0
287,3640.57,1.583,5,156,438358668,-53173828,1.583,2023-06-09 17:18:25,162.60000000000002,152.0,,21.0,162.60000000000002,6.92,29.0
287,3642.06,1.533,5,157,438358806,-53173922,1.533,2023-06-09 17:18:26,162.60000000000002,152.0,,21.0,162.60000000000002,6.84,29.0
287,3643.57,1.519,5,157,438358944,-53174019,1.519,2023-06-09 17:18:27,162.79999999999995,152.0,,21.0,162.79999999999995,6.79,29.0
287,3645.23,1.519,5,158,438359111,-53174100,1.519,2023-06-09 17:18:28,163.0,152.0,,21.0,163.0,6.79,29.0
288,3646.94,1.519,5,158,438359296,-53174198,1.519,2023-06-09 17:18:29,163.20000000000005,153.0,,21.0,163.20000000000005,6.89,29.0
288,3648.67,1.519,5,158,438359444,-53174315,1.519,2023-06-09 17:18:30,163.20000000000005,153.0,,21.0,163.20000000000005,7.08,29.0
288,3650.04,1.526,5,159,438359576,-53174414,1.526,2023-06-09 17:18:31,163.39999999999998,153.0,,21.0,163.39999999999998,7.33,29.0
289,3651.49,1.534,5,157,438359712,-53174514,1.534,2023-06-09 17:18:32,163.60000000000002,153.0,,21.0,163.60000000000002,7.61,29.0
289,3653.04,1.557,5,158,438359849,-53174630,1.557,2023-06-09 17:18:33,163.79999999999995,153.0,,21.0,163.79999999999995,7.91,29.0
289,3654.59,1.564,5,158,438359985,-53174702,1.564,2023-06-09 17:18:34,163.79999999999995,153.0,,21.0,163.79999999999995,8.21,29.0
289,3656.35,1.585,5,160,438360156,-53174793,1.585,2023-06-09 17:18:35,164.0,153.0,,21.0,164.0,8.42,29.0
290,3658.05,1.579,4,159,438360343,-53174881,1.579,2023-06-09 17:18:36,164.20000000000005,154.0,,21.0,164.20000000000005,8.55,29.0
290,3659.72,1.575,4,160,438360487,-53174989,1.575,2023-06-09 17:18:37,164.39999999999998,154.0,,21.0,164.39999999999998,8.6,29.0
290,3661.34,1.575,4,160,438360625,-53175110,1.575,2023-06-09 17:18:38,164.39999999999998,154.0,,21.0,164.39999999999998,8.55,29.0
290,3662.97,1.575,4,160,438360760,-53175241,1.575,2023-06-09 17:18:39,164.60000000000002,154.0,,21.0,164.60000000000002,8.49,29.0
291,3664.76,1.566,4,159,438360934,-53175384,1.566,2023-06-09 17:18:40,164.79999999999995,154.0,,21.0,164.79999999999995,8.47,29.0
291,3666.37,1.564,4,160,438361046,-53175523,1.564,2023-06-09 17:18:41,165.0,154.0,,21.0,165.0,8.45,29.0
291,3667.92,1.564,4,160,438361169,-53175673,1.564,2023-06-09 17:18:42,165.0,154.0,,21.0,165.0,8.42,29.0
292,3669.44,1.558,4,161,438361270,-53175830,1.558,2023-06-09 17:18:43,165.20000000000005,155.0,,21.0,165.20000000000005,8.41,29.0
292,3670.97,1.549,4,162,438361362,-53175992,1.549,2023-06-09 17:18:44,165.39999999999998,155.0,,21.0,165.39999999999998,8.41,29.0
292,3672.39,1.547,4,162,438361452,-53176150,1.547,2023-06-09 17:18:45,165.39999999999998,155.0,,21.0,165.39999999999998,8.39,29.0
292,3673.8,1.532,4,163,438361545,-53176294,1.532,2023-06-09 17:18:46,165.60000000000002,155.0,,21.0,165.60000000000002,8.38,29.0
293,3675.3,1.521,4,164,438361672,-53176436,1.521,2023-06-09 17:18:47,165.79999999999995,155.0,,21.0,165.79999999999995,8.4,29.0
293,3677.03,1.526,4,163,438361811,-53176563,1.526,2023-06-09 17:18:48,166.0,155.0,,21.0,166.0,8.44,29.0
293,3678.45,1.521,4,164,438361944,-53176692,1.521,2023-06-09 17:18:49,166.20000000000005,156.0,,21.0,166.20000000000005,8.53,29.0
294,3679.94,1.519,5,163,438362045,-53176833,1.519,2023-06-09 17:18:50,166.20000000000005,156.0,,21.0,166.20000000000005,8.68,29.0
294,3681.49,1.519,5,163,438362139,-53176993,1.519,2023-06-09 17:18:51,166.39999999999998,156.0,,21.0,166.39999999999998,8.88,29.0
294,3683.04,1.511,5,163,438362262,-53177160,1.511,2023-06-09 17:18:52,166.60000000000002,156.0,,21.0,166.60000000000002,9.08,29.0
294,3684.74,1.508,5,161,438362363,-53177339,1.508,2023-06-09 17:18:53,166.79999999999995,156.0,,21.0,166.79999999999995,9.29,29.0
295,3686.34,1.508,5,161,438362491,-53177490,1.508,2023-06-09 17:18:54,167.0,156.0,,21.0,167.0,9.48,29.0
295,3687.94,1.508,5,161,438362627,-53177643,1.508,2023-06-09 17:18:55,167.20000000000005,156.0,,21.0,167.20000000000005,9.63,29.0
295,3689.5,1.508,5,160,438362729,-53177804,1.508,2023-06-09 17:18:56,167.39999999999998,157.0,,21.0,167.39999999999998,9.74,29.0
295,3691.15,1.508,5,160,438362819,-53177978,1.508,2023-06-09 17:18:57,167.39999999999998,157.0,,21.0,167.39999999999998,9.83,29.0
296,3692.94,1.55,5,160,438362978,-53178125,1.55,2023-06-09 17:18:58,167.60000000000002,157.0,,21.0,167.60000000000002,9.89,29.0
296,3694.66,1.564,5,160,438363129,-53178233,1.564,2023-06-09 17:18:59,167.79999999999995,157.0,,21.0,167.79999999999995,9.94,29.0
296,3696.42,1.564,5,160,438363298,-53178332,1.564,2023-06-09 17:19:00,168.0,157.0,,21.0,168.0,9.93,29.0
297,3698.16,1.564,5,160,438363478,-53178447,1.564,2023-06-09 17:19:01,168.20000000000005,158.0,,21.0,168.20000000000005,9.84,29.0
297,3699.8,1.606,5,159,438363591,-53178595,1.606,2023-06-09 17:19:02,168.20000000000005,158.0,,21.0,168.20000000000005,9.69,29.0
297,3701.59,1.779,5,159,438363721,-53178761,1.779,2023-06-09 17:19:03,168.39999999999998,158.0,,21.0,168.39999999999998,9.49,29.0
297,3703.19,1.665,5,159,438363857,-53178888,1.665,2023-06-09 17:19:04,168.60000000000002,158.0,,21.0,168.60000000000002,9.23,29.0
298,3704.91,1.734,5,159,438364028,-53179038,1.734,2023-06-09 17:19:05,168.79999999999995,158.0,,21.0,168.79999999999995,8.92,29.0
298,3706.44,1.655,5,160,438364138,-53179194,1.655,2023-06-09 17:19:06,168.79999999999995,158.0,,21.0,168.79999999999995,8.61,29.0
298,3707.85,1.619,5,158,438364194,-53179352,1.619,2023-06-09 17:19:07,169.0,158.0,,21.0,169.0,8.34,29.0
299,3709.38,1.585,5,159,438364312,-53179516,1.585,2023-06-09 17:19:08,169.20000000000005,159.0,,21.0,169.20000000000005,8.17,29.0
299,3710.89,1.566,5,158,438364413,-53179675,1.566,2023-06-09 17:19:09,169.39999999999998,159.0,,21.0,169.39999999999998,8.11,29.0
299,3712.31,1.557,5,158,438364503,-53179834,1.557,2023-06-09 17:19:10,169.60000000000002,159.0,,21.0,169.60000000000002,8.12,29.0
299,3713.76,1.528,4,159,438364593,-53179990,1.528,2023-06-09 17:19:11,169.60000000000002,159.0,,21.0,169.60000000000002,8.22,29.0
300,3715.28,1.519,4,159,438364684,-53180150,1.519,2023-06-09 17:19:12,169.79999999999995,159.0,,21.0,169.79999999999995,8.38,29.0
300,3717.02,1.519,4,158,438364778,-53180340,1.519,2023-06-09 17:19:13,170.0,159.0,,21.0,170.0,8.56,29.0
300,3718.42,1.511,4,158,438364833,-53180506,1.511,2023-06-09 17:19:14,170.20000000000005,160.0,,21.0,170.20000000000005,8.74,29.0
300,3719.91,1.502,5,159,438364914,-53180685,1.502,2023-06-09 17:19:15,170.39999999999998,160.0,,21.0,170.39999999999998,8.9,29.0
301,3721.41,1.5,5,158,438365003,-53180858,1.5,2023-06-09 17:19:16,170.39999999999998,160.0,,21.0,170.39999999999998,9.07,29.0
301,3723.07,1.5,5,159,438365098,-53181045,1.5,2023-06-09 17:19:17,170.60000000000002,160.0,,21.0,170.60000000000002,9.24,29.0
301,3724.5,1.507,5,159,438365187,-53181207,1.507,2023-06-09 17:19:18,170.79999999999995,160.0,,21.0,170.79999999999995,9.41,29.0
302,3726.05,1.508,5,160,438365277,-53181364,1.508,2023-06-09 17:19:19,171.0,160.0,,21.0,171.0,9.52,29.0
302,3727.57,1.502,5,160,438365401,-53181521,1.502,2023-06-09 17:19:20,171.20000000000005,161.0,,21.0,171.20000000000005,9.54,29.0
302,3729.16,1.515,5,161,438365503,-53181692,1.515,2023-06-09 17:19:21,171.20000000000005,161.0,,21.0,171.20000000000005,9.51,29.0
302,3730.87,1.519,5,161,438365597,-53181892,1.519,2023-06-09 17:19:22,171.39999999999998,161.0,,21.0,171.39999999999998,9.45,29.0
303,3732.51,1.519,5,161,438365616,-53182104,1.519,2023-06-09 17:19:23,171.60000000000002,161.0,,21.0,171.60000000000002,9.38,29.0
303,3734.05,1.519,5,162,438365650,-53182301,1.519,2023-06-09 17:19:24,171.79999999999995,161.0,,21.0,171.79999999999995,9.28,29.0
303,3735.64,1.54,4,162,438365731,-53182501,1.54,2023-06-09 17:19:25,171.79999999999995,161.0,,21.0,171.79999999999995,9.15,29.0
