distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,temperature,calories,heart_rate,altitude,enhanced_altitude,ascent,descent,grade,battery_soc
12611.29,8.544,6,438464393,-53245357,8.544,2023-10-28 09:07:57,18.0,1293.0,110.0,245.20000000000005,245.20000000000005,579.0,372.0,-15.09,
12620.55,8.673,6,438463396,-53245241,8.673,2023-10-28 09:07:58,18.0,1293.0,110.0,244.39999999999998,244.39999999999998,579.0,373.0,-14.6,
12629.75,9.14,6,438462422,-53245169,9.14,2023-10-28 09:07:59,18.0,1293.0,111.0,243.60000000000002,243.60000000000002,579.0,374.0,-13.6,
12639.82,9.175,6,438461346,-53245228,9.175,2023-10-28 09:08:00,18.0,1293.0,113.0,242.60000000000002,242.60000000000002,579.0,375.0,-12.39,
12649.34,9.15,6,438460311,-53245285,9.15,2023-10-28 09:08:01,18.0,1293.0,114.0,241.79999999999995,241.79999999999995,579.0,376.0,-11.14,
12658.22,8.768,6,438459356,-53245247,8.768,2023-10-28 09:08:02,18.0,1293.0,115.0,241.20000000000005,241.20000000000005,579.0,377.0,-9.95,
12666.73,8.619,6,438458453,-53244981,8.619,2023-10-28 09:08:03,18.0,1294.0,116.0,240.79999999999995,240.79999999999995,579.0,378.0,-8.89,
12675.16,8.619,6,438457608,-53244549,8.619,2023-10-28 09:08:04,18.0,1294.0,116.0,240.39999999999998,240.39999999999998,579.0,378.0,-7.99,
12683.59,8.619,6,438456842,-53244036,8.619,2023-10-28 09:08:05,18.0,1294.0,116.0,239.79999999999995,239.79999999999995,579.0,379.0,-7.27,
12692.35,8.619,6,438456005,-53243491,8.619,2023-10-28 09:08:06,18.0,1294.0,116.0,239.60000000000002,239.60000000000002,579.0,379.0,-6.69,
12700.24,8.61,5,438455245,-53243024,8.61,2023-10-28 09:08:07,18.0,1294.0,116.0,239.20000000000005,239.20000000000005,579.0,380.0,-6.1,
12708.28,8.348,5,438454432,-53242591,8.348,2023-10-28 09:08:08,18.0,1294.0,116.0,239.0,239.0,579.0,380.0,-5.47,
12715.15,8.21,5,438453752,-53242283,8.21,2023-10-28 09:08:09,18.0,1295.0,115.0,238.79999999999995,238.79999999999995,579.0,381.0,-4.77,
12722.95,8.167,5,438452920,-53241996,8.167,2023-10-28 09:08:10,18.0,1295.0,116.0,238.60000000000002,238.60000000000002,579.0,381.0,-4.13,
12732.82,8.16,5,438451891,-53241749,8.16,2023-10-28 09:08:11,18.0,1295.0,116.0,238.39999999999998,238.39999999999998,579.0,381.0,-3.62,
12740.25,8.074,5,438451128,-53241547,8.074,2023-10-28 09:08:12,18.0,1295.0,116.0,238.20000000000005,238.20000000000005,579.0,381.0,-3.23,
12747.63,8.047,5,438450356,-53241241,8.047,2023-10-28 09:08:13,18.0,1295.0,117.0,238.0,238.0,579.0,382.0,-2.92,
12753.75,7.937,5,438449754,-53240879,7.937,2023-10-28 09:08:14,18.0,1295.0,117.0,237.79999999999995,237.79999999999995,579.0,382.0,-2.62,
12762.32,7.815,5,438448927,-53240403,7.815,2023-10-28 09:08:15,18.0,1296.0,118.0,237.60000000000002,237.60000000000002,579.0,382.0,-2.38,
12769.15,7.238,5,438448293,-53239979,7.238,2023-10-28 09:08:16,18.0,1296.0,120.0,237.39999999999998,237.39999999999998,579.0,382.0,-2.24,
12775.56,6.611,5,438447752,-53239440,6.611,2023-10-28 09:08:17,18.0,1296.0,119.0,237.20000000000005,237.20000000000005,579.0,382.0,-2.13,
12782.32,6.62,5,438447337,-53238704,6.62,2023-10-28 09:08:18,18.0,1296.0,118.0,236.79999999999995,236.79999999999995,579.0,382.0,-2.1,
12789.64,6.825,5,438446958,-53237843,6.825,2023-10-28 09:08:19,18.0,1296.0,116.0,236.20000000000005,236.20000000000005,579.0,383.0,-2.26,
12796.86,7.071,5,438446543,-53237036,7.071,2023-10-28 09:08:20,18.0,1296.0,112.0,235.39999999999998,235.39999999999998,579.0,383.0,-2.73,
12804.24,7.258,4,438446042,-53236268,7.258,2023-10-28 09:08:21,18.0,1297.0,108.0,234.60000000000002,234.60000000000002,579.0,383.0,-3.55,
12811.55,7.258,4,438445506,-53235524,7.258,2023-10-28 09:08:22,18.0,1297.0,105.0,233.60000000000002,233.60000000000002,579.0,384.0,-4.71,
12819.07,7.258,4,438444996,-53234776,7.258,2023-10-28 09:08:23,18.0,1297.0,105.0,232.60000000000002,232.60000000000002,579.0,385.0,-6.14,
12824.96,7.281,4,438444553,-53234199,7.281,2023-10-28 09:08:24,18.0,1297.0,105.0,231.39999999999998,231.39999999999998,579.0,386.0,-7.66,
12834.71,7.928,4,438443826,-53233247,7.928,2023-10-28 09:08:25,18.0,1297.0,106.0,230.20000000000005,230.20000000000005,579.0,387.0,-9.15,
12843.65,8.731,4,438443163,-53232405,8.731,2023-10-28 09:08:26,18.0,1297.0,107.0,229.0,229.0,579.0,388.0,-10.47,
12852.17,8.727,4,438442489,-53231625,8.727,2023-10-28 09:08:27,18.0,1297.0,108.0,227.79999999999995,227.79999999999995,579.0,389.0,-11.51,
12861.04,8.665,4,438441744,-53230866,8.665,2023-10-28 09:08:28,18.0,1298.0,109.0,226.79999999999995,226.79999999999995,579.0,390.0,-12.23,
12869.26,8.526,4,438440993,-53230292,8.526,2023-10-28 09:08:29,18.0,1298.0,110.0,225.60000000000002,225.60000000000002,579.0,391.0,-12.64,
12877.97,8.306,5,438440147,-53229788,8.306,2023-10-28 09:08:30,18.0,1298.0,110.0,224.60000000000002,224.60000000000002,579.0,392.0,-12.71,
12886.12,8.306,5,438439341,-53229407,8.306,2023-10-28 09:08:31,18.0,1298.0,110.0,223.60000000000002,223.60000000000002,579.0,393.0,-12.53,
12892.7,8.273,5,438438642,-53229227,8.273,2023-10-28 09:08:32,18.0,1298.0,109.0,222.60000000000002,222.60000000000002,579.0,395.0,-12.17,
12900.26,7.864,4,438437834,-53229094,7.864,2023-10-28 09:08:33,18.0,1298.0,109.0,221.79999999999995,221.79999999999995,579.0,396.0,-11.71,
12907.76,7.412,4,438437051,-53228990,7.412,2023-10-28 09:08:34,18.0,1298.0,109.0,221.0,221.0,579.0,397.0,-11.24,
12915.23,7.365,4,438436231,-53228870,7.365,2023-10-28 09:08:35,18.0,1299.0,109.0,220.20000000000005,220.20000000000005,579.0,397.0,-10.81,
12924.01,7.419,4,438435292,-53228739,7.419,2023-10-28 09:08:36,18.0,1299.0,109.0,219.39999999999998,219.39999999999998,579.0,398.0,-10.43,
12930.2,7.46,4,438434622,-53228674,7.46,2023-10-28 09:08:37,18.0,1299.0,110.0,218.79999999999995,218.79999999999995,579.0,399.0,-10.07,
12938.97,7.831,4,438433706,-53228477,7.831,2023-10-28 09:08:38,18.0,1299.0,111.0,217.79999999999995,217.79999999999995,579.0,400.0,-9.77,
12949.09,7.897,4,438432675,-53228148,7.897,2023-10-28 09:08:39,18.0,1299.0,111.0,217.20000000000005,217.20000000000005,579.0,401.0,-9.6,
12957.48,7.897,4,438431781,-53227896,7.897,2023-10-28 09:08:40,18.0,1299.0,111.0,216.60000000000002,216.60000000000002,579.0,401.0,-9.38,
12965.86,7.893,4,438430877,-53227725,7.893,2023-10-28 09:08:41,18.0,1300.0,111.0,216.39999999999998,216.39999999999998,579.0,402.0,-9.04,
12974.08,7.802,4,438430006,-53227623,7.802,2023-10-28 09:08:42,18.0,1300.0,111.0,216.20000000000005,216.20000000000005,579.0,403.0,-8.46,
12981.37,7.505,4,438429227,-53227539,7.505,2023-10-28 09:08:43,18.0,1300.0,111.0,216.0,216.0,579.0,403.0,-7.59,
12988.65,7.658,4,438428453,-53227409,7.658,2023-10-28 09:08:44,18.0,1300.0,112.0,215.39999999999998,215.39999999999998,579.0,404.0,-6.58,
12996.95,7.739,4,438427589,-53227100,7.739,2023-10-28 09:08:45,18.0,1300.0,113.0,214.79999999999995,214.79999999999995,579.0,404.0,-5.67,
13005.45,8.825,5,438426761,-53226642,8.825,2023-10-28 09:08:46,18.0,1300.0,114.0,214.20000000000005,214.20000000000005,579.0,404.0,-5.06,
13014.32,8.497,5,438425888,-53226129,8.497,2023-10-28 09:08:47,18.0,1300.0,116.0,213.60000000000002,213.60000000000002,579.0,405.0,-4.75,
13023.93,8.603,4,438425056,-53225405,8.603,2023-10-28 09:08:48,18.0,1301.0,117.0,213.20000000000005,213.20000000000005,579.0,405.0,-4.71,
13033.3,8.615,4,438424366,-53224507,8.615,2023-10-28 09:08:49,18.0,1301.0,117.0,212.60000000000002,212.60000000000002,579.0,406.0,-4.96,
13042.47,8.764,4,438423735,-53223545,8.764,2023-10-28 09:08:50,18.0,1301.0,117.0,212.20000000000005,212.20000000000005,579.0,406.0,-5.28,
13051.48,8.838,4,438423108,-53222609,8.838,2023-10-28 09:08:51,18.0,1301.0,116.0,211.60000000000002,211.60000000000002,579.0,407.0,-5.56,
13059.02,8.908,4,438422560,-53221882,8.908,2023-10-28 09:08:52,18.0,1301.0,113.0,211.39999999999998,211.39999999999998,579.0,407.0,-5.67,
13069.65,8.889,4,438421708,-53220947,8.889,2023-10-28 09:08:53,18.0,1301.0,110.0,211.20000000000005,211.20000000000005,579.0,408.0,-5.45,
13077.81,8.241,4,438420959,-53220357,8.241,2023-10-28 09:08:54,18.0,1302.0,109.0,211.20000000000005,211.20000000000005,579.0,408.0,-4.94,
13083.19,7.307,4,438420467,-53219970,7.307,2023-10-28 09:08:55,18.0,1302.0,108.0,211.39999999999998,211.39999999999998,579.0,409.0,-4.23,
13090.29,6.079,4,438419791,-53219527,6.079,2023-10-28 09:08:56,18.0,1302.0,109.0,211.79999999999995,211.79999999999995,579.0,409.0,-3.34,
13093.98,5.186,5,438419439,-53219392,5.186,2023-10-28 09:08:57,18.0,1302.0,110.0,212.0,212.0,579.0,409.0,-2.32,
13098.7,5.72,5,438418937,-53219276,5.72,2023-10-28 09:08:58,18.0,1302.0,111.0,212.39999999999998,212.39999999999998,579.0,409.0,-1.14,
13101.27,5.367,5,438418667,-53219256,5.367,2023-10-28 09:08:59,18.0,1302.0,112.0,212.79999999999995,212.79999999999995,579.0,409.0,0.22,
13102.91,4.128,4,438418491,-53219217,4.128,2023-10-28 09:09:00,18.0,1302.0,114.0,213.20000000000005,213.20000000000005,580.0,409.0,1.34,
13104.19,3.906,4,438418359,-53219179,3.906,2023-10-28 09:09:01,18.0,1303.0,117.0,213.39999999999998,213.39999999999998,580.0,409.0,2.6,
13105.57,3.267,4,438418212,-53219161,3.267,2023-10-28 09:09:02,18.0,1303.0,119.0,213.79999999999995,213.79999999999995,580.0,409.0,3.72,
13107.02,2.828,4,438418039,-53219200,2.828,2023-10-28 09:09:03,18.0,1303.0,121.0,214.0,214.0,581.0,409.0,4.68,
13108.67,2.524,4,438417894,-53219279,2.524,2023-10-28 09:09:04,18.0,1303.0,122.0,214.20000000000005,214.20000000000005,581.0,409.0,5.4,
13110.15,2.262,4,438417715,-53219301,2.262,2023-10-28 09:09:05,18.0,1303.0,123.0,214.39999999999998,214.39999999999998,581.0,409.0,5.87,
13111.45,2.022,4,438417579,-53219320,2.022,2023-10-28 09:09:06,18.0,1304.0,123.0,214.60000000000002,214.60000000000002,582.0,409.0,6.27,
13112.74,1.845,4,438417448,-53219361,1.845,2023-10-28 09:09:07,18.0,1304.0,124.0,214.79999999999995,214.79999999999995,582.0,409.0,6.69,
13114.45,1.811,4,438417304,-53219466,1.811,2023-10-28 09:09:08,18.0,1304.0,124.0,215.0,215.0,582.0,409.0,7.17,
13116.11,1.772,4,438417124,-53219566,1.772,2023-10-28 09:09:09,18.0,1304.0,125.0,215.20000000000005,215.20000000000005,582.0,409.0,7.61,
13117.78,1.747,4,438416988,-53219710,1.747,2023-10-28 09:09:10,18.0,1304.0,126.0,215.39999999999998,215.39999999999998,582.0,409.0,7.99,
13119.53,1.748,4,438416851,-53219867,1.748,2023-10-28 09:09:11,18.0,1304.0,126.0,215.39999999999998,215.39999999999998,583.0,409.0,8.21,
13121.11,1.706,4,438416715,-53219988,1.706,2023-10-28 09:09:12,18.0,1305.0,127.0,215.60000000000002,215.60000000000002,583.0,409.0,8.21,
13122.81,1.703,4,438416581,-53220135,1.703,2023-10-28 09:09:13,18.0,1305.0,127.0,215.60000000000002,215.60000000000002,583.0,409.0,7.94,
13124.6,1.726,4,438416396,-53220259,1.726,2023-10-28 09:09:14,18.0,1305.0,127.0,215.79999999999995,215.79999999999995,583.0,409.0,7.44,
13126.32,1.725,4,438416257,-53220379,1.725,2023-10-28 09:09:15,18.0,1305.0,127.0,215.79999999999995,215.79999999999995,583.0,409.0,6.85,
13128.17,1.757,4,438416073,-53220524,1.757,2023-10-28 09:09:16,18.0,1305.0,127.0,216.0,216.0,583.0,409.0,6.34,
13130.21,1.828,4,438415895,-53220685,1.828,2023-10-28 09:09:17,18.0,1306.0,127.0,216.0,216.0,583.0,409.0,5.95,
13132.22,1.874,4,438415754,-53220861,1.874,2023-10-28 09:09:18,18.0,1306.0,126.0,216.20000000000005,216.20000000000005,583.0,409.0,5.67,
13134.25,1.911,4,438415571,-53221017,1.911,2023-10-28 09:09:19,18.0,1306.0,126.0,216.20000000000005,216.20000000000005,584.0,409.0,5.43,
13135.99,1.869,4,438415394,-53221139,1.869,2023-10-28 09:09:20,18.0,1306.0,127.0,216.39999999999998,216.39999999999998,584.0,409.0,5.26,
13138.03,1.922,4,438415255,-53221301,1.922,2023-10-28 09:09:21,18.0,1306.0,127.0,216.39999999999998,216.39999999999998,584.0,409.0,5.11,
13140.09,2.044,4,438415077,-53221498,2.044,2023-10-28 09:09:22,18.0,1307.0,128.0,216.60000000000002,216.60000000000002,584.0,409.0,4.93,
13141.85,1.808,5,438414943,-53221683,1.808,2023-10-28 09:09:23,18.0,1307.0,128.0,216.60000000000002,216.60000000000002,584.0,409.0,4.68,
13143.64,1.86,6,438414852,-53221886,1.86,2023-10-28 09:09:24,18.0,1307.0,129.0,216.60000000000002,216.60000000000002,584.0,409.0,4.37,
13145.84,2.134,6,438414757,-53222137,2.134,2023-10-28 09:09:25,18.0,1307.0,129.0,216.79999999999995,216.79999999999995,584.0,409.0,4.08,
13147.79,1.902,5,438414613,-53222345,1.902,2023-10-28 09:09:26,18.0,1307.0,130.0,216.79999999999995,216.79999999999995,584.0,409.0,3.85,
13150.77,1.935,5,438414389,-53222636,1.935,2023-10-28 09:09:27,18.0,1308.0,131.0,216.79999999999995,216.79999999999995,584.0,409.0,3.63,
13153.21,2.36,5,438414207,-53222875,2.36,2023-10-28 09:09:28,18.0,1308.0,132.0,216.79999999999995,216.79999999999995,584.0,409.0,3.39,
13155.63,2.415,5,438414026,-53223111,2.415,2023-10-28 09:09:29,18.0,1308.0,132.0,217.0,217.0,584.0,409.0,3.13,
13157.97,2.354,5,438413844,-53223333,2.354,2023-10-28 09:09:30,18.0,1308.0,133.0,217.0,217.0,584.0,409.0,2.9,
13160.42,2.432,5,438413662,-53223546,2.432,2023-10-28 09:09:31,18.0,1308.0,133.0,217.0,217.0,584.0,409.0,2.71,
13162.48,2.18,5,438413487,-53223722,2.18,2023-10-28 09:09:32,18.0,1309.0,134.0,217.0,217.0,585.0,409.0,2.54,
13164.73,2.232,5,438413307,-53223925,2.232,2023-10-28 09:09:33,18.0,1309.0,134.0,217.20000000000005,217.20000000000005,585.0,409.0,2.41,
13166.84,2.112,4,438413214,-53224164,2.112,2023-10-28 09:09:34,18.0,1309.0,135.0,217.20000000000005,217.20000000000005,585.0,409.0,2.31,
13169.07,2.219,4,438413073,-53224399,2.219,2023-10-28 09:09:35,18.0,1309.0,135.0,217.20000000000005,217.20000000000005,585.0,409.0,2.27,
13171.71,2.519,4,438412850,-53224657,2.519,2023-10-28 09:09:36,18.0,1309.0,135.0,217.39999999999998,217.39999999999998,585.0,409.0,2.36,
13174.15,2.561,4,438412666,-53224894,2.561,2023-10-28 09:09:37,18.0,1310.0,136.0,217.39999999999998,217.39999999999998,585.0,409.0,2.54,
13176.24,2.529,4,438412479,-53225055,2.529,2023-10-28 09:09:38,18.0,1310.0,136.0,217.60000000000002,217.60000000000002,585.0,409.0,2.77,
13178.17,2.043,4,438412301,-53225190,2.043,2023-10-28 09:09:39,18.0,1310.0,136.0,217.60000000000002,217.60000000000002,585.0,409.0,2.99,
13180.22,2.053,4,438412119,-53225350,2.053,2023-10-28 09:09:40,18.0,1310.0,137.0,217.79999999999995,217.79999999999995,585.0,409.0,3.12,
13182.5,2.24,4,438411935,-53225529,2.24,2023-10-28 09:09:41,18.0,1311.0,137.0,217.79999999999995,217.79999999999995,585.0,409.0,3.16,
13184.73,2.257,4,438411708,-53225649,2.257,2023-10-28 09:09:42,18.0,1311.0,137.0,217.79999999999995,217.79999999999995,585.0,409.0,3.15,
13186.92,2.205,4,438411483,-53225764,2.205,2023-10-28 09:09:43,18.0,1311.0,137.0,218.0,218.0,585.0,409.0,3.16,
13188.78,1.923,4,438411302,-53225802,1.923,2023-10-28 09:09:44,18.0,1311.0,137.0,218.0,218.0,585.0,409.0,3.2,
13190.47,1.917,4,438411117,-53225801,1.917,2023-10-28 09:09:45,18.0,1311.0,138.0,218.20000000000005,218.20000000000005,586.0,409.0,3.25,
13192.89,1.941,4,438410844,-53225779,1.941,2023-10-28 09:09:46,18.0,1312.0,138.0,218.20000000000005,218.20000000000005,586.0,409.0,3.21,
13195.64,2.56,4,438410572,-53225761,2.56,2023-10-28 09:09:47,18.0,1312.0,138.0,218.20000000000005,218.20000000000005,586.0,409.0,2.98,
13198.54,2.839,4,438410262,-53225722,2.839,2023-10-28 09:09:48,18.0,1312.0,138.0,218.0,218.0,586.0,409.0,2.44,
13201.31,2.975,4,438409971,-53225684,2.975,2023-10-28 09:09:49,18.0,1312.0,138.0,217.79999999999995,217.79999999999995,586.0,409.0,1.47,
13205.48,3.696,4,438409508,-53225725,3.696,2023-10-28 09:09:50,18.0,1313.0,138.0,217.60000000000002,217.60000000000002,586.0,409.0,-0.15,
13210.67,4.121,4,438408962,-53225781,4.121,2023-10-28 09:09:51,18.0,1313.0,138.0,217.39999999999998,217.39999999999998,586.0,409.0,-1.75,
13215.45,4.344,4,438408465,-53225818,4.344,2023-10-28 09:09:52,18.0,1313.0,137.0,217.20000000000005,217.20000000000005,586.0,409.0,-3.55,
13219.96,5.082,4,438407982,-53225795,5.082,2023-10-28 09:09:53,18.0,1313.0,136.0,216.79999999999995,216.79999999999995,586.0,410.0,-4.98,
13226.43,5.351,5,438407279,-53225694,5.351,2023-10-28 09:09:54,18.0,1313.0,135.0,216.60000000000002,216.60000000000002,586.0,410.0,-5.81,
13231.58,5.895,5,438406725,-53225575,5.895,2023-10-28 09:09:55,18.0,1314.0,134.0,216.20000000000005,216.20000000000005,586.0,410.0,-6.09,
13239.06,6.244,6,438405922,-53225459,6.244,2023-10-28 09:09:56,18.0,1314.0,134.0,216.20000000000005,216.20000000000005,586.0,410.0,-5.9,
13244.4,6.325,6,438405360,-53225418,6.325,2023-10-28 09:09:57,18.0,1314.0,133.0,215.79999999999995,215.79999999999995,586.0,411.0,-5.47,
13250.84,6.332,6,438404682,-53225356,6.332,2023-10-28 09:09:58,18.0,1314.0,133.0,215.60000000000002,215.60000000000002,586.0,411.0,-4.97,
13257.83,6.506,6,438403938,-53225146,6.506,2023-10-28 09:09:59,18.0,1314.0,132.0,215.20000000000005,215.20000000000005,586.0,411.0,-4.6,
13266.51,6.279,6,438403041,-53224762,6.279,2023-10-28 09:10:00,18.0,1315.0,131.0,214.79999999999995,214.79999999999995,586.0,411.0,-4.41,
13273.75,7.074,6,438402360,-53224281,7.074,2023-10-28 09:10:01,18.0,1315.0,131.0,214.20000000000005,214.20000000000005,586.0,412.0,-4.47,
13281.42,7.306,6,438401675,-53223705,7.306,2023-10-28 09:10:02,18.0,1315.0,130.0,213.79999999999995,213.79999999999995,586.0,412.0,-4.72,
13288.78,7.269,6,438401033,-53223195,7.269,2023-10-28 09:10:03,18.0,1315.0,129.0,213.39999999999998,213.39999999999998,586.0,413.0,-5.08,
13294.46,6.712,7,438400440,-53222901,6.712,2023-10-28 09:10:04,18.0,1315.0,127.0,212.79999999999995,212.79999999999995,586.0,413.0,-5.51,
13302.57,6.675,7,438399629,-53222549,6.675,2023-10-28 09:10:05,18.0,1316.0,125.0,212.39999999999998,212.39999999999998,586.0,414.0,-5.88,
13309.39,6.678,7,438398917,-53222300,6.678,2023-10-28 09:10:06,18.0,1316.0,123.0,211.79999999999995,211.79999999999995,586.0,414.0,-6.08,
13316.06,6.675,7,438398219,-53222050,6.675,2023-10-28 09:10:07,18.0,1316.0,121.0,211.20000000000005,211.20000000000005,586.0,415.0,-6.19,
13322.72,5.836,7,438397589,-53221728,5.836,2023-10-28 09:10:08,18.0,1316.0,121.0,210.60000000000002,210.60000000000002,586.0,415.0,-6.35,
13328.41,5.714,7,438397085,-53221290,5.714,2023-10-28 09:10:09,18.0,1316.0,121.0,210.0,210.0,586.0,416.0,-6.63,
13335.33,5.792,7,438396586,-53220582,5.792,2023-10-28 09:10:10,18.0,1317.0,120.0,209.20000000000005,209.20000000000005,586.0,416.0,-7.01,
13343.51,7.257,7,438396135,-53219649,7.257,2023-10-28 09:10:11,18.0,1317.0,120.0,208.60000000000002,208.60000000000002,586.0,417.0,-7.5,
13351.97,7.923,7,438395719,-53218646,7.923,2023-10-28 09:10:12,18.0,1317.0,119.0,208.20000000000005,208.20000000000005,586.0,418.0,-7.98,
13359.08,7.319,8,438395202,-53217968,7.319,2023-10-28 09:10:13,18.0,1317.0,119.0,207.79999999999995,207.79999999999995,586.0,418.0,-8.25,
13366.16,6.695,8,438394680,-53217301,6.695,2023-10-28 09:10:14,18.0,1317.0,119.0,207.39999999999998,207.39999999999998,586.0,419.0,-8.19,
13372.5,5.492,8,438394017,-53217031,5.492,2023-10-28 09:10:15,18.0,1317.0,118.0,207.20000000000005,207.20000000000005,586.0,419.0,-7.68,
13377.95,5.832,8,438393437,-53217056,5.832,2023-10-28 09:10:16,18.0,1318.0,118.0,207.0,207.0,586.0,419.0,-6.83,
13382.19,5.696,8,438393006,-53217092,5.696,2023-10-28 09:10:17,18.0,1318.0,118.0,206.79999999999995,206.79999999999995,586.0,420.0,-5.77,
13388.04,5.489,8,438392353,-53217088,5.489,2023-10-28 09:10:18,18.0,1318.0,117.0,206.60000000000002,206.60000000000002,586.0,420.0,-4.83,
13393.56,5.694,8,438391754,-53216977,5.694,2023-10-28 09:10:19,18.0,1318.0,117.0,206.39999999999998,206.39999999999998,586.0,420.0,-4.07,
13399.53,5.694,8,438391166,-53216737,5.694,2023-10-28 09:10:20,18.0,1318.0,117.0,206.20000000000005,206.20000000000005,586.0,420.0,-3.53,
13404.7,5.694,8,438390666,-53216476,5.694,2023-10-28 09:10:21,18.0,1318.0,117.0,206.0,206.0,586.0,420.0,-3.28,
13411.49,5.748,8,438390001,-53216011,5.748,2023-10-28 09:10:22,18.0,1319.0,117.0,205.60000000000002,205.60000000000002,586.0,421.0,-3.23,
13420.22,6.522,8,438389229,-53215352,6.522,2023-10-28 09:10:23,18.0,1319.0,118.0,205.20000000000005,205.20000000000005,586.0,421.0,-3.44,
13428.12,7.361,8,438388568,-53214709,7.361,2023-10-28 09:10:24,18.0,1319.0,117.0,204.60000000000002,204.60000000000002,586.0,421.0,-3.92,
13436.9,7.558,7,438387869,-53213940,7.558,2023-10-28 09:10:25,18.0,1319.0,117.0,204.0,204.0,586.0,422.0,-4.61,
13445.65,8.028,7,438387256,-53213052,8.028,2023-10-28 09:10:26,18.0,1319.0,117.0,203.39999999999998,203.39999999999998,586.0,422.0,-5.34,
13454.86,8.049,7,438386695,-53212045,8.049,2023-10-28 09:10:27,18.0,1319.0,116.0,202.79999999999995,202.79999999999995,586.0,423.0,-5.92,
13464.0,8.322,7,438386260,-53210945,8.322,2023-10-28 09:10:28,18.0,1320.0,115.0,202.39999999999998,202.39999999999998,586.0,423.0,-6.33,
13473.14,8.825,7,438386049,-53209755,8.825,2023-10-28 09:10:29,18.0,1320.0,113.0,202.20000000000005,202.20000000000005,586.0,424.0,-6.34,
13482.44,8.757,7,438386002,-53208515,8.757,2023-10-28 09:10:30,18.0,1320.0,112.0,202.20000000000005,202.20000000000005,586.0,425.0,-5.86,
13490.01,7.918,7,438385944,-53207511,7.918,2023-10-28 09:10:31,18.0,1320.0,111.0,202.39999999999998,202.39999999999998,586.0,425.0,-4.99,
13496.63,7.003,7,438385768,-53206650,7.003,2023-10-28 09:10:32,18.0,1320.0,112.0,202.60000000000002,202.60000000000002,586.0,425.0,-3.84,
13502.66,6.554,7,438385583,-53205880,6.554,2023-10-28 09:10:33,18.0,1320.0,111.0,202.60000000000002,202.60000000000002,586.0,425.0,-2.59,
13507.91,6.186,6,438385345,-53205233,6.186,2023-10-28 09:10:34,18.0,1321.0,111.0,202.79999999999995,202.79999999999995,586.0,425.0,-1.37,
13515.04,6.181,6,438385032,-53204376,6.181,2023-10-28 09:10:35,18.0,1321.0,112.0,202.79999999999995,202.79999999999995,586.0,425.0,-0.09,
13520.84,6.001,6,438384653,-53203751,6.001,2023-10-28 09:10:36,18.0,1321.0,113.0,203.0,203.0,586.0,425.0,0.0,
13525.58,5.129,7,438384260,-53203334,5.129,2023-10-28 09:10:37,18.0,1321.0,113.0,203.20000000000005,203.20000000000005,586.0,425.0,1.23,
13529.93,4.723,7,438383896,-53203029,4.723,2023-10-28 09:10:38,18.0,1321.0,114.0,203.20000000000005,203.20000000000005,586.0,425.0,1.62,
13533.43,4.285,7,438383512,-53202884,4.285,2023-10-28 09:10:39,18.0,1321.0,115.0,203.39999999999998,203.39999999999998,586.0,425.0,1.8,
13537.15,3.846,7,438383110,-53202794,3.846,2023-10-28 09:10:40,18.0,1322.0,116.0,203.60000000000002,203.60000000000002,587.0,425.0,1.97,
13540.64,3.635,6,438382747,-53202778,3.635,2023-10-28 09:10:41,18.0,1322.0,116.0,203.79999999999995,203.79999999999995,587.0,425.0,2.2,
13543.89,4.359,6,438382396,-53202843,4.359,2023-10-28 09:10:42,18.0,1322.0,115.0,204.0,204.0,587.0,425.0,2.52,
13547.4,4.14,6,438382062,-53203014,4.14,2023-10-28 09:10:43,18.0,1322.0,115.0,204.20000000000005,204.20000000000005,587.0,425.0,2.88,
13550.98,4.001,6,438381706,-53203255,4.001,2023-10-28 09:10:44,18.0,1322.0,114.0,204.20000000000005,204.20000000000005,587.0,425.0,3.15,
13554.34,3.823,6,438381429,-53203526,3.823,2023-10-28 09:10:45,18.0,1322.0,112.0,204.20000000000005,204.20000000000005,587.0,425.0,3.25,
