calories,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,timestamp,battery_soc,temperature,altitude,ascent,descent,enhanced_altitude,grade
437,4711.89,2.128,6,160,438454330,-53242115,2.128,2023-10-03 16:59:43,,23.0,221.79999999999995,235.0,29.0,221.79999999999995,1.8
438,4714.19,2.131,6,159,438454557,-53242211,2.131,2023-10-03 16:59:44,,23.0,221.79999999999995,235.0,29.0,221.79999999999995,1.87
438,4716.41,2.138,6,158,438454788,-53242310,2.138,2023-10-03 16:59:45,,23.0,221.79999999999995,235.0,29.0,221.79999999999995,1.98
438,4718.61,2.139,6,158,438454974,-53242425,2.139,2023-10-03 16:59:46,,23.0,222.0,235.0,29.0,222.0,2.15
439,4720.19,2.132,6,157,438455115,-53242528,2.132,2023-10-03 16:59:47,,23.0,222.0,235.0,29.0,222.0,2.35
439,4722.02,2.031,6,157,438455285,-53242656,2.031,2023-10-03 16:59:48,,23.0,222.0,236.0,29.0,222.0,2.54
439,4724.45,2.008,6,156,438455511,-53242835,2.008,2023-10-03 16:59:49,,23.0,222.20000000000005,236.0,29.0,222.20000000000005,2.69
439,4726.7,2.008,5,155,438455733,-53242975,2.008,2023-10-03 16:59:50,,23.0,222.20000000000005,236.0,29.0,222.20000000000005,2.8
440,4728.96,2.087,5,155,438455964,-53243099,2.087,2023-10-03 16:59:51,,23.0,222.20000000000005,236.0,29.0,222.20000000000005,2.87
440,4731.26,2.14,5,153,438456194,-53243235,2.14,2023-10-03 16:59:52,,23.0,222.39999999999998,236.0,29.0,222.39999999999998,2.96
440,4733.49,2.156,5,153,438456378,-53243372,2.156,2023-10-03 16:59:53,,23.0,222.39999999999998,236.0,29.0,222.39999999999998,3.03
440,4735.89,2.149,5,153,438456603,-53243532,2.149,2023-10-03 16:59:54,,23.0,222.39999999999998,236.0,29.0,222.39999999999998,3.02
441,4738.0,2.147,5,152,438456832,-53243659,2.147,2023-10-03 16:59:55,,23.0,222.60000000000002,236.0,29.0,222.60000000000002,2.93
441,4740.01,2.109,6,152,438457022,-53243759,2.109,2023-10-03 16:59:56,,23.0,222.60000000000002,236.0,29.0,222.60000000000002,2.84
441,4742.18,2.103,6,151,438457241,-53243874,2.103,2023-10-03 16:59:57,,23.0,222.60000000000002,236.0,29.0,222.60000000000002,2.74
441,4744.29,2.14,6,150,438457427,-53244011,2.14,2023-10-03 16:59:58,,23.0,222.79999999999995,236.0,29.0,222.79999999999995,2.65
442,4746.56,2.156,5,150,438457643,-53244164,2.156,2023-10-03 16:59:59,,23.0,222.79999999999995,236.0,29.0,222.79999999999995,2.61
442,4748.33,2.149,5,150,438457799,-53244260,2.149,2023-10-03 17:00:00,,23.0,222.79999999999995,236.0,29.0,222.79999999999995,2.59
442,4750.41,2.147,5,149,438458012,-53244355,2.147,2023-10-03 17:00:01,,23.0,223.0,236.0,29.0,223.0,2.63
442,4752.85,2.14,5,148,438458238,-53244535,2.14,2023-10-03 17:00:02,,23.0,223.0,236.0,29.0,223.0,2.75
443,4754.81,2.421,5,148,438458424,-53244666,2.421,2023-10-03 17:00:03,,23.0,223.20000000000005,237.0,29.0,223.20000000000005,2.92
443,4756.82,2.174,5,147,438458612,-53244808,2.174,2023-10-03 17:00:04,,23.0,223.20000000000005,237.0,29.0,223.20000000000005,3.09
443,4758.88,2.069,5,147,438458796,-53244966,2.069,2023-10-03 17:00:05,,23.0,223.20000000000005,237.0,29.0,223.20000000000005,3.22
443,4760.83,1.988,6,147,438458973,-53245070,1.988,2023-10-03 17:00:06,,23.0,223.39999999999998,237.0,29.0,223.39999999999998,3.36
444,4762.77,1.95,6,147,438459191,-53245152,1.95,2023-10-03 17:00:07,,23.0,223.39999999999998,237.0,29.0,223.39999999999998,3.46
444,4764.96,2.178,6,147,438459387,-53245249,2.178,2023-10-03 17:00:08,,23.0,223.60000000000002,237.0,29.0,223.60000000000002,3.57
444,4766.94,2.006,5,148,438459608,-53245331,2.006,2023-10-03 17:00:09,,23.0,223.60000000000002,237.0,29.0,223.60000000000002,3.69
444,4768.77,1.949,5,148,438459791,-53245376,1.949,2023-10-03 17:00:10,,23.0,223.79999999999995,237.0,29.0,223.79999999999995,3.81
445,4770.69,1.931,5,149,438459980,-53245383,1.931,2023-10-03 17:00:11,,23.0,223.79999999999995,237.0,29.0,223.79999999999995,3.88
445,4772.66,1.918,5,149,438460201,-53245300,1.918,2023-10-03 17:00:12,,23.0,224.0,237.0,29.0,224.0,3.9
445,4774.41,1.917,5,149,438460349,-53245185,1.917,2023-10-03 17:00:13,,23.0,224.0,237.0,29.0,224.0,3.84
445,4776.02,1.878,5,148,438460483,-53245035,1.878,2023-10-03 17:00:14,,23.0,224.0,237.0,29.0,224.0,3.73
446,4776.71,1.43,5,148,438460546,-53244974,1.43,2023-10-03 17:00:15,,23.0,224.20000000000005,238.0,29.0,224.20000000000005,3.59
446,4776.78,0.973,7,137,438460721,-53245164,0.973,2023-10-03 17:01:10,,24.0,224.39999999999998,238.0,29.0,224.39999999999998,0.0
446,4777.65,1.115,7,137,438460772,-53245283,1.115,2023-10-03 17:01:11,,24.0,224.39999999999998,238.0,29.0,224.39999999999998,0.0
446,4778.81,1.052,7,138,438460857,-53245405,1.052,2023-10-03 17:01:12,,24.0,224.39999999999998,238.0,29.0,224.39999999999998,0.0
447,4780.0,1.124,7,139,438460949,-53245510,1.124,2023-10-03 17:01:13,,24.0,224.39999999999998,238.0,29.0,224.39999999999998,0.0
447,4781.97,1.456,7,139,438461157,-53245574,1.456,2023-10-03 17:01:14,,24.0,224.39999999999998,238.0,29.0,224.39999999999998,0.0
447,4784.12,2.041,7,141,438461379,-53245601,2.041,2023-10-03 17:01:15,,24.0,224.60000000000002,238.0,29.0,224.60000000000002,0.63
447,4786.18,2.147,6,141,438461606,-53245586,2.147,2023-10-03 17:01:16,,24.0,224.60000000000002,238.0,29.0,224.60000000000002,2.78
447,4788.24,1.9,6,141,438461836,-53245568,1.9,2023-10-03 17:01:17,,24.0,224.79999999999995,238.0,29.0,224.79999999999995,3.38
448,4790.2,1.557,6,141,438462028,-53245511,1.557,2023-10-03 17:01:18,,24.0,224.79999999999995,238.0,29.0,224.79999999999995,4.26
448,4791.96,1.619,6,140,438462208,-53245435,1.619,2023-10-03 17:01:19,,24.0,225.0,238.0,29.0,225.0,4.45
448,4793.85,1.703,6,139,438462392,-53245321,1.703,2023-10-03 17:01:20,,24.0,225.0,238.0,29.0,225.0,4.57
