cadence,calories,left_right_balance,power,timestamp,battery_soc,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,temperature,altitude,enhanced_altitude,ascent,descent,grade
0,947,,0,2024-02-25 08:37:20,,17784.77,6.028,4.0,130.0,438463966.0,-53220430.0,6.028,10.0,230.20000000000005,230.20000000000005,596.0,387.0,-6.51
0,947,,0,2024-02-25 08:37:21,,17791.8,6.557,4.0,131.0,438463924.0,-53221367.0,6.557,10.0,229.20000000000005,229.20000000000005,596.0,388.0,-7.37
0,947,,0,2024-02-25 08:37:22,,17798.95,6.832,4.0,131.0,438463816.0,-53222312.0,6.832,10.0,228.20000000000005,228.20000000000005,596.0,388.0,-8.51
0,947,,0,2024-02-25 08:37:23,,17806.48,7.041,4.0,131.0,438463719.0,-53223309.0,7.041,10.0,227.0,227.0,596.0,389.0,-9.89
0,947,,0,2024-02-25 08:37:24,,17814.34,7.509,5.0,131.0,438463652.0,-53224355.0,7.509,10.0,226.20000000000005,226.20000000000005,596.0,390.0,-11.18
0,947,,0,2024-02-25 08:37:25,,17821.29,7.019,4.0,130.0,438463498.0,-53225258.0,7.019,10.0,225.39999999999998,225.39999999999998,596.0,391.0,-12.01
0,947,,0,2024-02-25 08:37:26,,17827.46,6.501,4.0,131.0,438463250.0,-53226026.0,6.501,10.0,224.79999999999995,224.79999999999995,596.0,392.0,-12.2
0,947,,0,2024-02-25 08:37:27,,17833.35,6.436,4.0,131.0,438463060.0,-53226768.0,6.436,10.0,224.0,224.0,596.0,393.0,-11.86
0,947,,0,2024-02-25 08:37:28,,17839.48,6.49,4.0,130.0,438463031.0,-53227579.0,6.49,10.0,223.39999999999998,223.39999999999998,596.0,394.0,-11.3
0,947,,0,2024-02-25 08:37:29,,17846.05,6.556,4.0,129.0,438463138.0,-53228442.0,6.556,10.0,223.0,223.0,596.0,394.0,-10.73
0,947,,0,2024-02-25 08:37:30,,17852.72,6.556,4.0,129.0,438463341.0,-53229291.0,6.556,10.0,222.60000000000002,222.60000000000002,596.0,395.0,-10.05
99,947,172.0,1,2024-02-25 08:37:31,,17859.15,6.378,4.0,129.0,438463611.0,-53230081.0,6.378,10.0,222.39999999999998,222.39999999999998,596.0,396.0,-9.17
65,947,172.0,5,2024-02-25 08:37:32,,17865.02,5.875,4.0,128.0,438463867.0,-53230799.0,5.875,10.0,222.39999999999998,222.39999999999998,596.0,396.0,-8.11
91,947,170.0,5,2024-02-25 08:37:33,,17869.91,4.996,4.0,127.0,438464028.0,-53231413.0,4.996,10.0,222.39999999999998,222.39999999999998,596.0,396.0,-6.87
89,947,198.0,17,2024-02-25 08:37:34,,17873.82,4.029,4.0,129.0,438464165.0,-53231914.0,4.029,10.0,222.60000000000002,222.60000000000002,596.0,397.0,-5.54
73,947,177.0,100,2024-02-25 08:37:35,,17877.22,3.542,4.0,129.0,438464260.0,-53232352.0,3.542,10.0,222.60000000000002,222.60000000000002,596.0,397.0,-4.16
81,948,169.0,262,2024-02-25 08:37:36,,17880.37,3.224,4.0,129.0,438464326.0,-53232759.0,3.224,10.0,222.79999999999995,222.79999999999995,596.0,397.0,-2.78
87,948,175.0,253,2024-02-25 08:37:37,,17883.38,2.963,4.0,131.0,438464396.0,-53233157.0,2.963,10.0,223.0,223.0,596.0,397.0,-1.33
85,948,174.0,214,2024-02-25 08:37:38,,17886.23,2.953,4.0,132.0,438464421.0,-53233537.0,2.953,10.0,223.20000000000005,223.20000000000005,596.0,397.0,0.0
87,948,189.0,185,2024-02-25 08:37:39,,17888.85,2.73,4.0,132.0,438464400.0,-53233888.0,2.73,10.0,223.39999999999998,223.39999999999998,596.0,397.0,0.3
87,948,187.0,224,2024-02-25 08:37:40,,17891.18,2.345,4.0,131.0,438464375.0,-53234201.0,2.345,10.0,223.60000000000002,223.60000000000002,596.0,397.0,2.25
84,949,172.0,283,2024-02-25 08:37:41,,17893.14,2.098,4.0,133.0,438464396.0,-53234461.0,2.098,10.0,223.79999999999995,223.79999999999995,596.0,397.0,3.31
82,949,179.0,286,2024-02-25 08:37:42,,17894.99,1.96,4.0,132.0,438464442.0,-53234698.0,1.96,10.0,224.0,224.0,596.0,397.0,4.28
86,949,176.0,250,2024-02-25 08:37:43,,17896.85,1.944,4.0,132.0,438464487.0,-53234935.0,1.944,10.0,224.20000000000005,224.20000000000005,597.0,397.0,5.21
87,949,171.0,229,2024-02-25 08:37:44,,17898.67,2.063,4.0,133.0,438464533.0,-53235173.0,2.063,10.0,224.39999999999998,224.39999999999998,597.0,397.0,6.13
99,950,157.0,208,2024-02-25 08:37:45,,17900.63,2.203,4.0,133.0,438464578.0,-53235429.0,2.203,10.0,224.60000000000002,224.60000000000002,597.0,397.0,6.99
86,950,186.0,151,2024-02-25 08:37:46,,17902.94,2.203,4.0,135.0,438464644.0,-53235725.0,2.203,10.0,224.60000000000002,224.60000000000002,597.0,397.0,7.68
87,950,166.0,136,2024-02-25 08:37:47,,17905.55,2.203,4.0,135.0,438464715.0,-53236063.0,2.203,10.0,224.79999999999995,224.79999999999995,598.0,397.0,8.07
86,950,175.0,125,2024-02-25 08:37:48,,17908.41,2.203,4.0,136.0,438464760.0,-53236440.0,2.203,10.0,224.79999999999995,224.79999999999995,598.0,397.0,7.88
89,950,179.0,113,2024-02-25 08:37:49,,17911.35,2.203,4.0,137.0,438464827.0,-53236828.0,2.203,10.0,224.79999999999995,224.79999999999995,598.0,397.0,7.16
86,950,179.0,111,2024-02-25 08:37:50,,17914.28,2.429,4.0,137.0,438464897.0,-53237213.0,2.429,10.0,225.0,225.0,598.0,397.0,6.16
86,950,164.0,121,2024-02-25 08:37:51,,17917.23,2.721,4.0,138.0,438464922.0,-53237605.0,2.721,10.0,225.0,225.0,598.0,397.0,5.16
83,951,172.0,151,2024-02-25 08:37:52,,17920.15,2.772,4.0,138.0,438464943.0,-53237994.0,2.772,10.0,225.20000000000005,225.20000000000005,598.0,397.0,4.31
83,951,175.0,170,2024-02-25 08:37:53,,17922.93,2.773,4.0,138.0,438464967.0,-53238363.0,2.773,10.0,225.20000000000005,225.20000000000005,598.0,397.0,3.69
93,951,167.0,178,2024-02-25 08:37:54,,17925.32,2.682,4.0,138.0,438464967.0,-53238683.0,2.682,10.0,225.39999999999998,225.39999999999998,598.0,397.0,3.3
97,951,184.0,165,2024-02-25 08:37:55,,17927.42,2.619,4.0,138.0,438464967.0,-53238963.0,2.619,10.0,225.39999999999998,225.39999999999998,598.0,397.0,3.13
79,951,179.0,215,2024-02-25 08:37:56,,17929.22,2.279,4.0,138.0,438464967.0,-53239201.0,2.279,10.0,225.60000000000002,225.60000000000002,598.0,397.0,3.18
79,952,166.0,334,2024-02-25 08:37:57,,17930.93,1.869,4.0,137.0,438464967.0,-53239427.0,1.869,10.0,225.79999999999995,225.79999999999995,598.0,397.0,3.46
78,952,179.0,392,2024-02-25 08:37:58,,17932.73,1.777,4.0,138.0,438464967.0,-53239667.0,1.777,10.0,226.20000000000005,226.20000000000005,599.0,397.0,3.93
81,952,170.0,375,2024-02-25 08:37:59,,17934.62,1.842,4.0,139.0,438464946.0,-53239917.0,1.842,10.0,226.39999999999998,226.39999999999998,599.0,397.0,4.64
85,953,179.0,338,2024-02-25 08:38:00,,17936.52,1.983,4.0,139.0,438464901.0,-53240169.0,1.983,10.0,226.60000000000002,226.60000000000002,599.0,397.0,5.63
71,953,187.0,328,2024-02-25 08:38:01,,17938.34,1.899,4.0,140.0,438464855.0,-53240407.0,1.899,10.0,226.79999999999995,226.79999999999995,599.0,397.0,6.84
83,953,173.0,333,2024-02-25 08:38:02,,17940.02,1.88,4.0,141.0,438464810.0,-53240627.0,1.88,10.0,227.0,227.0,599.0,397.0,8.19
85,954,178.0,404,2024-02-25 08:38:03,,17941.75,1.869,4.0,141.0,438464764.0,-53240852.0,1.869,10.0,227.39999999999998,227.39999999999998,600.0,397.0,9.48
84,954,177.0,418,2024-02-25 08:38:04,,17943.72,1.857,4.0,143.0,438464740.0,-53241108.0,1.857,10.0,227.60000000000002,227.60000000000002,600.0,397.0,10.52
78,955,172.0,404,2024-02-25 08:38:05,,17945.58,1.791,4.0,142.0,438464698.0,-53241348.0,1.791,10.0,228.0,228.0,600.0,397.0,11.22
