cadence,calories,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,timestamp,battery_soc,power,altitude,enhanced_altitude,temperature,ascent,descent,grade,left_right_balance
0,21,765.77,1.508,16,97,438108236,-52971893,1.508,2024-04-09 14:34:23,,0.0,48.799999999999955,48.799999999999955,20.0,10.0,2.0,-4.65,178.0
48,21,767.32,1.508,16,96,438108080,-52971816,1.508,2024-04-09 14:34:24,,74.0,48.60000000000002,48.60000000000002,20.0,10.0,2.0,-8.55,178.0
55,21,769.29,1.508,15,94,438107878,-52971724,1.508,2024-04-09 14:34:25,,108.0,48.39999999999998,48.39999999999998,20.0,10.0,2.0,-13.08,179.0
75,21,771.03,1.489,15,94,438107690,-52971679,1.489,2024-04-09 14:34:26,,79.0,48.39999999999998,48.39999999999998,20.0,10.0,3.0,-15.49,173.0
83,22,772.19,1.427,15,95,438107573,-52971679,1.427,2024-04-09 14:34:27,,103.0,48.39999999999998,48.39999999999998,20.0,10.0,3.0,-14.79,163.0
83,22,772.76,1.417,14,95,438107503,-52971679,1.417,2024-04-09 14:34:28,,123.0,48.39999999999998,48.39999999999998,20.0,10.0,3.0,-13.05,163.0
0,22,774.1,1.533,14,95,438107357,-52971732,1.533,2024-04-09 14:34:29,,0.0,48.200000000000045,48.200000000000045,20.0,10.0,3.0,-10.85,168.0
0,22,777.08,2.273,14,95,438107063,-52971862,2.273,2024-04-09 14:34:30,,0.0,48.200000000000045,48.200000000000045,20.0,10.0,3.0,-8.83,175.0
0,22,780.38,3.092,14,92,438106745,-52972019,3.092,2024-04-09 14:34:31,,0.0,48.200000000000045,48.200000000000045,20.0,10.0,3.0,-6.85,182.0
11,22,783.64,2.929,13,91,438106447,-52972268,2.929,2024-04-09 14:34:32,,4.0,48.200000000000045,48.200000000000045,20.0,10.0,4.0,-4.91,189.0
83,22,787.82,2.722,14,89,438106173,-52972713,2.722,2024-04-09 14:34:33,,24.0,48.60000000000002,48.60000000000002,20.0,10.0,4.0,-2.96,194.0
79,22,793.06,2.897,14,89,438105901,-52973314,2.897,2024-04-09 14:34:34,,69.0,49.0,49.0,20.0,10.0,4.0,-0.17,177.0
85,22,800.07,3.556,14,89,438105647,-52974183,3.556,2024-04-09 14:34:35,,128.0,49.39999999999998,49.39999999999998,20.0,10.0,4.0,1.55,172.0
87,22,808.17,4.326,13,90,438105460,-52975239,4.326,2024-04-09 14:34:36,,157.0,49.60000000000002,49.60000000000002,20.0,11.0,4.0,3.75,171.0
91,22,815.05,4.828,13,92,438105343,-52976147,4.828,2024-04-09 14:34:37,,135.0,49.799999999999955,49.799999999999955,20.0,11.0,4.0,5.61,165.0
90,22,821.28,5.273,13,93,438105293,-52976978,5.273,2024-04-09 14:34:38,,117.0,49.60000000000002,49.60000000000002,20.0,11.0,4.0,6.65,171.0
88,23,826.74,5.434,13,95,438105293,-52977706,5.434,2024-04-09 14:34:39,,119.0,49.60000000000002,49.60000000000002,20.0,12.0,4.0,6.49,173.0
85,23,832.16,5.337,13,96,438105273,-52978427,5.337,2024-04-09 14:34:40,,153.0,49.39999999999998,49.39999999999998,20.0,12.0,4.0,5.34,173.0
90,23,838.22,5.395,13,97,438105207,-52979231,5.395,2024-04-09 14:34:41,,149.0,49.39999999999998,49.39999999999998,20.0,12.0,4.0,3.63,156.0
87,23,844.42,5.596,12,98,438105116,-52980053,5.596,2024-04-09 14:34:42,,109.0,49.39999999999998,49.39999999999998,20.0,12.0,4.0,1.9,163.0
89,23,850.72,5.772,12,98,438105025,-52980884,5.772,2024-04-09 14:34:43,,97.0,49.200000000000045,49.200000000000045,20.0,12.0,4.0,0.12,160.0
90,23,857.11,5.926,12,99,438104954,-52981730,5.926,2024-04-09 14:34:44,,101.0,49.200000000000045,49.200000000000045,20.0,12.0,4.0,0.0,160.0
90,23,863.42,6.021,12,100,438104888,-52982569,6.021,2024-04-09 14:34:45,,110.0,49.200000000000045,49.200000000000045,20.0,12.0,4.0,0.0,167.0
88,23,869.57,6.055,11,102,438104838,-52983388,6.055,2024-04-09 14:34:46,,116.0,49.200000000000045,49.200000000000045,20.0,12.0,4.0,-0.99,156.0
88,23,875.85,6.025,11,104,438104838,-52984227,6.025,2024-04-09 14:34:47,,111.0,49.200000000000045,49.200000000000045,20.0,12.0,4.0,-0.07,175.0
87,24,882.67,6.112,11,106,438104838,-52985135,6.112,2024-04-09 14:34:48,,104.0,49.39999999999998,49.39999999999998,20.0,12.0,4.0,0.0,177.0
88,24,889.17,6.314,10,108,438104838,-52986003,6.314,2024-04-09 14:34:49,,139.0,49.39999999999998,49.39999999999998,20.0,12.0,4.0,0.0,168.0
87,24,895.29,6.388,10,109,438104818,-52986820,6.388,2024-04-09 14:34:50,,180.0,49.39999999999998,49.39999999999998,20.0,12.0,4.0,0.0,173.0
85,24,901.51,6.306,10,110,438104792,-52987650,6.306,2024-04-09 14:34:51,,170.0,49.39999999999998,49.39999999999998,20.0,12.0,4.0,0.0,190.0
94,24,907.69,6.243,9,111,438104772,-52988475,6.243,2024-04-09 14:34:52,,170.0,49.39999999999998,49.39999999999998,20.0,12.0,4.0,0.0,167.0
92,24,913.71,6.249,9,111,438104787,-52989275,6.249,2024-04-09 14:34:53,,197.0,49.60000000000002,49.60000000000002,20.0,12.0,4.0,0.0,179.0
92,25,919.23,5.89,9,112,438104878,-52990004,5.89,2024-04-09 14:34:54,,261.0,49.60000000000002,49.60000000000002,20.0,12.0,4.0,0.0,163.0
90,25,923.68,5.311,9,113,438104956,-52990590,5.311,2024-04-09 14:34:55,,282.0,49.60000000000002,49.60000000000002,20.0,12.0,4.0,0.0,172.0
90,25,927.05,5.021,9,114,438105018,-52991041,5.021,2024-04-09 14:34:56,,217.0,49.799999999999955,49.799999999999955,20.0,12.0,4.0,0.0,168.0
87,25,935.38,5.295,9,115,438104974,-52992148,5.295,2024-04-09 14:34:57,,169.0,50.0,50.0,20.0,12.0,4.0,0.0,174.0
86,26,941.09,5.646,10,116,438104994,-52992911,5.646,2024-04-09 14:34:58,,170.0,50.0,50.0,20.0,12.0,4.0,0.0,173.0
86,26,946.86,5.753,9,117,438105039,-52993678,5.753,2024-04-09 14:34:59,,174.0,50.200000000000045,50.200000000000045,20.0,12.0,4.0,0.94,177.0
85,26,952.72,5.847,9,118,438105085,-52994458,5.847,2024-04-09 14:35:00,,180.0,50.39999999999998,50.39999999999998,20.0,12.0,4.0,1.35,172.0
86,26,958.14,5.686,9,118,438105131,-52995180,5.686,2024-04-09 14:35:01,,181.0,50.39999999999998,50.39999999999998,20.0,12.0,4.0,1.64,179.0
87,26,963.19,5.408,8,119,438105176,-52995850,5.408,2024-04-09 14:35:02,,167.0,50.60000000000002,50.60000000000002,20.0,12.0,4.0,1.87,172.0
87,26,967.95,5.045,8,121,438105222,-52996481,5.045,2024-04-09 14:35:03,,153.0,50.60000000000002,50.60000000000002,20.0,12.0,4.0,1.98,179.0
87,27,972.53,4.897,7,121,438105308,-52997087,4.897,2024-04-09 14:35:04,,181.0,50.799999999999955,50.799999999999955,20.0,12.0,4.0,2.02,166.0
88,27,977.07,4.668,7,122,438105464,-52997661,4.668,2024-04-09 14:35:05,,216.0,51.0,51.0,20.0,12.0,4.0,1.98,176.0
85,27,981.36,4.439,8,122,438105686,-52998158,4.439,2024-04-09 14:35:06,,235.0,51.200000000000045,51.200000000000045,20.0,13.0,4.0,1.99,171.0
88,27,985.23,4.314,9,123,438105920,-52998592,4.314,2024-04-09 14:35:07,,251.0,51.39999999999998,51.39999999999998,20.0,13.0,4.0,2.09,172.0
91,27,988.22,3.763,10,123,438106123,-52998900,3.763,2024-04-09 14:35:08,,211.0,51.60000000000002,51.60000000000002,20.0,13.0,4.0,2.3,178.0
91,28,991.4,2.976,11,123,438106430,-52999038,2.976,2024-04-09 14:35:09,,164.0,51.799999999999955,51.799999999999955,20.0,13.0,4.0,2.63,167.0
88,28,994.79,2.831,11,123,438106779,-52999070,2.831,2024-04-09 14:35:10,,138.0,52.0,52.0,20.0,13.0,4.0,3.02,171.0
83,28,998.66,2.816,10,127,438107173,-52999171,2.816,2024-04-09 14:35:11,,133.0,52.0,52.0,20.0,13.0,4.0,3.43,179.0
85,28,1003.71,3.043,10,126,438107659,-52999466,3.043,2024-04-09 14:35:12,,142.0,52.200000000000045,52.200000000000045,20.0,14.0,4.0,3.81,177.0
88,28,1008.79,3.54,10,125,438108008,-52999970,3.54,2024-04-09 14:35:13,,118.0,52.200000000000045,52.200000000000045,20.0,14.0,4.0,4.02,174.0
87,28,1014.68,4.101,9,125,438108301,-53000663,4.101,2024-04-09 14:35:14,,99.0,52.200000000000045,52.200000000000045,20.0,14.0,4.0,4.03,177.0
82,28,1020.12,4.706,9,124,438108459,-53001344,4.706,2024-04-09 14:35:15,,160.0,52.39999999999998,52.39999999999998,20.0,14.0,4.0,3.8,176.0
86,29,1023.97,4.942,9,124,438108413,-53001859,4.942,2024-04-09 14:35:16,,253.0,52.39999999999998,52.39999999999998,20.0,14.0,4.0,3.36,166.0
86,29,1027.83,4.797,8,124,438108408,-53002371,4.797,2024-04-09 14:35:17,,243.0,52.60000000000002,52.60000000000002,20.0,14.0,4.0,2.81,172.0
84,29,1031.88,4.61,8,125,438108453,-53002906,4.61,2024-04-09 14:35:18,,158.0,52.60000000000002,52.60000000000002,20.0,14.0,4.0,2.29,171.0
82,29,1035.66,4.4,8,125,438108499,-53003407,4.4,2024-04-09 14:35:19,,123.0,52.799999999999955,52.799999999999955,20.0,14.0,4.0,1.97,175.0
79,29,1039.09,4.158,8,125,438108484,-53003861,4.158,2024-04-09 14:35:20,,127.0,52.799999999999955,52.799999999999955,20.0,14.0,4.0,1.78,179.0
95,29,1042.56,3.926,8,125,438108352,-53004297,3.926,2024-04-09 14:35:21,,109.0,52.799999999999955,52.799999999999955,20.0,14.0,4.0,1.71,141.0
60,30,1046.22,3.782,8,124,438108131,-53004698,3.782,2024-04-09 14:35:22,,72.0,52.799999999999955,52.799999999999955,20.0,15.0,4.0,1.67,183.0
85,30,1049.71,3.709,8,123,438107877,-53005044,3.709,2024-04-09 14:35:23,,78.0,53.0,53.0,20.0,15.0,4.0,1.6,172.0
76,30,1053.2,3.653,8,122,438107650,-53005395,3.653,2024-04-09 14:35:24,,138.0,53.0,53.0,20.0,15.0,4.0,1.56,164.0
85,30,1056.72,3.62,9,121,438107382,-53005716,3.62,2024-04-09 14:35:25,,195.0,53.200000000000045,53.200000000000045,20.0,15.0,4.0,1.53,174.0
83,30,1060.38,3.629,9,121,438107043,-53005987,3.629,2024-04-09 14:35:26,,198.0,53.200000000000045,53.200000000000045,20.0,15.0,4.0,1.55,174.0
84,30,1064.04,3.638,8,121,438106700,-53006233,3.638,2024-04-09 14:35:27,,184.0,53.39999999999998,53.39999999999998,20.0,15.0,4.0,1.63,168.0
87,30,1067.4,3.569,8,121,438106421,-53006516,3.569,2024-04-09 14:35:28,,169.0,53.39999999999998,53.39999999999998,20.0,15.0,4.0,1.71,169.0
85,31,1070.55,3.464,8,121,438106213,-53006854,3.464,2024-04-09 14:35:29,,159.0,53.60000000000002,53.60000000000002,20.0,15.0,4.0,1.86,173.0
85,31,1073.75,3.397,8,121,438106051,-53007230,3.397,2024-04-09 14:35:30,,172.0,54.0,54.0,20.0,15.0,4.0,2.16,176.0
84,31,1076.85,3.332,8,121,438105956,-53007621,3.332,2024-04-09 14:35:31,,190.0,54.200000000000045,54.200000000000045,20.0,15.0,4.0,2.72,179.0
83,31,1079.74,3.224,8,121,438105911,-53008002,3.224,2024-04-09 14:35:32,,215.0,54.200000000000045,54.200000000000045,20.0,15.0,4.0,3.33,171.0
81,31,1082.68,3.143,8,121,438105864,-53008392,3.143,2024-04-09 14:35:33,,218.0,54.39999999999998,54.39999999999998,20.0,16.0,4.0,3.8,167.0
82,32,1085.88,3.157,9,122,438105839,-53008816,3.157,2024-04-09 14:35:34,,203.0,54.60000000000002,54.60000000000002,20.0,16.0,4.0,4.17,175.0
84,32,1089.24,3.243,9,123,438105819,-53009264,3.243,2024-04-09 14:35:35,,197.0,54.60000000000002,54.60000000000002,20.0,16.0,4.0,4.42,177.0
82,32,1092.69,3.16,9,123,438105793,-53009722,3.16,2024-04-09 14:35:36,,203.0,54.799999999999955,54.799999999999955,20.0,16.0,4.0,4.56,173.0
85,32,1096.12,2.932,9,124,438105793,-53010179,2.932,2024-04-09 14:35:37,,224.0,55.0,55.0,20.0,16.0,4.0,4.61,162.0
84,33,1099.5,2.929,9,125,438105793,-53010628,2.929,2024-04-09 14:35:38,,245.0,55.200000000000045,55.200000000000045,20.0,17.0,4.0,4.55,179.0
86,33,1102.66,2.932,8,126,438105773,-53011046,2.932,2024-04-09 14:35:39,,250.0,55.39999999999998,55.39999999999998,20.0,17.0,4.0,4.43,175.0
83,33,1105.87,2.929,8,126,438105728,-53011472,2.929,2024-04-09 14:35:40,,245.0,55.60000000000002,55.60000000000002,20.0,17.0,4.0,4.45,169.0
85,33,1109.32,3.153,8,127,438105702,-53011930,3.153,2024-04-09 14:35:41,,236.0,55.799999999999955,55.799999999999955,20.0,17.0,4.0,4.71,178.0
80,33,1112.62,3.322,8,128,438105682,-53012370,3.322,2024-04-09 14:35:42,,227.0,56.0,56.0,20.0,17.0,4.0,5.04,172.0
85,34,1115.84,3.235,7,129,438105637,-53012798,3.235,2024-04-09 14:35:43,,217.0,56.39999999999998,56.39999999999998,20.0,17.0,4.0,5.44,176.0
84,34,1119.11,3.264,8,130,438105611,-53013231,3.264,2024-04-09 14:35:44,,215.0,56.60000000000002,56.60000000000002,20.0,18.0,4.0,5.93,176.0
82,34,1122.42,3.304,9,131,438105691,-53013661,3.304,2024-04-09 14:35:45,,221.0,57.0,57.0,20.0,18.0,4.0,6.34,175.0
83,34,1125.56,3.384,9,131,438105874,-53014020,3.384,2024-04-09 14:35:46,,226.0,57.0,57.0,20.0,18.0,4.0,6.69,173.0
83,35,1128.2,3.134,9,131,438106056,-53014271,3.134,2024-04-09 14:35:47,,228.0,57.200000000000045,57.200000000000045,20.0,19.0,4.0,6.77,181.0
84,35,1130.87,2.732,10,132,438106198,-53014558,2.732,2024-04-09 14:35:48,,248.0,57.200000000000045,57.200000000000045,20.0,19.0,4.0,6.52,169.0
84,35,1134.14,3.005,11,132,438106249,-53014988,3.005,2024-04-09 14:35:49,,246.0,57.200000000000045,57.200000000000045,20.0,19.0,4.0,6.0,176.0
87,35,1138.14,3.533,12,132,438106189,-53015512,3.533,2024-04-09 14:35:50,,211.0,57.200000000000045,57.200000000000045,20.0,19.0,4.0,5.28,171.0
84,35,1143.41,4.286,12,132,438105887,-53016093,4.286,2024-04-09 14:35:51,,193.0,57.39999999999998,57.39999999999998,20.0,19.0,4.0,4.4,177.0
85,36,1149.16,5.203,11,132,438105530,-53016704,5.203,2024-04-09 14:35:52,,191.0,57.39999999999998,57.39999999999998,20.0,19.0,4.0,3.42,175.0
87,36,1154.11,5.23,10,132,438105429,-53017336,5.23,2024-04-09 14:35:53,,185.0,57.39999999999998,57.39999999999998,20.0,19.0,4.0,2.53,172.0
85,36,1158.43,5.059,10,132,438105450,-53017913,5.059,2024-04-09 14:35:54,,181.0,57.60000000000002,57.60000000000002,20.0,19.0,4.0,1.86,173.0
86,36,1162.08,4.774,10,132,438105576,-53018368,4.774,2024-04-09 14:35:55,,179.0,57.60000000000002,57.60000000000002,20.0,19.0,4.0,1.39,175.0
83,36,1165.42,4.299,10,132,438105682,-53018774,4.299,2024-04-09 14:35:56,,178.0,57.60000000000002,57.60000000000002,20.0,19.0,4.0,1.19,171.0
85,37,1168.82,3.912,9,132,438105657,-53019226,3.912,2024-04-09 14:35:57,,165.0,57.799999999999955,57.799999999999955,20.0,19.0,4.0,1.13,171.0
86,37,1172.7,3.797,9,132,438105697,-53019740,3.797,2024-04-09 14:35:58,,152.0,58.0,58.0,20.0,19.0,4.0,1.18,171.0
85,37,1176.82,3.904,9,132,438105768,-53020287,3.904,2024-04-09 14:35:59,,161.0,58.200000000000045,58.200000000000045,20.0,20.0,4.0,1.36,173.0
85,37,1180.95,3.982,9,132,438105773,-53020837,3.982,2024-04-09 14:36:00,,175.0,58.200000000000045,58.200000000000045,20.0,20.0,4.0,1.65,171.0
85,37,1184.88,3.962,9,132,438105768,-53021354,3.962,2024-04-09 14:36:01,,166.0,58.39999999999998,58.39999999999998,20.0,20.0,4.0,2.01,173.0
84,37,1188.31,3.889,10,133,438105814,-53021804,3.889,2024-04-09 14:36:02,,144.0,58.60000000000002,58.60000000000002,20.0,20.0,4.0,2.41,169.0
80,37,1191.43,3.755,9,133,438105839,-53022220,3.755,2024-04-09 14:36:03,,131.0,58.60000000000002,58.60000000000002,20.0,20.0,4.0,2.79,173.0
81,38,1194.79,3.586,9,132,438105819,-53022669,3.586,2024-04-09 14:36:04,,124.0,58.799999999999955,58.799999999999955,21.0,20.0,4.0,3.05,172.0
81,38,1198.17,3.495,9,132,438105834,-53023117,3.495,2024-04-09 14:36:05,,125.0,58.799999999999955,58.799999999999955,21.0,20.0,4.0,3.12,174.0
82,38,1201.37,3.377,10,132,438105905,-53023534,3.377,2024-04-09 14:36:06,,136.0,59.0,59.0,21.0,20.0,4.0,3.04,177.0
85,38,1204.09,3.256,11,132,438105990,-53023879,3.256,2024-04-09 14:36:07,,147.0,59.0,59.0,21.0,21.0,4.0,2.87,174.0
82,38,1206.9,3.278,11,131,438106107,-53024229,3.278,2024-04-09 14:36:08,,150.0,59.200000000000045,59.200000000000045,21.0,21.0,4.0,2.74,181.0
86,38,1210.62,3.398,12,131,438106137,-53024714,3.398,2024-04-09 14:36:09,,153.0,59.200000000000045,59.200000000000045,21.0,21.0,4.0,2.69,174.0
86,39,1215.56,3.885,11,130,438105970,-53025321,3.885,2024-04-09 14:36:10,,173.0,59.39999999999998,59.39999999999998,21.0,21.0,4.0,2.7,163.0
85,39,1220.87,4.688,11,131,438105753,-53025960,4.688,2024-04-09 14:36:11,,203.0,59.39999999999998,59.39999999999998,21.0,21.0,4.0,2.71,168.0
86,39,1224.83,4.533,10,131,438105743,-53026475,4.533,2024-04-09 14:36:12,,214.0,59.60000000000002,59.60000000000002,21.0,21.0,4.0,2.71,172.0
86,39,1228.17,3.748,10,132,438105854,-53026905,3.748,2024-04-09 14:36:13,,184.0,59.799999999999955,59.799999999999955,21.0,21.0,4.0,2.71,178.0
86,39,1231.47,3.437,10,132,438105950,-53027331,3.437,2024-04-09 14:36:14,,158.0,59.799999999999955,59.799999999999955,21.0,21.0,4.0,2.64,174.0
86,39,1235.02,3.528,10,133,438106016,-53027793,3.528,2024-04-09 14:36:15,,153.0,60.0,60.0,21.0,21.0,4.0,2.51,175.0
85,40,1238.4,3.753,9,133,438106087,-53028239,3.753,2024-04-09 14:36:16,,152.0,60.0,60.0,21.0,22.0,4.0,2.38,173.0
86,40,1242.02,3.804,9,133,438106213,-53028688,3.804,2024-04-09 14:36:17,,155.0,60.0,60.0,21.0,22.0,4.0,2.28,167.0
88,40,1246.08,3.648,9,132,438106440,-53029148,3.648,2024-04-09 14:36:18,,155.0,60.200000000000045,60.200000000000045,21.0,22.0,4.0,2.23,172.0
86,40,1249.61,3.552,9,132,438106689,-53029505,3.552,2024-04-09 14:36:19,,137.0,60.200000000000045,60.200000000000045,21.0,22.0,4.0,2.22,173.0
91,40,1253.21,3.596,8,131,438106901,-53029894,3.596,2024-04-09 14:36:20,,122.0,60.200000000000045,60.200000000000045,21.0,22.0,4.0,2.2,166.0
88,40,1256.58,3.414,8,130,438107057,-53030306,3.414,2024-04-09 14:36:21,,122.0,60.39999999999998,60.39999999999998,21.0,22.0,4.0,2.12,177.0
87,40,1260.02,3.432,9,129,438107239,-53030703,3.432,2024-04-09 14:36:22,,123.0,60.39999999999998,60.39999999999998,21.0,22.0,4.0,1.97,169.0
81,41,1263.8,3.708,9,128,438107381,-53031164,3.708,2024-04-09 14:36:23,,161.0,60.39999999999998,60.39999999999998,21.0,22.0,4.0,1.85,179.0
81,41,1267.86,3.996,9,128,438107452,-53031700,3.996,2024-04-09 14:36:24,,219.0,60.60000000000002,60.60000000000002,21.0,22.0,4.0,1.77,172.0
85,41,1272.03,4.138,9,127,438107537,-53032245,4.138,2024-04-09 14:36:25,,215.0,60.60000000000002,60.60000000000002,21.0,22.0,4.0,1.69,174.0
85,41,1276.23,4.193,9,127,438107694,-53032774,4.193,2024-04-09 14:36:26,,170.0,60.799999999999955,60.799999999999955,21.0,22.0,4.0,1.66,173.0
82,41,1280.4,4.179,8,126,438107836,-53033299,4.179,2024-04-09 14:36:27,,146.0,61.0,61.0,21.0,22.0,4.0,1.71,182.0
80,41,1284.48,4.089,8,126,438107947,-53033818,4.089,2024-04-09 14:36:28,,144.0,61.0,61.0,21.0,22.0,4.0,1.86,174.0
79,42,1288.38,3.941,8,126,438108124,-53034292,3.941,2024-04-09 14:36:29,,162.0,61.200000000000045,61.200000000000045,21.0,23.0,4.0,2.02,172.0
84,42,1292.27,3.912,8,126,438108352,-53034729,3.912,2024-04-09 14:36:30,,180.0,61.200000000000045,61.200000000000045,21.0,23.0,4.0,2.13,166.0
82,42,1295.82,4.063,8,126,438108539,-53035133,4.063,2024-04-09 14:36:31,,168.0,61.200000000000045,61.200000000000045,21.0,23.0,4.0,2.21,167.0
81,42,1298.88,3.978,8,126,438108615,-53035523,3.978,2024-04-09 14:36:32,,152.0,61.39999999999998,61.39999999999998,21.0,23.0,4.0,2.23,172.0
82,42,1302.55,3.842,8,126,438108675,-53036002,3.842,2024-04-09 14:36:33,,135.0,61.39999999999998,61.39999999999998,21.0,23.0,4.0,2.17,176.0
85,42,1306.42,3.777,8,126,438108832,-53036488,3.777,2024-04-09 14:36:34,,119.0,61.39999999999998,61.39999999999998,21.0,23.0,4.0,2.04,170.0
0,42,1310.1,3.77,7,126,438108954,-53036951,3.77,2024-04-09 14:36:35,,0.0,61.39999999999998,61.39999999999998,21.0,23.0,4.0,1.83,171.0
68,42,1314.13,3.97,7,126,438109060,-53037468,3.97,2024-04-09 14:36:36,,44.0,61.60000000000002,61.60000000000002,21.0,23.0,4.0,1.6,172.0
78,43,1317.86,4.119,8,126,438109202,-53037940,4.119,2024-04-09 14:36:37,,104.0,61.799999999999955,61.799999999999955,21.0,23.0,4.0,1.48,173.0
92,43,1320.87,3.624,9,126,438109272,-53038329,3.624,2024-04-09 14:36:38,,162.0,61.799999999999955,61.799999999999955,21.0,23.0,4.0,1.52,176.0
92,43,1323.69,2.942,10,126,438109357,-53038685,2.942,2024-04-09 14:36:39,,137.0,62.0,62.0,21.0,23.0,4.0,1.67,170.0
87,43,1326.75,3.045,10,126,438109474,-53039072,3.045,2024-04-09 14:36:40,,129.0,62.0,62.0,21.0,24.0,4.0,1.88,178.0
86,43,1330.32,3.308,10,126,438109606,-53039511,3.308,2024-04-09 14:36:41,,136.0,62.200000000000045,62.200000000000045,21.0,24.0,4.0,2.16,173.0
85,43,1334.06,3.447,9,126,438109789,-53039949,3.447,2024-04-09 14:36:42,,146.0,62.200000000000045,62.200000000000045,21.0,24.0,4.0,2.47,187.0
49,43,1337.28,3.509,9,126,438109950,-53040331,3.509,2024-04-09 14:36:43,,137.0,62.200000000000045,62.200000000000045,21.0,24.0,4.0,2.71,204.0
88,44,1340.61,3.687,9,126,438110107,-53040732,3.687,2024-04-09 14:36:44,,98.0,62.200000000000045,62.200000000000045,21.0,24.0,4.0,2.75,175.0
86,44,1344.58,3.931,8,126,438110289,-53041218,3.931,2024-04-09 14:36:45,,127.0,62.200000000000045,62.200000000000045,21.0,24.0,4.0,2.49,158.0
94,44,1348.58,3.986,8,126,438110430,-53041723,3.986,2024-04-09 14:36:46,,186.0,62.200000000000045,62.200000000000045,21.0,24.0,4.0,2.01,166.0
84,44,1352.58,3.994,8,126,438110542,-53042240,3.994,2024-04-09 14:36:47,,165.0,62.39999999999998,62.39999999999998,21.0,24.0,4.0,1.48,169.0
85,44,1356.63,4.04,8,126,438110638,-53042765,4.04,2024-04-09 14:36:48,,159.0,62.39999999999998,62.39999999999998,21.0,24.0,4.0,0.4,171.0
86,44,1360.85,4.199,8,126,438110744,-53043312,4.199,2024-04-09 14:36:49,,150.0,62.39999999999998,62.39999999999998,21.0,24.0,4.0,0.0,170.0
87,44,1365.14,4.271,9,126,438110886,-53043860,4.271,2024-04-09 14:36:50,,121.0,62.60000000000002,62.60000000000002,21.0,24.0,4.0,0.0,177.0
86,45,1369.32,4.197,8,127,438110997,-53044396,4.197,2024-04-09 14:36:51,,123.0,62.60000000000002,62.60000000000002,21.0,24.0,4.0,0.0,174.0
86,45,1373.59,4.263,8,128,438111133,-53044942,4.263,2024-04-09 14:36:52,,140.0,62.799999999999955,62.799999999999955,21.0,24.0,4.0,0.76,178.0
86,45,1378.2,4.349,8,129,438111270,-53045536,4.349,2024-04-09 14:36:53,,148.0,62.799999999999955,62.799999999999955,21.0,24.0,4.0,1.34,175.0
86,45,1383.03,4.492,8,130,438111386,-53046165,4.492,2024-04-09 14:36:54,,162.0,63.0,63.0,21.0,24.0,4.0,1.66,180.0
90,45,1387.75,4.691,7,130,438111498,-53046780,4.691,2024-04-09 14:36:55,,164.0,63.200000000000045,63.200000000000045,21.0,24.0,4.0,1.89,151.0
87,45,1392.53,4.765,7,130,438111594,-53047404,4.765,2024-04-09 14:36:56,,153.0,63.200000000000045,63.200000000000045,21.0,25.0,4.0,2.07,178.0
90,45,1397.36,4.819,8,130,438111660,-53048042,4.819,2024-04-09 14:36:57,,141.0,63.200000000000045,63.200000000000045,21.0,25.0,4.0,2.18,175.0
88,46,1402.0,4.67,8,128,438111812,-53048633,4.67,2024-04-09 14:36:58,,131.0,63.39999999999998,63.39999999999998,21.0,25.0,4.0,2.17,174.0
84,46,1406.54,4.554,9,128,438111978,-53049204,4.554,2024-04-09 14:36:59,,134.0,63.60000000000002,63.60000000000002,21.0,25.0,4.0,2.11,168.0
87,46,1411.35,4.774,9,127,438112028,-53049841,4.774,2024-04-09 14:37:00,,147.0,63.60000000000002,63.60000000000002,21.0,25.0,4.0,2.06,175.0
87,46,1416.26,4.891,9,126,438112028,-53050494,4.891,2024-04-09 14:37:01,,164.0,63.799999999999955,63.799999999999955,21.0,25.0,4.0,2.06,171.0
87,46,1421.12,4.861,9,125,438112089,-53051133,4.861,2024-04-09 14:37:02,,188.0,64.0,64.0,21.0,25.0,4.0,2.09,173.0
88,46,1426.22,4.836,8,126,438112103,-53051790,4.836,2024-04-09 14:37:03,,198.0,64.0,64.0,21.0,25.0,4.0,2.14,174.0
87,47,1431.12,4.832,8,126,438112028,-53052427,4.832,2024-04-09 14:37:04,,180.0,64.20000000000005,64.20000000000005,21.0,26.0,4.0,2.2,181.0
88,47,1435.29,4.536,8,127,438112048,-53052983,4.536,2024-04-09 14:37:05,,166.0,64.39999999999998,64.39999999999998,21.0,26.0,4.0,2.3,179.0
