calories,heart_rate,timestamp,battery_soc,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,temperature,altitude,ascent,descent,enhanced_altitude,grade
174,134,2023-04-06 17:15:56,,2947.31,2.231,6.0,438301362.0,-53147628.0,2.231,17.0,102.0,98.0,18.0,102.0,-0.88
174,135,2023-04-06 17:15:57,,2948.89,2.225,6.0,438301407.0,-53147827.0,2.225,17.0,102.20000000000005,98.0,18.0,102.20000000000005,-0.13
174,135,2023-04-06 17:15:58,,2950.42,2.169,6.0,438301453.0,-53148022.0,2.169,17.0,102.39999999999998,98.0,18.0,102.39999999999998,0.92
175,136,2023-04-06 17:15:59,,2951.93,1.951,6.0,438301506.0,-53148197.0,1.951,17.0,102.60000000000002,98.0,18.0,102.60000000000002,2.13
175,137,2023-04-06 17:16:00,,2953.24,1.554,6.0,438301598.0,-53148355.0,1.554,17.0,102.79999999999995,98.0,18.0,102.79999999999995,3.47
175,138,2023-04-06 17:16:01,,2954.49,1.547,6.0,438301673.0,-53148495.0,1.547,17.0,103.0,98.0,18.0,103.0,4.8
175,139,2023-04-06 17:16:02,,2955.58,1.546,6.0,438301687.0,-53148625.0,1.546,17.0,103.20000000000005,98.0,18.0,103.20000000000005,6.21
176,140,2023-04-06 17:16:03,,2956.57,1.472,6.0,438301772.0,-53148725.0,1.472,17.0,103.39999999999998,99.0,18.0,103.39999999999998,7.73
176,140,2023-04-06 17:16:21,,2957.16,0.891,6.0,438301570.0,-53148426.0,0.891,17.0,104.0,99.0,18.0,104.0,0.0
176,134,2023-04-06 17:16:22,,2957.29,1.258,6.0,438301491.0,-53148258.0,1.258,17.0,104.0,99.0,18.0,104.0,0.0
176,135,2023-04-06 17:16:23,,2958.13,1.026,6.0,438301491.0,-53148154.0,1.026,17.0,103.79999999999995,99.0,18.0,103.79999999999995,0.0
176,135,2023-04-06 17:16:24,,2958.13,0.0,6.0,438301491.0,-53148150.0,0.0,17.0,103.79999999999995,99.0,18.0,103.79999999999995,0.0
177,137,2023-04-06 17:16:25,,2958.24,0.135,6.0,438301482.0,-53148121.0,0.135,17.0,103.79999999999995,99.0,18.0,103.79999999999995,0.0
177,137,2023-04-06 17:16:26,,2958.82,0.694,7.0,438301429.0,-53148067.0,0.694,17.0,103.79999999999995,99.0,18.0,103.79999999999995,0.0
177,137,2023-04-06 17:16:27,,2959.34,0.597,7.0,438301355.0,-53148035.0,0.597,17.0,103.79999999999995,99.0,18.0,103.79999999999995,0.0
177,141,2023-04-06 17:16:43,,2959.34,0.698,6.0,438301339.0,-53147985.0,0.698,17.0,103.60000000000002,99.0,18.0,103.60000000000002,0.0
177,141,2023-04-06 17:16:44,,2959.57,0.953,6.0,438301255.0,-53147823.0,0.953,17.0,103.39999999999998,99.0,18.0,103.39999999999998,0.0
178,141,2023-04-06 17:16:45,,2960.59,0.776,6.0,438301218.0,-53147686.0,0.776,17.0,103.39999999999998,99.0,18.0,103.39999999999998,0.0
178,140,2023-04-06 17:16:46,,2960.59,0.0,6.0,438301218.0,-53147654.0,0.0,17.0,103.39999999999998,99.0,18.0,103.39999999999998,0.0
178,140,2023-04-06 17:16:47,,2960.59,0.0,6.0,438301218.0,-53147654.0,0.0,17.0,103.20000000000005,99.0,18.0,103.20000000000005,0.0
178,139,2023-04-06 17:16:48,,2960.59,0.0,6.0,438301218.0,-53147654.0,0.0,17.0,103.20000000000005,99.0,18.0,103.20000000000005,0.0
179,139,2023-04-06 17:16:49,,2960.59,0.0,6.0,438301218.0,-53147654.0,0.0,17.0,103.20000000000005,99.0,18.0,103.20000000000005,0.0
179,136,2023-04-06 17:16:53,,2960.59,0.209,6.0,438301227.0,-53147716.0,0.209,17.0,103.20000000000005,99.0,18.0,103.20000000000005,0.0
179,136,2023-04-06 17:16:54,,2960.76,1.122,6.0,438301270.0,-53147834.0,1.122,17.0,103.20000000000005,99.0,18.0,103.20000000000005,0.0
179,136,2023-04-06 17:16:55,,2961.97,1.187,6.0,438301309.0,-53147981.0,1.187,17.0,103.20000000000005,99.0,18.0,103.20000000000005,0.0
180,136,2023-04-06 17:16:56,,2963.25,1.219,6.0,438301309.0,-53148150.0,1.219,17.0,103.20000000000005,99.0,18.0,103.20000000000005,0.0
180,136,2023-04-06 17:16:57,,2964.73,1.381,6.0,438301325.0,-53148347.0,1.381,17.0,103.39999999999998,99.0,18.0,103.39999999999998,0.0
180,136,2023-04-06 17:16:58,,2966.38,1.124,6.0,438301416.0,-53148537.0,1.124,17.0,103.60000000000002,99.0,18.0,103.60000000000002,0.0
180,137,2023-04-06 17:16:59,,2967.93,1.188,6.0,438301516.0,-53148678.0,1.188,17.0,103.79999999999995,99.0,18.0,103.79999999999995,0.43
180,138,2023-04-06 17:17:00,,2969.48,1.221,6.0,438301642.0,-53148830.0,1.221,17.0,104.0,99.0,18.0,104.0,5.52
181,138,2023-04-06 17:17:01,,2970.85,1.361,6.0,438301727.0,-53148971.0,1.361,17.0,104.39999999999998,100.0,18.0,104.39999999999998,7.76
181,136,2023-04-06 17:17:02,,2971.86,1.361,5.0,438301764.0,-53149100.0,1.361,17.0,104.60000000000002,100.0,18.0,104.60000000000002,10.37
181,138,2023-04-06 17:17:03,,2972.38,1.104,5.0,438301773.0,-53149170.0,1.104,17.0,104.79999999999995,100.0,18.0,104.79999999999995,12.7
181,141,2023-04-06 17:17:04,,2972.45,0.227,5.0,438301802.0,-53149181.0,0.227,17.0,105.0,100.0,18.0,105.0,13.35
182,144,2023-04-06 17:17:05,,2972.78,1.174,5.0,438301758.0,-53149167.0,1.174,17.0,105.0,100.0,18.0,105.0,0.0
182,146,2023-04-06 17:17:06,,2972.78,0.0,5.0,438301719.0,-53149167.0,0.0,17.0,105.20000000000005,100.0,18.0,105.20000000000005,0.0
182,149,2023-04-06 17:17:07,,2972.78,0.0,5.0,438301719.0,-53149167.0,0.0,17.0,105.20000000000005,100.0,18.0,105.20000000000005,0.0
182,152,2023-04-06 17:17:08,,2972.78,0.0,5.0,438301719.0,-53149170.0,0.0,17.0,105.20000000000005,100.0,18.0,105.20000000000005,0.0
183,153,2023-04-06 17:17:09,,2972.91,0.105,5.0,438301726.0,-53149200.0,0.105,17.0,105.39999999999998,100.0,18.0,105.39999999999998,0.0
183,155,2023-04-06 17:17:10,,2973.79,0.694,5.0,438301773.0,-53149308.0,0.694,17.0,105.60000000000002,100.0,18.0,105.60000000000002,0.0
183,156,2023-04-06 17:17:11,,2974.71,0.816,5.0,438301817.0,-53149422.0,0.816,17.0,105.79999999999995,100.0,18.0,105.79999999999995,0.0
183,157,2023-04-06 17:17:12,,2975.41,0.516,5.0,438301855.0,-53149510.0,0.516,17.0,105.79999999999995,100.0,18.0,105.79999999999995,0.0
184,157,2023-04-06 17:17:13,,2975.41,0.0,5.0,438301862.0,-53149546.0,0.0,17.0,106.0,100.0,18.0,106.0,0.0
184,156,2023-04-06 17:17:14,,2975.52,0.114,5.0,438301910.0,-53149576.0,0.114,17.0,106.0,100.0,18.0,106.0,0.0
184,156,2023-04-06 17:17:15,,2976.1,0.633,5.0,438301955.0,-53149627.0,0.633,17.0,106.20000000000005,100.0,18.0,106.20000000000005,0.0
184,156,2023-04-06 17:17:16,,2976.67,0.785,5.0,438302001.0,-53149656.0,0.785,17.0,106.39999999999998,100.0,18.0,106.39999999999998,0.0
185,155,2023-04-06 17:17:17,,2977.28,0.637,5.0,438302046.0,-53149713.0,0.637,17.0,106.60000000000002,100.0,18.0,106.60000000000002,0.0
185,154,2023-04-06 17:17:18,,2977.97,0.854,5.0,438302090.0,-53149773.0,0.854,17.0,106.79999999999995,100.0,18.0,106.79999999999995,0.0
185,153,2023-04-06 17:17:19,,2978.68,0.768,5.0,438302142.0,-53149831.0,0.768,17.0,107.0,100.0,18.0,107.0,0.0
185,153,2023-04-06 17:17:20,,2979.43,0.758,5.0,438302228.0,-53149891.0,0.758,17.0,107.20000000000005,100.0,18.0,107.20000000000005,0.0
186,152,2023-04-06 17:17:21,,2980.23,0.757,5.0,438302282.0,-53149931.0,0.757,17.0,107.39999999999998,100.0,18.0,107.39999999999998,0.0
186,151,2023-04-06 17:17:22,,2980.88,0.619,5.0,438302364.0,-53149970.0,0.619,17.0,107.60000000000002,100.0,18.0,107.60000000000002,0.0
186,152,2023-04-06 17:17:23,,2980.88,0.0,5.0,438302401.0,-53150003.0,0.0,17.0,107.60000000000002,100.0,18.0,107.60000000000002,0.0
186,152,2023-04-06 17:17:24,,2980.88,0.0,5.0,438302401.0,-53150003.0,0.0,17.0,107.79999999999995,100.0,18.0,107.79999999999995,0.0
187,152,2023-04-06 17:17:25,,2980.88,0.0,5.0,438302401.0,-53150003.0,0.0,17.0,107.79999999999995,100.0,18.0,107.79999999999995,0.0
187,152,2023-04-06 17:17:26,,2980.88,0.0,5.0,438302401.0,-53150003.0,0.0,17.0,107.79999999999995,100.0,18.0,107.79999999999995,0.0
187,161,2023-04-06 17:17:42,,2980.88,0.172,6.0,438302691.0,-53150147.0,0.172,17.0,108.0,100.0,18.0,108.0,0.0
187,158,2023-04-06 17:17:43,,2981.01,0.887,6.0,438302774.0,-53150191.0,0.887,17.0,108.0,100.0,18.0,108.0,0.0
188,156,2023-04-06 17:17:44,,2981.71,0.713,6.0,438302827.0,-53150252.0,0.713,17.0,108.20000000000005,100.0,18.0,108.20000000000005,0.0
188,156,2023-04-06 17:17:45,,2982.43,0.675,6.0,438302909.0,-53150308.0,0.675,17.0,108.20000000000005,100.0,18.0,108.20000000000005,0.0
188,156,2023-04-06 17:17:46,,2983.31,0.725,6.0,438302961.0,-53150374.0,0.725,17.0,108.20000000000005,100.0,18.0,108.20000000000005,0.0
188,155,2023-04-06 17:17:47,,2984.19,0.761,6.0,438303046.0,-53150448.0,0.761,17.0,108.39999999999998,100.0,18.0,108.39999999999998,0.0
189,154,2023-04-06 17:17:48,,2984.59,0.823,6.0,438303084.0,-53150481.0,0.823,17.0,108.39999999999998,100.0,18.0,108.39999999999998,0.0
189,153,2023-04-06 17:17:49,,2984.59,0.548,6.0,438303084.0,-53150481.0,0.548,17.0,108.39999999999998,100.0,18.0,108.39999999999998,0.0
189,152,2023-04-06 17:17:50,,2984.59,0.199,6.0,438303084.0,-53150481.0,0.199,17.0,108.60000000000002,100.0,18.0,108.60000000000002,0.0
190,151,2023-04-06 17:17:51,,2984.84,1.073,6.0,438303108.0,-53150460.0,1.073,17.0,108.60000000000002,100.0,18.0,108.60000000000002,0.0
190,152,2023-04-06 17:17:52,,2986.33,1.302,5.0,438303250.0,-53150345.0,1.302,17.0,108.60000000000002,100.0,18.0,108.60000000000002,0.0
190,151,2023-04-06 17:17:53,,2988.31,1.389,5.0,438303428.0,-53150285.0,1.389,17.0,108.79999999999995,100.0,18.0,108.79999999999995,0.0
190,150,2023-04-06 17:17:54,,2989.94,1.332,5.0,438303557.0,-53150428.0,1.332,17.0,108.79999999999995,100.0,18.0,108.79999999999995,0.0
191,150,2023-04-06 17:17:55,,2991.24,1.074,5.0,438303639.0,-53150561.0,1.074,17.0,109.0,100.0,18.0,109.0,0.0
191,150,2023-04-06 17:17:56,,2992.13,1.018,5.0,438303685.0,-53150673.0,1.018,17.0,109.0,104.0,18.0,109.0,4.29
191,150,2023-04-06 17:17:57,,2993.01,1.076,4.0,438303747.0,-53150749.0,1.076,17.0,109.20000000000005,105.0,18.0,109.20000000000005,5.26
191,150,2023-04-06 17:17:58,,2994.05,1.014,5.0,438303858.0,-53150800.0,1.014,17.0,109.20000000000005,105.0,18.0,109.20000000000005,5.83
192,150,2023-04-06 17:17:59,,2994.35,0.851,6.0,438303858.0,-53150800.0,0.851,17.0,109.20000000000005,105.0,18.0,109.20000000000005,6.7
192,149,2023-04-06 17:18:00,,2994.35,0.0,6.0,438303858.0,-53150800.0,0.0,17.0,109.39999999999998,105.0,18.0,109.39999999999998,7.17
192,149,2023-04-06 17:18:01,,2994.35,0.0,6.0,438303867.0,-53150803.0,0.0,17.0,109.39999999999998,105.0,18.0,109.39999999999998,0.63
192,149,2023-04-06 17:18:02,,2994.61,0.171,6.0,438303929.0,-53150828.0,0.171,17.0,109.39999999999998,105.0,18.0,109.39999999999998,0.0
193,149,2023-04-06 17:18:03,,2996.02,0.973,6.0,438304076.0,-53150882.0,0.973,17.0,109.20000000000005,105.0,18.0,109.20000000000005,0.0
193,149,2023-04-06 17:18:04,,2998.1,1.587,6.0,438304320.0,-53150894.0,1.587,17.0,109.20000000000005,105.0,18.0,109.20000000000005,0.0
193,149,2023-04-06 17:18:05,,3001.44,3.095,6.0,438304658.0,-53150856.0,3.095,17.0,108.79999999999995,105.0,18.0,108.79999999999995,0.0
193,149,2023-04-06 17:18:06,,3005.16,3.66,6.0,438305037.0,-53150729.0,3.66,17.0,108.60000000000002,105.0,18.0,108.60000000000002,0.0
194,149,2023-04-06 17:18:07,,3009.41,3.906,6.0,438305492.0,-53150576.0,3.906,17.0,108.20000000000005,105.0,18.0,108.20000000000005,0.0
194,148,2023-04-06 17:18:08,,3014.22,4.611,6.0,438305997.0,-53150435.0,4.611,17.0,107.79999999999995,105.0,18.0,107.79999999999995,0.0
194,147,2023-04-06 17:18:09,,3019.65,5.258,5.0,438306564.0,-53150295.0,5.258,17.0,107.60000000000002,105.0,18.0,107.60000000000002,0.0
194,146,2023-04-06 17:18:10,,3025.01,5.242,5.0,438307140.0,-53150164.0,5.242,17.0,107.39999999999998,105.0,18.0,107.39999999999998,0.0
195,144,2023-04-06 17:18:11,,3029.73,5.051,5.0,438307635.0,-53150107.0,5.051,17.0,107.20000000000005,105.0,20.0,107.20000000000005,-6.56
195,143,2023-04-06 17:18:12,,3034.04,4.419,5.0,438308113.0,-53150151.0,4.419,17.0,107.20000000000005,105.0,20.0,107.20000000000005,-6.24
195,142,2023-04-06 17:18:13,,3037.46,3.912,5.0,438308466.0,-53150213.0,3.912,17.0,107.39999999999998,105.0,21.0,107.39999999999998,-5.12
195,141,2023-04-06 17:18:14,,3040.4,3.01,5.0,438308779.0,-53150267.0,3.01,17.0,107.39999999999998,105.0,21.0,107.39999999999998,-3.95
195,140,2023-04-06 17:18:15,,3042.91,2.695,5.0,438309044.0,-53150311.0,2.695,17.0,107.60000000000002,105.0,21.0,107.60000000000002,-2.77
196,139,2023-04-06 17:18:16,,3044.88,1.999,5.0,438309253.0,-53150372.0,1.999,17.0,107.60000000000002,105.0,21.0,107.60000000000002,-1.62
196,139,2023-04-06 17:18:17,,3046.49,1.908,5.0,438309406.0,-53150430.0,1.908,17.0,107.60000000000002,105.0,21.0,107.60000000000002,-0.58
196,138,2023-04-06 17:18:18,,3048.39,1.915,6.0,438309628.0,-53150496.0,1.915,17.0,107.60000000000002,105.0,21.0,107.60000000000002,0.23
196,138,2023-04-06 17:18:19,,3050.6,1.996,6.0,438309853.0,-53150589.0,1.996,17.0,107.60000000000002,105.0,21.0,107.60000000000002,0.79
197,138,2023-04-06 17:18:20,,3052.67,2.186,6.0,438310044.0,-53150636.0,2.186,17.0,107.60000000000002,105.0,21.0,107.60000000000002,1.1
197,138,2023-04-06 17:18:21,,3054.73,2.186,6.0,438310274.0,-53150611.0,2.186,17.0,107.60000000000002,105.0,21.0,107.60000000000002,1.14
197,137,2023-04-06 17:18:22,,3057.22,2.186,6.0,438310554.0,-53150567.0,2.186,17.0,107.60000000000002,105.0,21.0,107.60000000000002,0.11
197,137,2023-04-06 17:18:23,,3059.61,2.186,5.0,438310816.0,-53150507.0,2.186,17.0,107.60000000000002,105.0,21.0,107.60000000000002,0.0
197,137,2023-04-06 17:18:24,,3061.88,2.168,5.0,438311037.0,-53150422.0,2.168,17.0,107.60000000000002,105.0,21.0,107.60000000000002,0.0
198,136,2023-04-06 17:18:25,,3063.89,2.092,5.0,438311219.0,-53150306.0,2.092,17.0,107.60000000000002,105.0,21.0,107.60000000000002,0.0
198,136,2023-04-06 17:18:26,,3065.97,2.109,5.0,438311392.0,-53150129.0,2.109,17.0,107.60000000000002,105.0,21.0,107.60000000000002,0.0
198,137,2023-04-06 17:18:27,,3067.86,2.186,5.0,438311537.0,-53149955.0,2.186,17.0,107.60000000000002,105.0,21.0,107.60000000000002,0.0
198,137,2023-04-06 17:18:28,,3069.75,2.186,5.0,438311720.0,-53149832.0,2.186,17.0,107.79999999999995,105.0,21.0,107.79999999999995,0.0
199,138,2023-04-06 17:18:29,,3071.32,2.186,5.0,438311901.0,-53149774.0,2.186,17.0,107.79999999999995,105.0,21.0,107.79999999999995,1.01
199,139,2023-04-06 17:18:30,,3072.97,2.116,5.0,438312075.0,-53149734.0,2.116,17.0,108.0,105.0,21.0,108.0,1.61
199,140,2023-04-06 17:18:31,,3074.42,1.829,5.0,438312209.0,-53149688.0,1.829,17.0,108.0,105.0,21.0,108.0,2.21
199,140,2023-04-06 17:18:32,,3075.71,1.94,5.0,438312345.0,-53149616.0,1.94,17.0,108.20000000000005,105.0,21.0,108.20000000000005,2.83
199,142,2023-04-06 17:18:33,,3077.26,1.896,5.0,438312494.0,-53149571.0,1.896,17.0,108.39999999999998,106.0,21.0,108.39999999999998,3.4
200,144,2023-04-06 17:18:34,,3078.74,1.775,5.0,438312659.0,-53149518.0,1.775,17.0,108.60000000000002,106.0,21.0,108.60000000000002,3.97
200,144,2023-04-06 17:18:35,,3079.91,1.646,5.0,438312758.0,-53149481.0,1.646,17.0,108.60000000000002,106.0,21.0,108.60000000000002,4.59
200,145,2023-04-06 17:18:36,,3081.27,1.639,5.0,438312902.0,-53149460.0,1.639,17.0,108.79999999999995,106.0,21.0,108.79999999999995,5.26
200,146,2023-04-06 17:18:37,,3082.85,1.626,5.0,438313072.0,-53149440.0,1.626,17.0,109.0,106.0,21.0,109.0,6.01
201,147,2023-04-06 17:18:38,,3084.16,1.55,5.0,438313210.0,-53149402.0,1.55,17.0,109.39999999999998,106.0,21.0,109.39999999999998,6.95
201,147,2023-04-06 17:18:39,,3085.2,1.466,5.0,438313333.0,-53149380.0,1.466,17.0,109.60000000000002,107.0,21.0,109.60000000000002,8.05
201,150,2023-04-06 17:18:40,,3085.66,1.013,5.0,438313370.0,-53149366.0,1.013,17.0,109.79999999999995,107.0,21.0,109.79999999999995,9.09
201,151,2023-04-06 17:18:41,,3085.66,0.0,6.0,438313370.0,-53149366.0,0.0,17.0,109.79999999999995,107.0,21.0,109.79999999999995,10.03
202,153,2023-04-06 17:18:42,,3085.66,0.0,6.0,438313370.0,-53149366.0,0.0,17.0,110.0,107.0,21.0,110.0,1.04
202,154,2023-04-06 17:18:43,,3085.66,0.0,6.0,438313370.0,-53149366.0,0.0,17.0,110.0,107.0,21.0,110.0,0.0
202,155,2023-04-06 17:18:44,,3085.66,0.0,6.0,438313370.0,-53149366.0,0.0,17.0,110.0,107.0,21.0,110.0,0.0
202,155,2023-04-06 17:18:45,,3085.66,0.0,5.0,438313370.0,-53149366.0,0.0,17.0,110.0,107.0,21.0,110.0,0.0
203,140,2023-04-06 17:19:05,,3085.83,1.028,5.0,438313659.0,-53149362.0,1.028,17.0,110.20000000000005,107.0,21.0,110.20000000000005,0.0
203,140,2023-04-06 17:19:06,,3086.66,0.981,5.0,438313741.0,-53149341.0,0.981,17.0,110.20000000000005,107.0,21.0,110.20000000000005,0.0
203,141,2023-04-06 17:19:07,,3087.0,0.611,5.0,438313779.0,-53149326.0,0.611,17.0,110.20000000000005,107.0,21.0,110.20000000000005,0.0
203,141,2023-04-06 17:19:08,,3087.0,0.0,5.0,438313779.0,-53149326.0,0.0,17.0,110.20000000000005,107.0,21.0,110.20000000000005,0.0
204,141,2023-04-06 17:19:09,,3087.0,0.0,5.0,438313779.0,-53149326.0,0.0,17.0,110.20000000000005,107.0,21.0,110.20000000000005,0.0
204,142,2023-04-06 17:19:10,,3087.0,0.0,5.0,438313779.0,-53149326.0,0.0,17.0,110.20000000000005,107.0,21.0,110.20000000000005,0.0
204,142,2023-04-06 17:19:11,,3087.0,0.0,5.0,438313786.0,-53149326.0,0.0,17.0,110.39999999999998,107.0,21.0,110.39999999999998,0.0
204,146,2023-04-06 17:19:18,,3087.15,0.913,6.0,438314114.0,-53149275.0,0.913,17.0,110.39999999999998,107.0,21.0,110.39999999999998,0.0
205,146,2023-04-06 17:19:19,,3087.95,0.67,6.0,438314196.0,-53149224.0,0.67,17.0,110.39999999999998,107.0,21.0,110.39999999999998,0.0
205,147,2023-04-06 17:19:20,,3088.58,0.644,7.0,438314254.0,-53149224.0,0.644,17.0,110.39999999999998,107.0,21.0,110.39999999999998,0.0
205,148,2023-04-06 17:19:21,,3089.64,0.675,6.0,438314378.0,-53149227.0,0.675,17.0,110.60000000000002,107.0,21.0,110.60000000000002,0.0
205,149,2023-04-06 17:19:22,,3090.31,0.669,6.0,438314423.0,-53149247.0,0.669,17.0,110.60000000000002,107.0,21.0,110.60000000000002,0.0
206,150,2023-04-06 17:19:23,,3090.56,0.639,6.0,438314469.0,-53149247.0,0.639,17.0,110.60000000000002,107.0,21.0,110.60000000000002,0.0
206,155,2023-04-06 17:19:29,,3091.17,0.954,5.0,438314749.0,-53149343.0,0.954,17.0,111.0,107.0,21.0,111.0,0.0
206,155,2023-04-06 17:19:30,,3092.17,0.931,5.0,438314843.0,-53149351.0,0.931,17.0,111.0,107.0,21.0,111.0,0.0
206,154,2023-04-06 17:19:31,,3093.24,0.788,5.0,438314934.0,-53149383.0,0.788,17.0,111.0,107.0,21.0,111.0,0.0
207,154,2023-04-06 17:19:32,,3094.01,0.794,5.0,438315029.0,-53149383.0,0.794,17.0,111.20000000000005,107.0,21.0,111.20000000000005,0.0
207,154,2023-04-06 17:19:33,,3095.13,0.917,5.0,438315159.0,-53149389.0,0.917,17.0,111.39999999999998,107.0,21.0,111.39999999999998,0.0
207,152,2023-04-06 17:19:34,,3096.26,0.92,5.0,438315259.0,-53149427.0,0.92,17.0,111.39999999999998,108.0,21.0,111.39999999999998,5.73
207,151,2023-04-06 17:19:35,,3097.18,0.936,5.0,438315380.0,-53149453.0,0.936,17.0,111.60000000000002,109.0,21.0,111.60000000000002,7.59
208,152,2023-04-06 17:19:36,,3097.93,0.915,5.0,438315434.0,-53149489.0,0.915,17.0,111.79999999999995,109.0,21.0,111.79999999999995,8.94
208,152,2023-04-06 17:19:37,,3098.4,0.69,5.0,438315509.0,-53149503.0,0.69,17.0,111.79999999999995,109.0,21.0,111.79999999999995,11.03
208,152,2023-04-06 17:19:38,,3098.4,0.0,5.0,438315509.0,-53149503.0,0.0,17.0,112.0,109.0,21.0,112.0,11.93
208,152,2023-04-06 17:19:39,,3098.4,0.0,5.0,438315509.0,-53149503.0,0.0,17.0,112.0,109.0,21.0,112.0,1.43
209,152,2023-04-06 17:19:40,,3098.4,0.0,6.0,438315502.0,-53149509.0,0.0,17.0,112.0,109.0,21.0,112.0,0.0
209,151,2023-04-06 17:19:41,,3098.49,0.106,5.0,438315470.0,-53149548.0,0.106,17.0,112.0,109.0,21.0,112.0,0.0
209,151,2023-04-06 17:19:42,,3099.17,0.758,5.0,438315524.0,-53149589.0,0.758,17.0,112.20000000000005,109.0,21.0,112.20000000000005,0.0
209,152,2023-04-06 17:19:43,,3100.12,0.846,6.0,438315631.0,-53149619.0,0.846,17.0,112.20000000000005,109.0,21.0,112.20000000000005,0.0
210,153,2023-04-06 17:19:44,,3101.72,1.094,6.0,438315804.0,-53149612.0,1.094,17.0,112.20000000000005,109.0,21.0,112.20000000000005,0.0
210,153,2023-04-06 17:19:45,,3103.06,1.211,6.0,438315939.0,-53149660.0,1.211,17.0,112.20000000000005,109.0,21.0,112.20000000000005,0.0
210,154,2023-04-06 17:19:46,,3104.61,1.577,6.0,438316083.0,-53149757.0,1.577,17.0,112.39999999999998,109.0,21.0,112.39999999999998,0.0
210,154,2023-04-06 17:19:47,,3106.45,1.709,6.0,438316264.0,-53149865.0,1.709,17.0,112.39999999999998,109.0,21.0,112.39999999999998,0.0
211,155,2023-04-06 17:19:48,,3108.42,2.056,6.0,438316455.0,-53149997.0,2.056,17.0,112.39999999999998,109.0,21.0,112.39999999999998,0.0
211,156,2023-04-06 17:19:49,,3110.56,2.056,6.0,438316691.0,-53150099.0,2.056,17.0,112.39999999999998,109.0,21.0,112.39999999999998,0.0
211,156,2023-04-06 17:19:50,,3112.78,1.975,6.0,438316910.0,-53150186.0,1.975,17.0,112.39999999999998,109.0,21.0,112.39999999999998,0.0
212,157,2023-04-06 17:19:51,,3114.6,1.647,6.0,438317079.0,-53150305.0,1.647,17.0,112.60000000000002,110.0,21.0,112.60000000000002,1.61
212,158,2023-04-06 17:19:52,,3116.22,1.561,6.0,438317200.0,-53150429.0,1.561,17.0,112.60000000000002,110.0,21.0,112.60000000000002,2.02
212,159,2023-04-06 17:19:53,,3116.81,0.947,6.0,438317238.0,-53150481.0,0.947,17.0,112.60000000000002,110.0,21.0,112.60000000000002,1.94
212,161,2023-04-06 17:19:54,,3116.81,0.0,6.0,438317238.0,-53150484.0,0.0,17.0,112.60000000000002,110.0,21.0,112.60000000000002,2.0
213,161,2023-04-06 17:19:55,,3116.81,0.0,6.0,438317246.0,-53150502.0,0.0,17.0,112.79999999999995,110.0,21.0,112.79999999999995,0.26
213,162,2023-04-06 17:19:56,,3116.81,0.0,6.0,438317284.0,-53150521.0,0.0,17.0,112.79999999999995,110.0,21.0,112.79999999999995,0.0
213,164,2023-04-06 17:19:57,,3116.81,0.0,6.0,438317284.0,-53150521.0,0.0,17.0,112.79999999999995,110.0,21.0,112.79999999999995,0.0
213,164,2023-04-06 17:19:58,,3116.81,0.0,6.0,438317284.0,-53150521.0,0.0,17.0,112.79999999999995,110.0,21.0,112.79999999999995,0.0
214,160,2023-04-06 17:20:05,,3116.99,1.056,6.0,438317619.0,-53150807.0,1.056,17.0,113.0,110.0,21.0,113.0,0.0
214,160,2023-04-06 17:20:06,,3117.96,1.001,6.0,438317708.0,-53150851.0,1.001,17.0,113.0,110.0,21.0,113.0,0.0
214,159,2023-04-06 17:20:07,,3119.05,0.721,6.0,438317802.0,-53150926.0,0.721,17.0,113.0,110.0,21.0,113.0,0.0
215,158,2023-04-06 17:20:08,,3119.92,0.75,6.0,438317891.0,-53150979.0,0.75,17.0,113.0,110.0,21.0,113.0,0.0
215,156,2023-04-06 17:20:09,,3120.84,0.772,6.0,438317982.0,-53150990.0,0.772,17.0,112.79999999999995,110.0,21.0,112.79999999999995,0.0
215,155,2023-04-06 17:20:10,,3121.81,0.882,6.0,438318079.0,-53150982.0,0.882,17.0,112.79999999999995,110.0,21.0,112.79999999999995,0.0
215,156,2023-04-06 17:20:11,,3122.99,0.91,6.0,438318219.0,-53151023.0,0.91,17.0,112.60000000000002,110.0,21.0,112.60000000000002,0.0
216,156,2023-04-06 17:20:12,,3124.09,1.007,6.0,438318344.0,-53151068.0,1.007,17.0,112.60000000000002,110.0,21.0,112.60000000000002,-2.63
216,156,2023-04-06 17:20:13,,3125.12,1.053,6.0,438318428.0,-53151141.0,1.053,17.0,112.60000000000002,110.0,21.0,112.60000000000002,-4.39
216,157,2023-04-06 17:20:14,,3125.65,0.881,6.0,438318467.0,-53151175.0,0.881,17.0,112.39999999999998,110.0,21.0,112.39999999999998,-5.69
216,157,2023-04-06 17:20:15,,3125.65,0.0,6.0,438318467.0,-53151175.0,0.0,17.0,112.39999999999998,110.0,21.0,112.39999999999998,-6.41
