cadence,calories,heart_rate,power,timestamp,battery_soc,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,temperature,left_right_balance,altitude,ascent,descent,enhanced_altitude,grade
0,20,123,0,2024-02-13 15:12:41,,885.07,2.111,13.0,438058733.0,-52850172.0,2.111,18.0,,8.800000000000011,0.0,5.0,8.800000000000011,0.0
0,20,121,0,2024-02-13 15:12:42,,885.52,2.971,13.0,438058689.0,-52850210.0,2.971,18.0,,8.600000000000023,0.0,5.0,8.600000000000023,0.0
0,20,120,0,2024-02-13 15:12:43,,885.52,0.0,13.0,438058689.0,-52850210.0,0.0,18.0,,8.600000000000023,0.0,5.0,8.600000000000023,0.0
0,20,119,0,2024-02-13 15:12:44,,885.52,0.0,12.0,438058689.0,-52850210.0,0.0,18.0,,8.600000000000023,0.0,5.0,8.600000000000023,0.0
0,20,118,0,2024-02-13 15:12:45,,885.52,0.0,12.0,438058689.0,-52850210.0,0.0,18.0,,8.600000000000023,0.0,5.0,8.600000000000023,0.0
0,20,117,0,2024-02-13 15:12:46,,885.52,0.0,13.0,438058689.0,-52850210.0,0.0,18.0,,8.600000000000023,0.0,5.0,8.600000000000023,0.0
0,20,115,0,2024-02-13 15:12:47,,885.52,0.0,15.0,438058689.0,-52850210.0,0.0,18.0,,8.600000000000023,0.0,5.0,8.600000000000023,0.0
0,20,111,0,2024-02-13 15:13:06,,885.69,1.525,13.0,438058126.0,-52850266.0,1.525,18.0,,8.600000000000023,0.0,5.0,8.600000000000023,0.0
0,20,111,0,2024-02-13 15:13:07,,888.86,2.622,12.0,438057803.0,-52850249.0,2.622,18.0,,8.600000000000023,0.0,5.0,8.600000000000023,0.0
69,20,111,47,2024-02-13 15:13:08,,892.0,2.786,12.0,438057443.0,-52850231.0,2.786,18.0,172.0,8.600000000000023,0.0,5.0,8.600000000000023,0.0
87,20,111,214,2024-02-13 15:13:09,,895.15,2.793,12.0,438057126.0,-52850296.0,2.793,18.0,172.0,8.600000000000023,0.0,5.0,8.600000000000023,0.0
93,20,111,330,2024-02-13 15:13:10,,898.7,2.948,12.0,438056755.0,-52850432.0,2.948,18.0,170.0,8.600000000000023,0.0,5.0,8.600000000000023,0.0
97,21,111,331,2024-02-13 15:13:11,,902.87,3.186,11.0,438056301.0,-52850551.0,3.186,18.0,166.0,8.600000000000023,0.0,5.0,8.600000000000023,0.0
88,21,112,245,2024-02-13 15:13:12,,907.44,3.575,11.0,438055839.0,-52850672.0,3.575,18.0,180.0,8.800000000000011,0.0,5.0,8.800000000000011,0.0
86,21,111,226,2024-02-13 15:13:13,,911.93,3.601,11.0,438055344.0,-52850793.0,3.601,18.0,170.0,8.800000000000011,0.0,5.0,8.800000000000011,0.0
94,22,112,261,2024-02-13 15:13:14,,915.96,4.027,12.0,438054935.0,-52850938.0,4.027,18.0,169.0,9.0,0.0,5.0,9.0,0.16
88,22,111,247,2024-02-13 15:13:15,,920.12,3.869,14.0,438054533.0,-52851148.0,3.869,18.0,175.0,9.0,0.0,5.0,9.0,1.25
95,22,113,197,2024-02-13 15:13:16,,924.18,3.872,13.0,438054265.0,-52851545.0,3.872,18.0,177.0,9.0,0.0,5.0,9.0,1.6
94,22,118,172,2024-02-13 15:13:17,,928.09,3.911,13.0,438054085.0,-52852021.0,3.911,18.0,171.0,9.0,0.0,5.0,9.0,1.81
85,22,122,165,2024-02-13 15:13:18,,931.54,3.794,13.0,438053954.0,-52852458.0,3.794,17.0,175.0,9.199999999999989,0.0,5.0,9.199999999999989,1.82
87,22,119,156,2024-02-13 15:13:19,,934.72,3.636,15.0,438053908.0,-52852884.0,3.636,17.0,168.0,9.199999999999989,0.0,5.0,9.199999999999989,1.69
86,23,118,124,2024-02-13 15:13:20,,938.48,3.57,15.0,438053870.0,-52853381.0,3.57,17.0,175.0,9.199999999999989,0.0,5.0,9.199999999999989,1.5
0,23,120,0,2024-02-13 15:13:21,,942.64,3.685,14.0,438053963.0,-52853932.0,3.685,17.0,174.0,9.399999999999977,0.0,5.0,9.399999999999977,1.34
78,23,120,18,2024-02-13 15:13:22,,946.56,3.756,14.0,438054088.0,-52854424.0,3.756,17.0,173.0,9.399999999999977,0.0,5.0,9.399999999999977,1.3
78,23,118,12,2024-02-13 15:13:23,,949.73,3.809,14.0,438053976.0,-52854819.0,3.809,17.0,172.0,9.399999999999977,1.0,5.0,9.399999999999977,1.3
0,23,118,0,2024-02-13 15:13:24,,954.42,3.891,13.0,438053522.0,-52855129.0,3.891,17.0,171.0,9.399999999999977,1.0,5.0,9.399999999999977,1.31
83,23,118,129,2024-02-13 15:13:25,,959.29,4.744,13.0,438053016.0,-52855307.0,4.744,17.0,170.0,9.399999999999977,1.0,5.0,9.399999999999977,1.31
84,23,120,190,2024-02-13 15:13:26,,964.69,4.778,12.0,438052468.0,-52855402.0,4.778,17.0,176.0,9.600000000000023,1.0,5.0,9.600000000000023,1.3
94,23,121,155,2024-02-13 15:13:27,,969.53,4.833,12.0,438051922.0,-52855464.0,4.833,17.0,173.0,9.600000000000023,1.0,5.0,9.600000000000023,1.2
82,23,121,123,2024-02-13 15:13:28,,974.53,4.95,12.0,438051378.0,-52855519.0,4.95,17.0,162.0,9.600000000000023,1.0,5.0,9.600000000000023,0.91
88,23,124,120,2024-02-13 15:13:29,,980.09,4.979,11.0,438050788.0,-52855529.0,4.979,17.0,184.0,9.399999999999977,1.0,5.0,9.399999999999977,0.0
88,23,124,133,2024-02-13 15:13:30,,985.32,5.164,12.0,438050285.0,-52855325.0,5.164,17.0,175.0,9.399999999999977,1.0,5.0,9.399999999999977,0.0
88,24,123,138,2024-02-13 15:13:31,,990.78,5.055,12.0,438049740.0,-52855023.0,5.055,17.0,178.0,9.399999999999977,1.0,5.0,9.399999999999977,0.0
94,24,126,129,2024-02-13 15:13:32,,995.87,5.178,18.0,438049256.0,-52854714.0,5.178,17.0,162.0,9.399999999999977,1.0,5.0,9.399999999999977,0.0
90,24,133,111,2024-02-13 15:13:33,,1000.46,5.134,22.0,438049027.0,-52854174.0,5.134,17.0,171.0,9.399999999999977,1.0,5.0,9.399999999999977,0.0
98,24,138,98,2024-02-13 15:13:34,,1005.43,4.987,23.0,438048756.0,-52853596.0,4.987,17.0,167.0,9.399999999999977,1.0,5.0,9.399999999999977,0.0
92,24,137,99,2024-02-13 15:13:35,,1010.39,4.973,25.0,438048524.0,-52853006.0,4.973,17.0,211.0,9.399999999999977,1.0,5.0,9.399999999999977,0.0
41,24,136,81,2024-02-13 15:13:36,,1015.13,4.797,26.0,438048204.0,-52852514.0,4.797,17.0,209.0,9.399999999999977,1.0,5.0,9.399999999999977,0.0
87,24,134,35,2024-02-13 15:13:37,,1019.29,4.723,26.0,438047888.0,-52852097.0,4.723,17.0,183.0,9.600000000000023,1.0,5.0,9.600000000000023,0.0
88,24,130,32,2024-02-13 15:13:38,,1023.03,3.885,28.0,438047615.0,-52851761.0,3.885,17.0,163.0,9.399999999999977,1.0,5.0,9.399999999999977,0.0
0,24,126,0,2024-02-13 15:13:39,,1026.58,3.56,26.0,438047330.0,-52851436.0,3.56,17.0,164.0,9.399999999999977,1.0,5.0,9.399999999999977,0.0
2,24,124,0,2024-02-13 15:13:40,,1031.22,3.782,25.0,438046830.0,-52851378.0,3.782,17.0,165.0,9.199999999999989,1.0,5.0,9.199999999999989,0.0
88,24,125,84,2024-02-13 15:13:41,,1035.95,4.503,23.0,438046323.0,-52851301.0,4.503,17.0,166.0,9.199999999999989,1.0,5.0,9.199999999999989,0.0
88,24,126,122,2024-02-13 15:13:42,,1041.7,4.671,22.0,438045727.0,-52851286.0,4.671,17.0,175.0,9.0,1.0,5.0,9.0,0.0
91,25,126,129,2024-02-13 15:13:43,,1047.75,5.119,21.0,438045052.0,-52851305.0,5.119,17.0,167.0,9.0,1.0,5.0,9.0,-0.15
0,25,125,0,2024-02-13 15:13:44,,1053.3,5.145,20.0,438044463.0,-52851368.0,5.145,17.0,169.0,9.0,1.0,5.0,9.0,-1.22
0,25,124,0,2024-02-13 15:13:45,,1058.12,5.541,19.0,438043961.0,-52851424.0,5.541,17.0,173.0,9.0,1.0,6.0,9.0,-1.46
0,25,123,0,2024-02-13 15:13:46,,1062.54,4.591,18.0,438043466.0,-52851471.0,4.591,17.0,177.0,8.800000000000011,1.0,6.0,8.800000000000011,-1.53
0,25,122,0,2024-02-13 15:13:47,,1066.61,4.146,17.0,438043055.0,-52851626.0,4.146,17.0,180.0,9.0,1.0,6.0,9.0,-1.46
76,25,119,163,2024-02-13 15:13:48,,1070.47,3.952,17.0,438042652.0,-52851705.0,3.952,17.0,184.0,9.0,1.0,6.0,9.0,-1.05
76,25,117,594,2024-02-13 15:13:49,,1073.54,3.912,16.0,438042330.0,-52851789.0,3.912,17.0,188.0,8.800000000000011,1.0,6.0,8.800000000000011,0.0
43,26,120,445,2024-02-13 15:13:50,,1077.27,3.758,16.0,438041962.0,-52851946.0,3.758,17.0,190.0,8.800000000000011,1.0,6.0,8.800000000000011,0.0
88,26,122,233,2024-02-13 15:13:51,,1082.05,4.5,16.0,438041457.0,-52852081.0,4.5,17.0,163.0,8.800000000000011,1.0,6.0,8.800000000000011,0.0
91,26,123,236,2024-02-13 15:13:52,,1087.51,5.221,16.0,438040860.0,-52852179.0,5.221,17.0,152.0,8.800000000000011,1.0,6.0,8.800000000000011,0.0
87,27,122,235,2024-02-13 15:13:53,,1093.44,5.953,16.0,438040224.0,-52852189.0,5.953,17.0,175.0,8.800000000000011,1.0,6.0,8.800000000000011,0.0
87,27,123,206,2024-02-13 15:13:54,,1099.6,5.951,16.0,438039587.0,-52852063.0,5.951,17.0,176.0,8.600000000000023,1.0,6.0,8.600000000000023,0.0
92,27,123,160,2024-02-13 15:13:55,,1105.62,5.913,17.0,438038959.0,-52851796.0,5.913,17.0,167.0,8.600000000000023,1.0,6.0,8.600000000000023,0.0
84,27,121,133,2024-02-13 15:13:56,,1110.93,5.689,23.0,438038508.0,-52851339.0,5.689,17.0,169.0,8.600000000000023,1.0,6.0,8.600000000000023,0.0
86,27,122,87,2024-02-13 15:13:57,,1115.9,5.418,22.0,438038140.0,-52850873.0,5.418,17.0,186.0,8.600000000000023,1.0,6.0,8.600000000000023,0.0
90,27,121,105,2024-02-13 15:13:58,,1120.49,4.965,21.0,438037676.0,-52850628.0,4.965,17.0,174.0,8.399999999999977,1.0,6.0,8.399999999999977,0.0
0,27,121,0,2024-02-13 15:13:59,,1126.19,5.0,20.0,438037087.0,-52850676.0,5.0,17.0,173.0,8.399999999999977,1.0,6.0,8.399999999999977,0.0
0,27,124,0,2024-02-13 15:14:00,,1131.79,5.374,20.0,438036501.0,-52850905.0,5.374,17.0,172.0,8.399999999999977,1.0,6.0,8.399999999999977,0.0
0,27,129,0,2024-02-13 15:14:01,,1136.64,5.523,19.0,438036046.0,-52851216.0,5.523,17.0,171.0,8.399999999999977,1.0,6.0,8.399999999999977,0.0
0,27,126,0,2024-02-13 15:14:02,,1141.18,4.822,18.0,438035603.0,-52851399.0,4.822,17.0,170.0,8.399999999999977,1.0,6.0,8.399999999999977,0.0
31,27,127,10,2024-02-13 15:14:03,,1143.18,4.652,19.0,438035380.0,-52851403.0,4.652,17.0,169.0,8.399999999999977,1.0,6.0,8.399999999999977,0.0
31,27,127,15,2024-02-13 15:14:04,,1144.69,3.453,18.0,438035207.0,-52851478.0,3.453,17.0,168.0,8.199999999999989,1.0,6.0,8.199999999999989,0.0
26,27,128,13,2024-02-13 15:14:05,,1145.38,3.108,20.0,438035199.0,-52851530.0,3.108,17.0,167.0,8.199999999999989,1.0,6.0,8.199999999999989,0.0
0,27,129,0,2024-02-13 15:14:06,,1147.33,2.836,18.0,438035069.0,-52851306.0,2.836,17.0,166.0,8.199999999999989,1.0,6.0,8.199999999999989,0.0
0,27,129,0,2024-02-13 15:14:07,,1147.98,2.627,18.0,438035067.0,-52851392.0,2.627,17.0,165.0,8.199999999999989,1.0,6.0,8.199999999999989,0.0
0,27,130,0,2024-02-13 15:14:08,,1149.61,2.378,17.0,438035020.0,-52851588.0,2.378,17.0,164.0,8.199999999999989,1.0,6.0,8.199999999999989,0.0
0,27,130,0,2024-02-13 15:14:09,,1150.92,2.109,16.0,438034928.0,-52851742.0,2.109,17.0,163.0,8.199999999999989,1.0,6.0,8.199999999999989,0.0
0,27,130,0,2024-02-13 15:14:10,,1151.9,1.83,15.0,438034835.0,-52851782.0,1.83,17.0,162.0,8.199999999999989,1.0,6.0,8.199999999999989,0.0
0,27,129,0,2024-02-13 15:14:11,,1153.22,1.705,15.0,438034699.0,-52851822.0,1.705,17.0,161.0,8.199999999999989,1.0,6.0,8.199999999999989,0.0
53,27,129,86,2024-02-13 15:14:12,,1154.39,1.576,15.0,438034569.0,-52851878.0,1.576,17.0,159.0,8.199999999999989,1.0,6.0,8.199999999999989,0.0
72,28,129,170,2024-02-13 15:14:13,,1154.82,1.479,15.0,438034562.0,-52851901.0,1.479,17.0,162.0,8.199999999999989,1.0,6.0,8.199999999999989,0.0
98,28,130,211,2024-02-13 15:14:14,,1156.05,1.426,15.0,438034417.0,-52851930.0,1.426,17.0,181.0,8.199999999999989,1.0,6.0,8.199999999999989,0.0
96,28,130,264,2024-02-13 15:14:15,,1159.12,2.072,15.0,438034140.0,-52852177.0,2.072,17.0,179.0,8.199999999999989,1.0,6.0,8.199999999999989,0.0
84,29,129,394,2024-02-13 15:14:16,,1163.57,3.879,15.0,438033776.0,-52852572.0,3.879,17.0,177.0,8.199999999999989,1.0,6.0,8.199999999999989,0.0
105,29,129,549,2024-02-13 15:14:17,,1169.0,4.773,14.0,438033318.0,-52853017.0,4.773,17.0,157.0,8.199999999999989,1.0,6.0,8.199999999999989,0.0
105,30,131,656,2024-02-13 15:14:18,,1175.54,5.49,14.0,438032811.0,-52853576.0,5.49,17.0,201.0,8.199999999999989,1.0,6.0,8.199999999999989,0.0
91,30,131,338,2024-02-13 15:14:19,,1182.31,6.246,14.0,438032220.0,-52854129.0,6.246,17.0,166.0,8.199999999999989,1.0,6.0,8.199999999999989,0.0
94,30,131,214,2024-02-13 15:14:20,,1188.77,6.344,14.0,438031630.0,-52854609.0,6.344,17.0,177.0,8.199999999999989,1.0,6.0,8.199999999999989,0.0
89,31,131,309,2024-02-13 15:14:21,,1195.4,6.41,14.0,438031081.0,-52855129.0,6.41,17.0,174.0,8.199999999999989,1.0,6.0,8.199999999999989,0.0
91,31,134,436,2024-02-13 15:14:22,,1202.11,6.639,14.0,438030490.0,-52855667.0,6.639,17.0,171.0,8.199999999999989,1.0,6.0,8.199999999999989,0.0
90,31,134,371,2024-02-13 15:14:23,,1209.1,6.244,14.0,438029914.0,-52856287.0,6.244,17.0,170.0,8.199999999999989,1.0,6.0,8.199999999999989,0.0
92,32,134,286,2024-02-13 15:14:24,,1216.46,6.343,14.0,438029314.0,-52856893.0,6.343,17.0,172.0,8.399999999999977,1.0,6.0,8.399999999999977,0.0
94,32,138,200,2024-02-13 15:14:25,,1223.8,6.397,14.0,438028686.0,-52857517.0,6.397,17.0,164.0,8.399999999999977,1.0,6.0,8.399999999999977,0.0
0,32,139,0,2024-02-13 15:14:26,,1230.79,6.394,13.0,438028049.0,-52857970.0,6.394,17.0,165.0,8.199999999999989,1.0,6.0,8.199999999999989,0.0
0,32,139,0,2024-02-13 15:14:27,,1237.16,6.215,13.0,438027412.0,-52858287.0,6.215,17.0,166.0,8.399999999999977,1.0,6.0,8.399999999999977,0.0
0,32,138,0,2024-02-13 15:14:28,,1242.14,6.25,12.0,438026873.0,-52858486.0,6.25,17.0,168.0,8.399999999999977,1.0,6.0,8.399999999999977,0.0
0,32,138,0,2024-02-13 15:14:29,,1245.45,3.846,12.0,438026597.0,-52858723.0,3.846,17.0,169.0,8.399999999999977,1.0,6.0,8.399999999999977,0.0
0,32,137,0,2024-02-13 15:14:30,,1248.86,3.528,12.0,438026225.0,-52858867.0,3.528,17.0,171.0,8.399999999999977,1.0,6.0,8.399999999999977,0.0
48,32,138,25,2024-02-13 15:14:31,,1252.07,3.523,12.0,438025918.0,-52859061.0,3.523,17.0,173.0,8.399999999999977,1.0,6.0,8.399999999999977,0.0
79,32,138,198,2024-02-13 15:14:32,,1254.95,3.264,20.0,438025728.0,-52859330.0,3.264,17.0,174.0,8.399999999999977,1.0,6.0,8.399999999999977,0.0
86,32,138,236,2024-02-13 15:14:33,,1257.55,3.149,22.0,438025509.0,-52859579.0,3.149,17.0,171.0,8.600000000000023,1.0,6.0,8.600000000000023,0.0
82,33,141,185,2024-02-13 15:14:34,,1259.91,2.673,23.0,438025367.0,-52859821.0,2.673,17.0,171.0,8.600000000000023,1.0,6.0,8.600000000000023,0.0
86,33,143,157,2024-02-13 15:14:35,,1262.45,2.868,23.0,438025143.0,-52860056.0,2.868,17.0,177.0,8.600000000000023,1.0,6.0,8.600000000000023,0.0
88,33,142,140,2024-02-13 15:14:36,,1265.94,3.269,23.0,438024868.0,-52860337.0,3.269,17.0,182.0,8.600000000000023,1.0,6.0,8.600000000000023,0.06
86,33,142,137,2024-02-13 15:14:37,,1269.99,3.28,22.0,438024504.0,-52860674.0,3.28,17.0,176.0,8.600000000000023,1.0,6.0,8.600000000000023,1.05
89,33,140,148,2024-02-13 15:14:38,,1274.53,3.834,22.0,438024142.0,-52861093.0,3.834,17.0,178.0,8.600000000000023,1.0,6.0,8.600000000000023,1.1
86,33,139,151,2024-02-13 15:14:39,,1279.62,3.907,21.0,438023773.0,-52861552.0,3.907,17.0,185.0,8.800000000000011,1.0,6.0,8.800000000000011,1.07
86,34,139,160,2024-02-13 15:14:40,,1285.29,4.462,20.0,438023306.0,-52862061.0,4.462,17.0,182.0,8.800000000000011,1.0,6.0,8.800000000000011,0.97
86,34,138,189,2024-02-13 15:14:41,,1290.88,4.665,20.0,438022864.0,-52862565.0,4.665,17.0,170.0,8.800000000000011,1.0,6.0,8.800000000000011,0.0
86,34,139,200,2024-02-13 15:14:42,,1296.88,4.97,19.0,438022397.0,-52863119.0,4.97,17.0,165.0,8.800000000000011,1.0,6.0,8.800000000000011,0.0
88,34,138,164,2024-02-13 15:14:43,,1302.46,5.149,19.0,438021954.0,-52863641.0,5.149,17.0,173.0,8.800000000000011,1.0,6.0,8.800000000000011,0.0
86,34,138,136,2024-02-13 15:14:44,,1308.13,5.267,19.0,438021538.0,-52864183.0,5.267,17.0,170.0,8.800000000000011,1.0,6.0,8.800000000000011,0.0
88,34,139,126,2024-02-13 15:14:45,,1313.92,5.378,19.0,438021099.0,-52864740.0,5.378,17.0,169.0,8.800000000000011,1.0,6.0,8.800000000000011,0.0
85,34,139,120,2024-02-13 15:14:46,,1319.75,5.486,19.0,438020655.0,-52865298.0,5.486,17.0,174.0,8.800000000000011,1.0,6.0,8.800000000000011,0.0
87,35,139,116,2024-02-13 15:14:47,,1326.22,5.546,18.0,438020134.0,-52865862.0,5.546,17.0,166.0,9.0,1.0,6.0,9.0,0.0
87,35,139,112,2024-02-13 15:14:48,,1332.62,5.6,17.0,438019616.0,-52866417.0,5.6,17.0,166.0,9.0,1.0,6.0,9.0,0.0
87,35,139,106,2024-02-13 15:14:49,,1338.03,5.552,17.0,438019164.0,-52866833.0,5.552,17.0,166.0,9.0,1.0,6.0,9.0,0.0
0,35,139,0,2024-02-13 15:14:50,,1343.02,5.426,16.0,438018764.0,-52867268.0,5.426,17.0,168.0,9.0,1.0,6.0,9.0,0.0
0,35,138,0,2024-02-13 15:14:51,,1347.17,5.224,16.0,438018490.0,-52867716.0,5.224,17.0,171.0,9.199999999999989,1.0,6.0,9.199999999999989,0.0
0,35,136,0,2024-02-13 15:14:52,,1351.29,5.021,15.0,438018220.0,-52868163.0,5.021,17.0,174.0,9.199999999999989,1.0,6.0,9.199999999999989,0.0
89,35,135,80,2024-02-13 15:14:53,,1354.79,4.775,15.0,438018037.0,-52868561.0,4.775,17.0,177.0,9.199999999999989,1.0,6.0,9.199999999999989,0.0
94,35,135,139,2024-02-13 15:14:54,,1357.83,4.355,14.0,438017856.0,-52868916.0,4.355,17.0,164.0,9.199999999999989,1.0,6.0,9.199999999999989,0.0
81,35,133,147,2024-02-13 15:14:55,,1360.88,4.242,14.0,438017672.0,-52869239.0,4.242,17.0,173.0,9.199999999999989,1.0,6.0,9.199999999999989,0.0
85,35,132,154,2024-02-13 15:14:56,,1364.76,4.244,13.0,438017447.0,-52869682.0,4.244,17.0,174.0,9.399999999999977,1.0,6.0,9.399999999999977,0.0
86,36,132,156,2024-02-13 15:14:57,,1369.13,4.292,13.0,438017267.0,-52870221.0,4.292,17.0,169.0,9.399999999999977,1.0,6.0,9.399999999999977,0.0
86,36,132,141,2024-02-13 15:14:58,,1373.52,4.342,12.0,438017085.0,-52870763.0,4.342,17.0,164.0,9.399999999999977,1.0,6.0,9.399999999999977,0.0
86,36,132,116,2024-02-13 15:14:59,,1378.71,4.522,12.0,438016800.0,-52871357.0,4.522,17.0,169.0,9.399999999999977,1.0,6.0,9.399999999999977,0.0
87,36,131,101,2024-02-13 15:15:00,,1384.14,5.135,11.0,438016447.0,-52871902.0,5.135,17.0,182.0,9.399999999999977,1.0,6.0,9.399999999999977,0.0
92,36,131,102,2024-02-13 15:15:01,,1389.29,5.235,11.0,438016151.0,-52872487.0,5.235,17.0,180.0,9.399999999999977,1.0,6.0,9.399999999999977,0.0
82,36,130,105,2024-02-13 15:15:02,,1394.44,5.33,10.0,438015856.0,-52873073.0,5.33,17.0,182.0,9.399999999999977,1.0,6.0,9.399999999999977,0.0
0,36,130,0,2024-02-13 15:15:03,,1399.73,5.289,10.0,438015580.0,-52873685.0,5.289,17.0,183.0,9.399999999999977,1.0,6.0,9.399999999999977,0.0
0,36,130,0,2024-02-13 15:15:04,,1405.09,5.361,10.0,438015168.0,-52874199.0,5.361,17.0,185.0,9.399999999999977,1.0,6.0,9.399999999999977,0.0
83,36,131,41,2024-02-13 15:15:05,,1410.67,5.501,10.0,438014665.0,-52874568.0,5.501,17.0,187.0,9.399999999999977,1.0,6.0,9.399999999999977,0.0
88,36,133,72,2024-02-13 15:15:06,,1415.97,5.34,9.0,438014075.0,-52874720.0,5.34,17.0,184.0,9.399999999999977,1.0,6.0,9.399999999999977,0.0
85,36,135,87,2024-02-13 15:15:07,,1420.91,5.029,9.0,438013570.0,-52874594.0,5.029,17.0,177.0,9.399999999999977,1.0,6.0,9.399999999999977,0.0
87,36,136,98,2024-02-13 15:15:08,,1426.74,5.027,9.0,438012983.0,-52874281.0,5.027,17.0,181.0,9.399999999999977,1.0,6.0,9.399999999999977,0.0
93,37,141,111,2024-02-13 15:15:09,,1432.19,5.313,9.0,438012481.0,-52873898.0,5.313,17.0,168.0,9.199999999999989,1.0,6.0,9.199999999999989,0.0
93,37,138,111,2024-02-13 15:15:10,,1438.3,5.04,9.0,438011935.0,-52873461.0,5.04,17.0,177.0,9.199999999999989,1.0,6.0,9.199999999999989,0.0
88,37,136,99,2024-02-13 15:15:11,,1444.26,5.812,9.0,438011392.0,-52873025.0,5.812,17.0,187.0,9.199999999999989,1.0,6.0,9.199999999999989,0.0
84,37,136,102,2024-02-13 15:15:12,,1449.54,5.925,9.0,438010941.0,-52872672.0,5.925,17.0,177.0,9.199999999999989,1.0,6.0,9.199999999999989,0.0
82,37,134,120,2024-02-13 15:15:13,,1455.36,5.756,10.0,438010339.0,-52872346.0,5.756,17.0,180.0,9.0,1.0,6.0,9.0,0.0
85,37,131,130,2024-02-13 15:15:14,,1461.26,5.025,11.0,438009793.0,-52872012.0,5.025,17.0,172.0,9.0,1.0,6.0,9.0,0.0
87,37,128,125,2024-02-13 15:15:15,,1467.4,5.232,11.0,438009161.0,-52871653.0,5.232,17.0,178.0,8.800000000000011,1.0,6.0,8.800000000000011,0.0
89,37,128,118,2024-02-13 15:15:16,,1474.09,5.311,10.0,438008566.0,-52871164.0,5.311,17.0,172.0,8.800000000000011,1.0,6.0,8.800000000000011,0.0
87,37,132,103,2024-02-13 15:15:17,,1481.15,5.497,10.0,438008067.0,-52870491.0,5.497,17.0,176.0,8.800000000000011,1.0,6.0,8.800000000000011,-0.01
90,38,130,97,2024-02-13 15:15:18,,1488.18,5.694,9.0,438007518.0,-52869839.0,5.694,17.0,166.0,8.800000000000011,1.0,6.0,8.800000000000011,-1.02
90,38,129,106,2024-02-13 15:15:19,,1494.57,5.695,9.0,438006970.0,-52869342.0,5.695,17.0,170.0,8.600000000000023,1.0,6.0,8.600000000000023,-1.01
0,38,129,0,2024-02-13 15:15:20,,1501.38,5.714,9.0,438006381.0,-52868778.0,5.714,17.0,160.0,8.600000000000023,1.0,6.0,8.600000000000023,-1.0
0,38,130,0,2024-02-13 15:15:21,,1508.96,5.719,8.0,438005837.0,-52868016.0,5.719,17.0,160.0,8.600000000000023,1.0,6.0,8.600000000000023,0.0
0,38,128,0,2024-02-13 15:15:22,,1514.54,5.871,8.0,438005335.0,-52867600.0,5.871,17.0,159.0,8.399999999999977,1.0,6.0,8.399999999999977,0.0
0,38,127,0,2024-02-13 15:15:23,,1519.22,5.073,9.0,438004881.0,-52867401.0,5.073,17.0,159.0,8.399999999999977,1.0,6.0,8.399999999999977,-1.02
0,38,127,0,2024-02-13 15:15:24,,1523.79,4.656,9.0,438004424.0,-52867184.0,4.656,18.0,159.0,8.199999999999989,1.0,6.0,8.199999999999989,-1.12
82,38,127,64,2024-02-13 15:15:25,,1528.71,4.869,8.0,438003920.0,-52866967.0,4.869,18.0,158.0,8.199999999999989,1.0,6.0,8.199999999999989,-1.22
80,38,126,155,2024-02-13 15:15:26,,1533.7,5.036,8.0,438003379.0,-52866896.0,5.036,18.0,158.0,8.0,1.0,6.0,8.0,-1.31
40,38,126,160,2024-02-13 15:15:27,,1537.99,5.019,8.0,438002927.0,-52867082.0,5.019,18.0,,8.0,1.0,6.0,8.0,-1.38
40,38,125,116,2024-02-13 15:15:28,,1542.37,4.494,7.0,438002564.0,-52867400.0,4.494,18.0,,8.0,1.0,6.0,8.0,-1.39
0,38,124,0,2024-02-13 15:15:29,,1546.05,4.397,7.0,438002248.0,-52867696.0,4.397,18.0,,8.0,1.0,6.0,8.0,-1.26
0,38,124,0,2024-02-13 15:15:30,,1548.96,3.517,7.0,438002022.0,-52867975.0,3.517,18.0,,8.0,1.0,6.0,8.0,-1.03
0,38,123,0,2024-02-13 15:15:31,,1551.76,3.177,7.0,438001842.0,-52868293.0,3.177,18.0,,8.0,1.0,6.0,8.0,0.0
0,38,123,0,2024-02-13 15:15:32,,1554.26,3.031,7.0,438001709.0,-52868580.0,3.031,18.0,,8.0,1.0,6.0,8.0,0.0
0,38,123,0,2024-02-13 15:15:33,,1555.57,2.909,7.0,438001664.0,-52868739.0,2.909,18.0,,8.0,1.0,6.0,8.0,0.0
0,38,100,0,2024-02-13 15:16:32,,1555.66,1.306,6.0,438001524.0,-52868868.0,1.306,18.0,,7.800000000000011,1.0,6.0,7.800000000000011,0.0
0,38,101,0,2024-02-13 15:16:33,,1557.7,1.55,6.0,438001432.0,-52869112.0,1.55,18.0,,7.800000000000011,1.0,6.0,7.800000000000011,0.0
73,38,101,24,2024-02-13 15:16:34,,1560.11,2.369,6.0,438001339.0,-52869411.0,2.369,18.0,208.0,7.800000000000011,1.0,6.0,7.800000000000011,0.0
82,38,98,102,2024-02-13 15:16:35,,1562.41,2.375,6.0,438001199.0,-52869656.0,2.375,18.0,208.0,8.0,1.0,6.0,8.0,0.0
80,39,96,113,2024-02-13 15:16:36,,1564.31,2.504,6.0,438000970.0,-52869670.0,2.504,18.0,170.0,8.0,1.0,6.0,8.0,0.0
92,39,95,144,2024-02-13 15:16:37,,1567.27,2.602,6.0,438000694.0,-52869485.0,2.602,18.0,165.0,8.0,1.0,6.0,8.0,0.0
