battery_soc,cadence,calories,heart_rate,power,timestamp,temperature,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,left_right_balance,altitude,enhanced_altitude,ascent,descent,grade
,105,539,145,171,2024-02-23 17:11:19,13.0,18149.46,7.658,4.0,437715005.0,-53543368.0,7.658,158.0,82.39999999999998,82.39999999999998,41.0,35.0,0.0
,70,539,145,200,2024-02-23 17:11:20,13.0,18157.31,7.68,4.0,437714639.0,-53542421.0,7.68,180.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,85,539,145,308,2024-02-23 17:11:21,13.0,18165.21,7.694,4.0,437714276.0,-53541467.0,7.694,167.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,81,539,145,349,2024-02-23 17:11:22,13.0,18173.13,7.743,4.0,437713912.0,-53540506.0,7.743,168.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,84,540,145,346,2024-02-23 17:11:23,13.0,18181.34,7.783,4.0,437713549.0,-53539517.0,7.783,174.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,80,540,145,273,2024-02-23 17:11:24,13.0,18189.7,7.83,4.0,437713184.0,-53538505.0,7.83,166.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,84,540,145,243,2024-02-23 17:11:25,13.0,18198.07,7.926,4.0,437712793.0,-53537486.0,7.926,173.0,82.39999999999998,82.39999999999998,41.0,35.0,0.0
,80,540,145,212,2024-02-23 17:11:26,13.0,18206.43,7.989,4.0,437712409.0,-53536482.0,7.989,171.0,82.39999999999998,82.39999999999998,41.0,35.0,0.0
,85,541,145,187,2024-02-23 17:11:27,13.0,18214.71,8.13,4.0,437712019.0,-53535492.0,8.13,172.0,82.39999999999998,82.39999999999998,41.0,35.0,0.0
,82,541,145,195,2024-02-23 17:11:28,13.0,18223.07,8.234,4.0,437711636.0,-53534485.0,8.234,173.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,84,541,145,201,2024-02-23 17:11:29,13.0,18231.33,8.258,4.0,437711271.0,-53533480.0,8.258,174.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,81,541,145,179,2024-02-23 17:11:30,13.0,18239.7,8.269,4.0,437710881.0,-53532476.0,8.269,174.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,82,541,145,179,2024-02-23 17:11:31,13.0,18248.15,8.274,4.0,437710473.0,-53531464.0,8.274,172.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,82,542,145,196,2024-02-23 17:11:32,13.0,18256.56,8.283,4.0,437710089.0,-53530448.0,8.283,176.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,87,542,146,198,2024-02-23 17:11:33,13.0,18265.16,8.286,4.0,437709698.0,-53529409.0,8.286,179.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,84,542,145,195,2024-02-23 17:11:34,13.0,18273.83,8.302,4.0,437709315.0,-53528354.0,8.302,169.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,86,542,146,183,2024-02-23 17:11:35,13.0,18282.41,8.406,4.0,437708952.0,-53527302.0,8.406,180.0,82.0,82.0,41.0,35.0,0.0
,86,542,145,163,2024-02-23 17:11:36,13.0,18290.9,8.488,4.0,437708587.0,-53526258.0,8.488,175.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,84,542,145,157,2024-02-23 17:11:37,13.0,18299.38,8.5,4.0,437708195.0,-53525232.0,8.5,179.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,85,543,145,163,2024-02-23 17:11:38,13.0,18307.78,8.5,4.0,437707784.0,-53524226.0,8.5,178.0,82.0,82.0,41.0,35.0,0.0
,86,543,144,211,2024-02-23 17:11:39,13.0,18316.16,8.5,4.0,437707373.0,-53523232.0,8.5,174.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,85,543,144,224,2024-02-23 17:11:40,13.0,18324.59,8.5,4.0,437706964.0,-53522226.0,8.5,175.0,82.0,82.0,41.0,35.0,0.0
,85,543,144,217,2024-02-23 17:11:41,13.0,18332.94,8.5,4.0,437706584.0,-53521217.0,8.5,174.0,82.0,82.0,41.0,35.0,0.0
,87,543,145,194,2024-02-23 17:11:42,13.0,18341.25,8.516,4.0,437706194.0,-53520218.0,8.516,169.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,87,544,145,171,2024-02-23 17:11:43,13.0,18349.87,8.576,4.0,437705758.0,-53519202.0,8.576,177.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,87,544,146,160,2024-02-23 17:11:44,13.0,18358.86,8.611,4.0,437705303.0,-53518145.0,8.611,172.0,82.0,82.0,41.0,35.0,0.0
,90,544,146,171,2024-02-23 17:11:45,13.0,18367.86,8.611,4.0,437704847.0,-53517093.0,8.611,170.0,82.0,82.0,41.0,35.0,0.0
,89,544,146,221,2024-02-23 17:11:46,13.0,18376.92,8.611,4.0,437704366.0,-53516048.0,8.611,171.0,82.0,82.0,41.0,35.0,0.0
,87,544,147,212,2024-02-23 17:11:47,13.0,18386.12,8.665,4.0,437703865.0,-53514996.0,8.665,170.0,82.0,82.0,41.0,35.0,0.0
,88,545,147,191,2024-02-23 17:11:48,13.0,18395.25,8.709,4.0,437703364.0,-53513951.0,8.709,175.0,82.0,82.0,41.0,35.0,0.0
,91,545,148,190,2024-02-23 17:11:49,13.0,18404.18,8.767,4.0,437702864.0,-53512932.0,8.767,167.0,82.0,82.0,41.0,35.0,0.0
,84,545,149,170,2024-02-23 17:11:50,13.0,18413.06,8.806,4.0,437702364.0,-53511917.0,8.806,173.0,82.0,82.0,41.0,35.0,0.0
,89,545,149,176,2024-02-23 17:11:51,13.0,18421.76,8.806,4.0,437701891.0,-53510917.0,8.806,175.0,82.0,82.0,41.0,35.0,0.0
,85,545,149,212,2024-02-23 17:11:52,13.0,18430.61,8.806,4.0,437701408.0,-53509898.0,8.806,176.0,82.0,82.0,41.0,35.0,0.0
,89,546,149,192,2024-02-23 17:11:53,13.0,18439.52,8.833,4.0,437700906.0,-53508874.0,8.833,173.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,88,546,149,186,2024-02-23 17:11:54,13.0,18448.32,8.853,4.0,437700432.0,-53507857.0,8.853,171.0,82.0,82.0,41.0,35.0,0.0
,89,546,150,177,2024-02-23 17:11:55,13.0,18457.24,8.863,4.0,437699951.0,-53506833.0,8.863,174.0,82.0,82.0,41.0,35.0,0.0
,90,546,150,178,2024-02-23 17:11:56,13.0,18466.12,8.869,4.0,437699450.0,-53505823.0,8.869,176.0,82.0,82.0,41.0,35.0,0.0
,91,546,150,173,2024-02-23 17:11:57,13.0,18475.11,8.909,4.0,437698948.0,-53504802.0,8.909,167.0,82.0,82.0,41.0,35.0,0.0
,88,546,150,162,2024-02-23 17:11:58,13.0,18484.1,8.936,4.0,437698449.0,-53503769.0,8.936,179.0,82.0,82.0,41.0,35.0,0.0
,89,547,150,145,2024-02-23 17:11:59,13.0,18493.0,8.969,4.0,437697976.0,-53502740.0,8.969,180.0,82.0,82.0,41.0,35.0,0.0
,92,547,150,135,2024-02-23 17:12:00,13.0,18502.07,8.997,4.0,437697495.0,-53501684.0,8.997,171.0,82.0,82.0,41.0,35.0,0.0
,91,547,150,136,2024-02-23 17:12:01,13.0,18511.38,9.0,4.0,437697020.0,-53500584.0,9.0,182.0,81.79999999999995,81.79999999999995,41.0,35.0,0.0
,90,547,150,144,2024-02-23 17:12:02,13.0,18520.46,9.016,4.0,437696591.0,-53499505.0,9.016,183.0,81.79999999999995,81.79999999999995,41.0,35.0,0.0
,91,547,150,147,2024-02-23 17:12:03,13.0,18529.36,9.028,4.0,437696129.0,-53498465.0,9.028,172.0,81.79999999999995,81.79999999999995,41.0,35.0,0.0
,97,547,150,165,2024-02-23 17:12:04,13.0,18538.29,9.033,4.0,437695655.0,-53497428.0,9.033,169.0,82.0,82.0,41.0,35.0,0.0
,93,547,149,162,2024-02-23 17:12:05,13.0,18547.16,9.031,4.0,437695175.0,-53496410.0,9.031,168.0,82.0,82.0,41.0,35.0,0.0
,89,548,149,162,2024-02-23 17:12:06,13.0,18555.88,9.028,4.0,437694673.0,-53495418.0,9.028,174.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,90,548,149,192,2024-02-23 17:12:07,13.0,18564.29,9.028,4.0,437694198.0,-53494467.0,9.028,169.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,89,548,149,225,2024-02-23 17:12:08,13.0,18572.98,9.028,4.0,437693690.0,-53493497.0,9.028,171.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,87,548,149,227,2024-02-23 17:12:09,13.0,18581.85,9.016,4.0,437693169.0,-53492499.0,9.016,171.0,82.39999999999998,82.39999999999998,41.0,35.0,0.0
,90,548,148,199,2024-02-23 17:12:10,13.0,18590.74,8.976,4.0,437692670.0,-53491483.0,8.976,175.0,82.39999999999998,82.39999999999998,41.0,35.0,0.0
,88,549,149,168,2024-02-23 17:12:11,13.0,18599.72,8.953,4.0,437692195.0,-53490449.0,8.953,176.0,82.39999999999998,82.39999999999998,41.0,35.0,0.0
,89,549,149,178,2024-02-23 17:12:12,13.0,18608.59,8.953,4.0,437691712.0,-53489424.0,8.953,173.0,82.39999999999998,82.39999999999998,41.0,35.0,0.0
,91,549,150,176,2024-02-23 17:12:13,13.0,18617.56,8.953,4.0,437691213.0,-53488389.0,8.953,174.0,82.39999999999998,82.39999999999998,41.0,35.0,0.0
,89,549,149,166,2024-02-23 17:12:14,13.0,18626.64,8.969,4.0,437690740.0,-53487339.0,8.969,174.0,82.39999999999998,82.39999999999998,41.0,35.0,0.0
,89,549,150,172,2024-02-23 17:12:15,13.0,18635.7,8.981,4.0,437690258.0,-53486286.0,8.981,175.0,82.39999999999998,82.39999999999998,41.0,35.0,0.0
,90,549,150,172,2024-02-23 17:12:16,13.0,18644.91,8.992,4.0,437689757.0,-53485218.0,8.992,174.0,82.39999999999998,82.39999999999998,41.0,35.0,0.0
,85,550,150,178,2024-02-23 17:12:17,13.0,18654.05,9.0,4.0,437689283.0,-53484157.0,9.0,175.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,94,550,150,194,2024-02-23 17:12:18,13.0,18663.1,9.0,4.0,437688801.0,-53483113.0,9.0,177.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,88,550,151,219,2024-02-23 17:12:19,13.0,18672.1,9.0,4.0,437688298.0,-53482074.0,9.0,172.0,82.0,82.0,41.0,35.0,0.0
,90,550,150,234,2024-02-23 17:12:20,13.0,18680.96,9.0,4.0,437687825.0,-53481039.0,9.0,181.0,82.0,82.0,41.0,35.0,0.0
,90,551,150,231,2024-02-23 17:12:21,13.0,18690.0,9.0,4.0,437687345.0,-53479998.0,9.0,182.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,91,551,151,193,2024-02-23 17:12:22,13.0,18699.07,9.016,4.0,437686844.0,-53478954.0,9.016,174.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,90,551,151,195,2024-02-23 17:12:23,13.0,18708.06,9.012,4.0,437686369.0,-53477922.0,9.012,170.0,82.39999999999998,82.39999999999998,41.0,35.0,0.0
,89,551,150,207,2024-02-23 17:12:24,13.0,18716.98,8.963,4.0,437685887.0,-53476888.0,8.963,180.0,82.60000000000002,82.60000000000002,41.0,35.0,0.0
,93,551,150,209,2024-02-23 17:12:25,13.0,18725.78,8.925,4.0,437685440.0,-53475851.0,8.925,175.0,82.79999999999995,82.79999999999995,41.0,35.0,0.0
,86,552,150,204,2024-02-23 17:12:26,13.0,18734.62,8.917,4.0,437685005.0,-53474810.0,8.917,176.0,82.60000000000002,82.60000000000002,41.0,35.0,0.0
,90,552,150,187,2024-02-23 17:12:27,13.0,18743.75,8.917,4.0,437684550.0,-53473734.0,8.917,170.0,82.60000000000002,82.60000000000002,41.0,35.0,0.0
,91,552,149,178,2024-02-23 17:12:28,13.0,18752.84,8.917,4.0,437684094.0,-53472660.0,8.917,179.0,82.39999999999998,82.39999999999998,41.0,35.0,0.0
,89,552,149,200,2024-02-23 17:12:29,13.0,18761.81,8.917,4.0,437683639.0,-53471605.0,8.917,170.0,82.39999999999998,82.39999999999998,41.0,35.0,0.0
,91,552,149,208,2024-02-23 17:12:30,13.0,18770.89,8.922,4.0,437683157.0,-53470540.0,8.922,181.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,90,552,148,175,2024-02-23 17:12:31,13.0,18779.94,8.925,4.0,437682684.0,-53469480.0,8.925,173.0,82.39999999999998,82.39999999999998,41.0,35.0,0.0
,88,553,148,200,2024-02-23 17:12:32,13.0,18788.93,8.925,4.0,437682228.0,-53468424.0,8.925,172.0,82.39999999999998,82.39999999999998,41.0,35.0,0.0
,88,553,148,196,2024-02-23 17:12:33,13.0,18797.86,8.925,4.0,437681774.0,-53467384.0,8.925,174.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,90,553,148,185,2024-02-23 17:12:34,13.0,18806.72,8.932,4.0,437681291.0,-53466361.0,8.932,183.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,90,553,148,186,2024-02-23 17:12:35,13.0,18815.59,8.936,4.0,437680817.0,-53465335.0,8.936,183.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,0,553,148,0,2024-02-23 17:12:36,13.0,18824.5,8.936,4.0,437680336.0,-53464313.0,8.936,174.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,0,553,148,0,2024-02-23 17:12:37,13.0,18833.04,8.936,4.0,437679863.0,-53463328.0,8.936,164.0,82.0,82.0,41.0,35.0,0.0
,80,553,148,30,2024-02-23 17:12:38,13.0,18841.38,8.936,4.0,437679406.0,-53462360.0,8.936,153.0,82.0,82.0,41.0,35.0,0.0
,93,553,147,103,2024-02-23 17:12:39,13.0,18849.57,8.533,4.0,437678947.0,-53461420.0,8.533,171.0,82.0,82.0,41.0,35.0,0.0
,93,554,146,86,2024-02-23 17:12:40,13.0,18857.4,8.16,4.0,437678521.0,-53460523.0,8.16,171.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,35,554,145,71,2024-02-23 17:12:41,13.0,18865.09,8.308,4.0,437678115.0,-53459633.0,8.308,189.0,82.0,82.0,41.0,35.0,0.0
,87,554,144,35,2024-02-23 17:12:42,13.0,18872.76,8.409,4.0,437677705.0,-53458751.0,8.409,183.0,82.0,82.0,41.0,35.0,0.0
,85,554,143,84,2024-02-23 17:12:43,13.0,18880.43,7.907,4.0,437677293.0,-53457872.0,7.907,178.0,82.0,82.0,41.0,35.0,0.0
,88,554,143,143,2024-02-23 17:12:44,13.0,18887.9,7.442,4.0,437676884.0,-53457011.0,7.442,177.0,82.0,82.0,41.0,35.0,0.0
,84,554,143,177,2024-02-23 17:12:45,13.0,18895.35,7.337,4.0,437676476.0,-53456147.0,7.337,171.0,82.0,82.0,41.0,35.0,0.0
,87,554,142,189,2024-02-23 17:12:46,13.0,18902.65,7.555,4.0,437676067.0,-53455304.0,7.555,177.0,82.0,82.0,41.0,35.0,0.0
,84,554,143,176,2024-02-23 17:12:47,13.0,18909.89,7.638,4.0,437675658.0,-53454481.0,7.638,177.0,82.0,82.0,41.0,35.0,0.0
,86,555,142,161,2024-02-23 17:12:48,13.0,18917.18,7.466,4.0,437675249.0,-53453658.0,7.466,175.0,82.0,82.0,41.0,35.0,0.0
,85,555,142,169,2024-02-23 17:12:49,13.0,18924.45,7.358,4.0,437674837.0,-53452838.0,7.358,169.0,82.0,82.0,41.0,35.0,0.0
,82,555,142,198,2024-02-23 17:12:50,13.0,18931.85,7.337,4.0,437674400.0,-53452008.0,7.337,179.0,82.0,82.0,41.0,35.0,0.0
,86,555,142,208,2024-02-23 17:12:51,13.0,18939.15,7.333,4.0,437673972.0,-53451197.0,7.333,173.0,82.0,82.0,41.0,35.0,0.0
,86,555,141,247,2024-02-23 17:12:52,13.0,18946.46,7.333,4.0,437673562.0,-53450379.0,7.333,168.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,90,556,141,222,2024-02-23 17:12:53,13.0,18953.97,7.333,4.0,437673124.0,-53449542.0,7.333,172.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,86,556,141,194,2024-02-23 17:12:54,13.0,18961.53,7.333,4.0,437672642.0,-53448717.0,7.333,174.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,85,556,140,152,2024-02-23 17:12:55,13.0,18968.88,7.317,4.0,437672172.0,-53447921.0,7.317,172.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,86,556,139,156,2024-02-23 17:12:56,13.0,18976.06,7.317,4.0,437671718.0,-53447137.0,7.317,178.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,85,556,139,172,2024-02-23 17:12:57,13.0,18983.21,7.314,4.0,437671287.0,-53446347.0,7.314,173.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,85,557,139,204,2024-02-23 17:12:58,13.0,18990.32,7.317,4.0,437670876.0,-53445561.0,7.317,174.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,84,557,140,238,2024-02-23 17:12:59,13.0,18997.56,7.325,4.0,437670439.0,-53444770.0,7.325,164.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,87,557,140,263,2024-02-23 17:13:00,13.0,19004.98,7.33,4.0,437669983.0,-53443953.0,7.33,174.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,87,557,142,226,2024-02-23 17:13:01,13.0,19012.42,7.338,4.0,437669557.0,-53443109.0,7.338,177.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,86,557,142,164,2024-02-23 17:13:02,13.0,19019.94,7.342,4.0,437669122.0,-53442256.0,7.342,172.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,89,558,143,160,2024-02-23 17:13:03,13.0,19027.55,7.342,4.0,437668693.0,-53441401.0,7.342,173.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,89,558,144,160,2024-02-23 17:13:04,13.0,19034.99,7.342,4.0,437668257.0,-53440568.0,7.342,177.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,87,558,144,154,2024-02-23 17:13:05,13.0,19042.36,7.386,4.0,437667799.0,-53439761.0,7.386,172.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,87,558,145,159,2024-02-23 17:13:06,13.0,19049.76,7.454,4.0,437667344.0,-53438953.0,7.454,176.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,87,558,145,161,2024-02-23 17:13:07,13.0,19057.23,7.492,4.0,437666864.0,-53438141.0,7.492,176.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,88,558,145,158,2024-02-23 17:13:08,13.0,19064.77,7.5,4.0,437666391.0,-53437329.0,7.5,175.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,86,559,145,164,2024-02-23 17:13:09,13.0,19072.27,7.505,4.0,437665935.0,-53436510.0,7.505,155.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,89,559,144,157,2024-02-23 17:13:10,13.0,19079.72,7.508,4.0,437665479.0,-53435693.0,7.508,168.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,85,559,144,147,2024-02-23 17:13:11,13.0,19087.17,7.508,4.0,437664996.0,-53434889.0,7.508,172.0,82.0,82.0,41.0,35.0,0.0
,88,559,143,143,2024-02-23 17:13:12,13.0,19094.74,7.508,4.0,437664495.0,-53434091.0,7.508,178.0,82.0,82.0,41.0,35.0,0.0
,86,559,143,145,2024-02-23 17:13:13,13.0,19102.34,7.508,4.0,437663994.0,-53433284.0,7.508,172.0,82.0,82.0,41.0,35.0,0.0
,88,559,143,161,2024-02-23 17:13:14,13.0,19109.84,7.508,4.0,437663520.0,-53432479.0,7.508,171.0,82.0,82.0,41.0,35.0,0.0
,89,559,142,192,2024-02-23 17:13:15,13.0,19117.34,7.52,4.0,437663037.0,-53431685.0,7.52,174.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,87,560,142,197,2024-02-23 17:13:16,13.0,19124.7,7.528,4.0,437662566.0,-53430906.0,7.528,176.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,84,560,142,161,2024-02-23 17:13:17,13.0,19131.85,7.528,4.0,437662086.0,-53430143.0,7.528,177.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,84,560,142,158,2024-02-23 17:13:18,13.0,19139.06,7.507,4.0,437661612.0,-53429376.0,7.507,180.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,85,560,142,194,2024-02-23 17:13:19,13.0,19146.33,7.48,4.0,437661156.0,-53428601.0,7.48,175.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,84,560,141,227,2024-02-23 17:13:20,13.0,19153.55,7.472,4.0,437660673.0,-53427835.0,7.472,170.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,88,561,141,220,2024-02-23 17:13:21,13.0,19160.94,7.472,4.0,437660199.0,-53427055.0,7.472,177.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,87,561,141,231,2024-02-23 17:13:22,13.0,19168.48,7.472,4.0,437659717.0,-53426259.0,7.472,176.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,89,561,141,248,2024-02-23 17:13:23,13.0,19176.01,7.484,4.0,437659217.0,-53425467.0,7.484,173.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,89,561,141,239,2024-02-23 17:13:24,13.0,19183.72,7.508,4.0,437658692.0,-53424653.0,7.508,170.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,93,562,142,217,2024-02-23 17:13:25,13.0,19191.62,7.519,4.0,437658172.0,-53423816.0,7.519,172.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,90,562,141,193,2024-02-23 17:13:26,13.0,19199.6,7.519,4.0,437657644.0,-53422978.0,7.519,174.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,90,562,143,193,2024-02-23 17:13:27,13.0,19207.35,7.529,4.0,437657123.0,-53422163.0,7.529,177.0,82.39999999999998,82.39999999999998,41.0,35.0,0.0
,89,562,144,196,2024-02-23 17:13:28,13.0,19215.06,7.635,5.0,437656621.0,-53421353.0,7.635,171.0,82.39999999999998,82.39999999999998,41.0,35.0,0.0
,92,562,144,199,2024-02-23 17:13:29,13.0,19222.69,7.759,4.0,437656121.0,-53420551.0,7.759,172.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,90,563,146,181,2024-02-23 17:13:30,13.0,19230.5,7.819,4.0,437655593.0,-53419731.0,7.819,174.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,92,563,146,168,2024-02-23 17:13:31,13.0,19238.63,7.838,4.0,437655048.0,-53418885.0,7.838,174.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,97,563,145,162,2024-02-23 17:13:32,13.0,19246.7,7.848,4.0,437654504.0,-53418059.0,7.848,170.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,93,563,147,154,2024-02-23 17:13:33,13.0,19254.77,7.874,4.0,437653932.0,-53417233.0,7.874,170.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,90,563,147,144,2024-02-23 17:13:34,13.0,19262.88,7.889,4.0,437653368.0,-53416398.0,7.889,178.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,90,563,147,130,2024-02-23 17:13:35,13.0,19270.86,7.937,4.0,437652822.0,-53415586.0,7.937,179.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,96,563,147,129,2024-02-23 17:13:36,13.0,19278.79,7.977,4.0,437652273.0,-53414789.0,7.977,179.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,90,564,146,136,2024-02-23 17:13:37,13.0,19286.7,8.003,4.0,437651726.0,-53413994.0,8.003,179.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,80,564,146,162,2024-02-23 17:13:38,13.0,19294.68,8.036,4.0,437651152.0,-53413196.0,8.036,173.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,80,564,146,201,2024-02-23 17:13:39,13.0,19302.77,8.047,4.0,437650560.0,-53412389.0,8.047,174.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,82,564,145,188,2024-02-23 17:13:40,13.0,19310.68,8.052,4.0,437649996.0,-53411597.0,8.052,174.0,82.39999999999998,82.39999999999998,41.0,35.0,0.0
,79,564,145,183,2024-02-23 17:13:41,13.0,19318.57,8.056,4.0,437649425.0,-53410813.0,8.056,169.0,82.39999999999998,82.39999999999998,41.0,35.0,0.0
,83,564,145,174,2024-02-23 17:13:42,13.0,19326.85,8.056,4.0,437648835.0,-53409998.0,8.056,167.0,82.39999999999998,82.39999999999998,41.0,35.0,0.0
,95,565,144,165,2024-02-23 17:13:43,13.0,19335.14,8.051,4.0,437648242.0,-53409169.0,8.051,173.0,82.39999999999998,82.39999999999998,41.0,35.0,0.0
,94,565,144,179,2024-02-23 17:13:44,13.0,19343.08,8.041,4.0,437647676.0,-53408376.0,8.041,158.0,82.39999999999998,82.39999999999998,41.0,35.0,0.0
,89,565,144,180,2024-02-23 17:13:45,13.0,19351.08,8.036,4.0,437647103.0,-53407588.0,8.036,174.0,82.39999999999998,82.39999999999998,41.0,35.0,0.0
,82,565,143,132,2024-02-23 17:13:46,13.0,19359.0,8.026,5.0,437646512.0,-53406817.0,8.026,181.0,82.39999999999998,82.39999999999998,41.0,35.0,0.0
,79,565,143,67,2024-02-23 17:13:47,13.0,19366.82,8.019,5.0,437645920.0,-53406073.0,8.019,182.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,93,565,143,75,2024-02-23 17:13:48,13.0,19374.73,8.008,5.0,437645327.0,-53405324.0,8.008,172.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,91,565,142,128,2024-02-23 17:13:49,13.0,19382.95,7.995,5.0,437644707.0,-53404545.0,7.995,169.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,91,566,143,141,2024-02-23 17:13:50,13.0,19391.12,7.992,5.0,437644098.0,-53403762.0,7.992,165.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,96,566,142,156,2024-02-23 17:13:51,13.0,19399.0,7.98,5.0,437643507.0,-53402998.0,7.98,170.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,91,566,142,157,2024-02-23 17:13:52,13.0,19406.96,7.972,5.0,437642915.0,-53402244.0,7.972,176.0,82.20000000000005,82.20000000000005,41.0,35.0,0.0
,91,566,141,154,2024-02-23 17:13:53,13.0,19414.95,7.972,5.0,437642296.0,-53401489.0,7.972,175.0,82.39999999999998,82.39999999999998,41.0,35.0,0.0
,90,566,141,172,2024-02-23 17:13:54,13.0,19422.52,7.956,5.0,437641740.0,-53400756.0,7.956,175.0,82.39999999999998,82.39999999999998,41.0,35.0,0.0
,90,566,141,202,2024-02-23 17:13:55,13.0,19430.18,7.907,5.0,437641187.0,-53400017.0,7.907,182.0,82.39999999999998,82.39999999999998,41.0,35.0,0.0
,89,567,141,225,2024-02-23 17:13:56,13.0,19438.11,7.874,5.0,437640568.0,-53399260.0,7.874,173.0,82.60000000000002,82.60000000000002,41.0,35.0,0.0
,94,567,141,253,2024-02-23 17:13:57,13.0,19445.89,7.869,5.0,437639985.0,-53398517.0,7.869,182.0,82.60000000000002,82.60000000000002,41.0,35.0,0.0
86.0,92,567,141,219,2024-02-23 17:13:58,13.0,19453.47,7.843,5.0,437639411.0,-53397806.0,7.843,181.0,82.60000000000002,82.60000000000002,41.0,35.0,0.0
,90,567,142,200,2024-02-23 17:13:59,13.0,19461.08,7.818,5.0,437638819.0,-53397085.0,7.818,167.0,82.60000000000002,82.60000000000002,41.0,35.0,0.0
