battery_soc,calories,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,timestamp,temperature,altitude,enhanced_altitude,ascent,descent,grade
,1127,12786.42,10.193,7,121,438525454,-53116737,10.193,2023-06-21 18:50:49,24.0,293.4,293.4,550.0,271.0,-8.44
,1127,12797.96,10.539,7,122,438524629,-53115595,10.539,2023-06-21 18:50:50,24.0,291.79999999999995,291.79999999999995,550.0,272.0,-9.05
,1128,12809.45,10.867,7,120,438523811,-53114455,10.867,2023-06-21 18:50:51,24.0,290.6,290.6,550.0,273.0,-9.66
,1128,12819.95,10.963,7,122,438523088,-53113361,10.963,2023-06-21 18:50:52,24.0,289.4,289.4,550.0,275.0,-10.2
,1128,12830.64,10.964,7,123,438522404,-53112227,10.964,2023-06-21 18:50:53,24.0,288.20000000000005,288.20000000000005,550.0,276.0,-10.58
,1128,12840.05,9.383,7,123,438521702,-53111292,9.383,2023-06-21 18:50:54,24.0,287.20000000000005,287.20000000000005,550.0,277.0,-10.71
,1128,12848.37,8.809,7,124,438520996,-53110657,8.809,2023-06-21 18:50:55,24.0,286.0,286.0,550.0,279.0,-10.63
,1128,12856.82,8.806,7,124,438520131,-53110274,8.806,2023-06-21 18:50:56,24.0,285.0,285.0,550.0,280.0,-10.38
,1129,12865.83,8.916,6,124,438519175,-53110074,8.916,2023-06-21 18:50:57,24.0,284.0,284.0,550.0,281.0,-10.03
,1129,12875.29,9.046,6,125,438518162,-53109827,9.046,2023-06-21 18:50:58,24.0,282.4,282.4,550.0,282.0,-9.81
,1129,12884.66,9.107,6,124,438517165,-53109575,9.107,2023-06-21 18:50:59,24.0,280.79999999999995,280.79999999999995,550.0,283.0,-10.01
,1129,12892.44,8.191,6,124,438516404,-53109270,8.191,2023-06-21 18:51:00,24.0,279.4,279.4,550.0,284.0,-10.58
,1129,12898.81,7.44,6,125,438515715,-53109141,7.44,2023-06-21 18:51:01,24.0,278.0,278.0,550.0,286.0,-11.48
,1130,12904.01,6.32,6,124,438515199,-53109312,6.32,2023-06-21 18:51:02,24.0,276.79999999999995,276.79999999999995,550.0,287.0,-12.51
,1130,12909.18,5.219,6,124,438514699,-53109507,5.219,2023-06-21 18:51:03,24.0,275.79999999999995,275.79999999999995,550.0,289.0,-13.38
,1130,12913.86,4.555,6,123,438514485,-53110088,4.555,2023-06-21 18:51:04,24.0,275.20000000000005,275.20000000000005,550.0,290.0,-13.95
,1130,12918.91,5.238,6,123,438514540,-53110758,5.238,2023-06-21 18:51:05,24.0,274.6,274.6,550.0,291.0,-14.26
,1130,12923.65,4.791,6,123,438514790,-53111311,4.791,2023-06-21 18:51:06,24.0,274.4,274.4,550.0,292.0,-14.32
,1130,12928.38,4.36,6,123,438515042,-53111861,4.36,2023-06-21 18:51:07,24.0,274.20000000000005,274.20000000000005,550.0,293.0,-13.85
,1131,12932.91,4.338,6,125,438515363,-53112317,4.338,2023-06-21 18:51:08,24.0,274.0,274.0,550.0,293.0,-12.69
,1131,12937.56,4.463,7,128,438515749,-53112675,4.463,2023-06-21 18:51:09,24.0,273.79999999999995,273.79999999999995,550.0,293.0,-11.09
,1131,12942.23,4.594,7,130,438516140,-53113031,4.594,2023-06-21 18:51:10,24.0,273.79999999999995,273.79999999999995,550.0,293.0,-9.14
,1131,12947.35,4.87,7,131,438516645,-53113354,4.87,2023-06-21 18:51:11,24.0,273.6,273.6,550.0,294.0,-6.98
,1131,12952.73,5.131,7,132,438517098,-53113782,5.131,2023-06-21 18:51:12,24.0,273.6,273.6,550.0,294.0,-5.09
,1132,12958.13,5.389,7,132,438517552,-53114214,5.389,2023-06-21 18:51:13,24.0,273.4,273.4,550.0,294.0,-3.71
,1132,12964.15,5.585,7,132,438518019,-53114767,5.585,2023-06-21 18:51:14,24.0,273.20000000000005,273.20000000000005,550.0,294.0,-2.81
,1132,12969.79,5.612,7,131,438518444,-53115325,5.612,2023-06-21 18:51:15,24.0,273.20000000000005,273.20000000000005,550.0,294.0,-2.34
,1132,12976.36,6.039,7,130,438518904,-53116011,6.039,2023-06-21 18:51:16,24.0,273.0,273.0,550.0,294.0,-2.15
,1132,12983.6,6.249,7,128,438519362,-53116781,6.249,2023-06-21 18:51:17,24.0,272.79999999999995,272.79999999999995,550.0,294.0,-2.16
,1133,12990.82,6.441,7,128,438519817,-53117550,6.441,2023-06-21 18:51:18,24.0,272.6,272.6,550.0,294.0,-2.28
,1133,12997.07,5.999,7,127,438520177,-53118262,5.999,2023-06-21 18:51:19,24.0,272.4,272.4,550.0,295.0,-2.42
,1133,13002.11,5.611,7,126,438520361,-53118883,5.611,2023-06-21 18:51:20,24.0,272.20000000000005,272.20000000000005,550.0,295.0,-2.56
,1133,13008.23,5.611,7,127,438520442,-53119693,5.611,2023-06-21 18:51:21,24.0,271.79999999999995,271.79999999999995,550.0,295.0,-2.71
,1133,13012.48,5.62,7,126,438520346,-53120246,5.62,2023-06-21 18:51:22,24.0,271.6,271.6,550.0,295.0,-2.92
,1134,13018.12,5.667,17,125,438519971,-53120826,5.667,2023-06-21 18:51:23,24.0,271.20000000000005,271.20000000000005,550.0,295.0,-3.2
,1134,13023.78,5.63,16,125,438519410,-53121183,5.63,2023-06-21 18:51:24,24.0,271.20000000000005,271.20000000000005,550.0,296.0,-3.45
,1134,13028.96,5.157,15,126,438518900,-53121332,5.157,2023-06-21 18:51:25,24.0,271.20000000000005,271.20000000000005,550.0,296.0,-3.58
,1134,13034.51,5.666,17,126,438518284,-53121345,5.666,2023-06-21 18:51:26,24.0,271.20000000000005,271.20000000000005,550.0,296.0,-3.51
,1134,13038.13,5.638,16,127,438517886,-53121288,5.638,2023-06-21 18:51:27,24.0,271.20000000000005,271.20000000000005,550.0,296.0,-3.18
,1135,13042.63,4.637,15,128,438517423,-53121126,4.637,2023-06-21 18:51:28,24.0,271.20000000000005,271.20000000000005,550.0,296.0,-2.6
,1135,13048.15,4.497,14,128,438516881,-53120929,4.497,2023-06-21 18:51:29,24.0,271.4,271.4,550.0,296.0,0.0
,1135,13052.7,4.768,14,129,438516383,-53120789,4.768,2023-06-21 18:51:30,24.0,271.4,271.4,550.0,296.0,0.0
,1135,13057.25,4.708,13,129,438515917,-53120708,4.708,2023-06-21 18:51:31,24.0,271.6,271.6,550.0,296.0,0.0
,1135,13060.89,4.596,13,129,438515500,-53120647,4.596,2023-06-21 18:51:32,24.0,271.6,271.6,550.0,296.0,0.0
,1136,13065.23,4.536,12,130,438515061,-53120548,4.536,2023-06-21 18:51:33,24.0,271.79999999999995,271.79999999999995,551.0,296.0,1.09
,1136,13070.49,4.54,12,130,438514517,-53120413,4.54,2023-06-21 18:51:34,24.0,271.79999999999995,271.79999999999995,551.0,296.0,1.38
,1136,13075.14,4.685,11,129,438514000,-53120306,4.685,2023-06-21 18:51:35,24.0,271.79999999999995,271.79999999999995,551.0,296.0,1.56
,1136,13078.83,4.728,11,130,438513601,-53120214,4.728,2023-06-21 18:51:36,24.0,272.0,272.0,551.0,296.0,1.64
,1136,13083.34,4.56,11,129,438513140,-53120151,4.56,2023-06-21 18:51:37,24.0,272.0,272.0,551.0,296.0,1.62
,1137,13088.05,4.681,11,128,438512651,-53120096,4.681,2023-06-21 18:51:38,24.0,272.0,272.0,551.0,296.0,1.58
,1137,13092.67,4.664,10,128,438512152,-53120074,4.664,2023-06-21 18:51:39,24.0,272.20000000000005,272.20000000000005,551.0,296.0,1.51
,1137,13097.33,4.565,10,129,438511647,-53120098,4.565,2023-06-21 18:51:40,24.0,272.20000000000005,272.20000000000005,551.0,296.0,1.42
,1137,13101.56,4.584,10,129,438511196,-53120141,4.584,2023-06-21 18:51:41,24.0,272.20000000000005,272.20000000000005,551.0,296.0,1.3
,1137,13106.76,4.593,9,128,438510661,-53120363,4.593,2023-06-21 18:51:42,24.0,272.20000000000005,272.20000000000005,551.0,296.0,1.18
,1138,13112.4,4.68,10,129,438510096,-53120717,4.68,2023-06-21 18:51:43,24.0,272.20000000000005,272.20000000000005,551.0,296.0,1.06
,1138,13116.02,5.737,10,130,438509833,-53121042,5.737,2023-06-21 18:51:44,24.0,272.20000000000005,272.20000000000005,551.0,296.0,0.91
,1138,13121.25,5.301,10,130,438509469,-53121579,5.301,2023-06-21 18:51:45,24.0,272.0,272.0,551.0,296.0,0.01
,1138,13126.8,5.38,10,130,438509149,-53122207,5.38,2023-06-21 18:51:46,24.0,271.79999999999995,271.79999999999995,551.0,296.0,0.0
,1138,13133.01,5.988,9,130,438508831,-53122924,5.988,2023-06-21 18:51:47,24.0,271.6,271.6,551.0,296.0,0.0
,1139,13139.88,6.809,9,129,438508511,-53123749,6.809,2023-06-21 18:51:48,24.0,271.20000000000005,271.20000000000005,551.0,297.0,-0.95
,1139,13147.41,6.963,9,128,438508223,-53124688,6.963,2023-06-21 18:51:49,24.0,270.6,270.6,551.0,297.0,-1.84
,1139,13155.52,7.867,8,128,438507912,-53125712,7.867,2023-06-21 18:51:50,24.0,270.20000000000005,270.20000000000005,551.0,297.0,-2.79
,1139,13163.74,8.175,8,128,438507699,-53126775,8.175,2023-06-21 18:51:51,24.0,269.79999999999995,269.79999999999995,551.0,298.0,-3.66
,1139,13172.29,8.174,8,126,438507608,-53127908,8.174,2023-06-21 18:51:52,24.0,269.4,269.4,551.0,298.0,-4.38
,1140,13180.38,8.124,8,127,438507518,-53128990,8.124,2023-06-21 18:51:53,24.0,269.0,269.0,551.0,299.0,-4.78
,1140,13187.75,7.509,8,127,438507422,-53129960,7.509,2023-06-21 18:51:54,24.0,268.79999999999995,268.79999999999995,551.0,299.0,-4.86
,1140,13194.11,6.812,7,129,438507141,-53130728,6.812,2023-06-21 18:51:55,24.0,268.6,268.6,551.0,299.0,-4.69
,1140,13199.35,6.144,7,129,438506690,-53131176,6.144,2023-06-21 18:51:56,24.0,268.6,268.6,551.0,300.0,-4.33
,1140,13203.71,4.408,10,130,438506233,-53131290,4.408,2023-06-21 18:51:57,24.0,268.6,268.6,551.0,300.0,-3.84
,1141,13208.18,4.091,9,131,438505734,-53131209,4.091,2023-06-21 18:51:58,24.0,268.6,268.6,551.0,300.0,-3.26
,1141,13212.23,4.083,9,131,438505326,-53131047,4.083,2023-06-21 18:51:59,24.0,268.79999999999995,268.79999999999995,551.0,300.0,-2.59
,1141,13216.56,4.064,9,133,438504918,-53130744,4.064,2023-06-21 18:52:00,24.0,268.79999999999995,268.79999999999995,551.0,300.0,-0.06
,1141,13220.65,4.065,9,135,438504599,-53130425,4.065,2023-06-21 18:52:01,24.0,269.0,269.0,551.0,300.0,0.0
,1141,13224.89,4.103,8,136,438504238,-53130069,4.103,2023-06-21 18:52:02,24.0,269.20000000000005,269.20000000000005,551.0,300.0,0.0
,1142,13227.99,4.474,8,136,438503998,-53129778,4.474,2023-06-21 18:52:03,24.0,269.4,269.4,552.0,300.0,0.94
,1142,13231.1,2.929,8,136,438503768,-53129482,2.929,2023-06-21 18:52:04,24.0,269.6,269.6,552.0,300.0,1.93
,1142,13233.91,2.833,8,136,438503508,-53129237,2.833,2023-06-21 18:52:05,24.0,269.79999999999995,269.79999999999995,552.0,300.0,2.7
,1142,13236.88,2.837,8,136,438503270,-53128989,2.837,2023-06-21 18:52:06,24.0,270.0,270.0,552.0,300.0,3.27
,1142,13239.88,2.888,8,135,438503017,-53128746,2.888,2023-06-21 18:52:07,24.0,270.20000000000005,270.20000000000005,553.0,300.0,3.75
,1143,13243.22,2.992,8,134,438502722,-53128469,2.992,2023-06-21 18:52:08,24.0,270.4,270.4,553.0,300.0,4.2
,1143,13246.32,2.99,8,134,438502461,-53128218,2.99,2023-06-21 18:52:09,24.0,270.6,270.6,553.0,300.0,4.63
,1143,13249.27,2.936,7,134,438502232,-53127963,2.936,2023-06-21 18:52:10,24.0,270.6,270.6,553.0,300.0,5.05
,1143,13252.17,2.936,7,135,438501960,-53127747,2.936,2023-06-21 18:52:11,24.0,270.79999999999995,270.79999999999995,553.0,300.0,5.38
,1143,13255.43,2.948,7,134,438501682,-53127523,2.948,2023-06-21 18:52:12,24.0,271.0,271.0,553.0,300.0,5.52
,1144,13258.77,3.231,7,134,438501361,-53127280,3.231,2023-06-21 18:52:13,24.0,271.20000000000005,271.20000000000005,554.0,300.0,5.53
,1144,13261.95,3.214,7,136,438501084,-53127039,3.214,2023-06-21 18:52:14,24.0,271.4,271.4,554.0,300.0,5.46
,1144,13264.76,3.085,7,136,438500821,-53126829,3.085,2023-06-21 18:52:15,24.0,271.4,271.4,554.0,300.0,5.32
,1144,13268.63,2.999,7,135,438500498,-53126505,2.999,2023-06-21 18:52:16,24.0,271.6,271.6,554.0,300.0,5.08
,1145,13271.16,2.99,8,137,438500312,-53126308,2.99,2023-06-21 18:52:17,24.0,271.79999999999995,271.79999999999995,554.0,300.0,4.8
,1145,13274.16,2.974,7,136,438500035,-53126107,2.974,2023-06-21 18:52:18,24.0,271.79999999999995,271.79999999999995,554.0,300.0,4.5
,1145,13277.14,3.0,7,138,438499728,-53125891,3.0,2023-06-21 18:52:19,24.0,272.0,272.0,555.0,300.0,4.17
,1145,13280.95,3.001,7,138,438499413,-53125599,3.001,2023-06-21 18:52:20,24.0,272.0,272.0,555.0,300.0,3.86
,1145,13283.61,3.019,7,137,438499172,-53125432,3.019,2023-06-21 18:52:21,24.0,272.20000000000005,272.20000000000005,555.0,300.0,3.59
,1146,13286.58,3.019,7,138,438498892,-53125253,3.019,2023-06-21 18:52:22,24.0,272.20000000000005,272.20000000000005,555.0,300.0,3.35
,1146,13290.21,3.019,7,138,438498528,-53125055,3.019,2023-06-21 18:52:23,24.0,272.4,272.4,555.0,300.0,3.15
,1146,13293.55,3.022,7,138,438498182,-53124862,3.022,2023-06-21 18:52:24,24.0,272.4,272.4,555.0,300.0,2.98
,1146,13296.42,3.084,7,138,438497948,-53124658,3.084,2023-06-21 18:52:25,24.0,272.4,272.4,555.0,300.0,2.83
,1147,13300.2,3.105,7,138,438497592,-53124365,3.105,2023-06-21 18:52:26,24.0,272.6,272.6,555.0,300.0,2.71
,1147,13303.02,3.176,7,139,438497347,-53124205,3.176,2023-06-21 18:52:27,24.0,272.6,272.6,555.0,300.0,2.62
,1147,13306.6,3.191,7,139,438496936,-53124130,3.191,2023-06-21 18:52:28,24.0,272.79999999999995,272.79999999999995,555.0,300.0,2.57
,1147,13309.81,3.259,7,138,438496587,-53124131,3.259,2023-06-21 18:52:29,24.0,272.79999999999995,272.79999999999995,555.0,300.0,2.53
,1147,13313.14,3.27,6,140,438496268,-53124173,3.27,2023-06-21 18:52:30,24.0,272.79999999999995,272.79999999999995,556.0,300.0,2.44
,1148,13317.1,3.319,6,138,438495844,-53124303,3.319,2023-06-21 18:52:31,24.0,272.79999999999995,272.79999999999995,556.0,300.0,2.22
,1148,13320.6,3.492,7,138,438495495,-53124497,3.492,2023-06-21 18:52:32,24.0,272.6,272.6,556.0,300.0,1.85
,1148,13324.37,3.514,7,138,438495135,-53124777,3.514,2023-06-21 18:52:33,24.0,272.6,272.6,556.0,300.0,0.12
,1148,13328.74,4.124,7,136,438494857,-53125207,4.124,2023-06-21 18:52:34,24.0,272.4,272.4,556.0,300.0,0.47
,1149,13333.51,5.015,6,136,438494541,-53125741,5.015,2023-06-21 18:52:35,24.0,272.0,272.0,556.0,300.0,-0.42
,1149,13340.16,5.982,6,135,438494204,-53126498,5.982,2023-06-21 18:52:36,24.0,271.4,271.4,556.0,300.0,-1.71
,1149,13346.6,6.917,6,134,438493860,-53127251,6.917,2023-06-21 18:52:37,24.0,271.0,271.0,556.0,301.0,-3.13
,1149,13354.33,7.436,6,133,438493452,-53128166,7.436,2023-06-21 18:52:38,24.0,270.4,270.4,556.0,301.0,-4.44
,1149,13362.04,7.424,7,133,438493232,-53129153,7.424,2023-06-21 18:52:39,24.0,269.79999999999995,269.79999999999995,556.0,302.0,-5.46
,1150,13368.99,7.205,7,134,438493280,-53130082,7.205,2023-06-21 18:52:40,24.0,269.6,269.6,556.0,302.0,-6.04
,1150,13376.15,6.87,8,135,438493477,-53131004,6.87,2023-06-21 18:52:41,24.0,269.4,269.4,556.0,303.0,-6.13
,1150,13381.83,6.573,7,135,438493740,-53131687,6.573,2023-06-21 18:52:42,24.0,269.4,269.4,556.0,303.0,-5.8
,1150,13387.15,4.861,7,135,438494069,-53132282,4.861,2023-06-21 18:52:43,24.0,269.6,269.6,556.0,303.0,-5.15
,1150,13391.84,4.75,7,137,438494333,-53132800,4.75,2023-06-21 18:52:44,24.0,269.6,269.6,556.0,303.0,-4.3
,1151,13396.88,4.737,7,138,438494693,-53133328,4.737,2023-06-21 18:52:45,24.0,269.79999999999995,269.79999999999995,556.0,303.0,-3.27
,1151,13401.67,4.538,7,138,438495014,-53133809,4.538,2023-06-21 18:52:46,24.0,270.0,270.0,556.0,303.0,-0.25
,1151,13406.15,4.838,7,140,438495336,-53134229,4.838,2023-06-21 18:52:47,24.0,270.0,270.0,556.0,303.0,-0.76
,1151,13410.56,4.098,7,141,438495665,-53134678,4.098,2023-06-21 18:52:48,24.0,270.20000000000005,270.20000000000005,556.0,303.0,0.31
,1152,13414.46,3.831,7,142,438495969,-53135060,3.831,2023-06-21 18:52:49,24.0,270.4,270.4,556.0,303.0,1.37
,1152,13418.28,3.777,7,141,438496242,-53135439,3.777,2023-06-21 18:52:50,24.0,270.6,270.6,556.0,303.0,2.15
,1152,13421.95,3.759,7,142,438496517,-53135780,3.759,2023-06-21 18:52:51,24.0,270.79999999999995,270.79999999999995,557.0,303.0,2.69
,1152,13425.55,4.105,7,141,438496745,-53136140,4.105,2023-06-21 18:52:52,24.0,271.0,271.0,557.0,303.0,3.15
,1152,13428.76,3.831,7,140,438496968,-53136494,3.831,2023-06-21 18:52:53,24.0,271.20000000000005,271.20000000000005,557.0,303.0,3.56
,1153,13432.23,3.777,7,141,438497148,-53136889,3.777,2023-06-21 18:52:54,24.0,271.4,271.4,557.0,303.0,3.92
,1153,13435.55,3.73,7,140,438497332,-53137269,3.73,2023-06-21 18:52:55,24.0,271.6,271.6,557.0,303.0,4.21
,1153,13438.93,3.434,6,141,438497516,-53137648,3.434,2023-06-21 18:52:56,24.0,271.79999999999995,271.79999999999995,558.0,303.0,4.35
,1153,13442.15,3.388,6,142,438497742,-53137981,3.388,2023-06-21 18:52:57,24.0,271.79999999999995,271.79999999999995,558.0,303.0,4.35
,1154,13445.57,3.369,6,140,438497973,-53138346,3.369,2023-06-21 18:52:58,24.0,272.0,272.0,558.0,303.0,4.26
,1154,13448.94,3.369,6,141,438498200,-53138706,3.369,2023-06-21 18:52:59,24.0,272.0,272.0,558.0,303.0,4.09
,1154,13452.65,3.369,6,142,438498433,-53139115,3.369,2023-06-21 18:53:00,24.0,272.20000000000005,272.20000000000005,558.0,303.0,3.83
,1154,13456.74,3.369,6,142,438498659,-53139559,3.369,2023-06-21 18:53:01,24.0,272.20000000000005,272.20000000000005,558.0,303.0,3.51
,1155,13461.31,3.37,7,142,438498877,-53140110,3.37,2023-06-21 18:53:02,24.0,272.20000000000005,272.20000000000005,558.0,303.0,3.14
,1155,13464.63,3.392,7,141,438499013,-53140519,3.392,2023-06-21 18:53:03,24.0,272.4,272.4,558.0,303.0,2.79
,1155,13468.35,3.453,7,141,438499103,-53140999,3.453,2023-06-21 18:53:04,24.0,272.4,272.4,558.0,303.0,2.48
,1155,13472.03,3.453,7,140,438499241,-53141470,3.453,2023-06-21 18:53:05,24.0,272.6,272.6,559.0,303.0,2.31
,1155,13475.39,3.453,8,140,438499331,-53141902,3.453,2023-06-21 18:53:06,24.0,272.79999999999995,272.79999999999995,559.0,303.0,2.28
,1156,13478.35,3.453,8,140,438499429,-53142277,3.453,2023-06-21 18:53:07,24.0,272.79999999999995,272.79999999999995,559.0,303.0,2.37
,1156,13481.4,3.453,7,140,438499557,-53142654,3.453,2023-06-21 18:53:08,24.0,273.0,273.0,559.0,303.0,2.58
,1156,13484.42,3.457,7,139,438499603,-53143055,3.457,2023-06-21 18:53:09,24.0,273.20000000000005,273.20000000000005,559.0,303.0,2.83
,1156,13487.98,3.579,7,139,438499650,-53143531,3.579,2023-06-21 18:53:10,24.0,273.20000000000005,273.20000000000005,559.0,303.0,3.07
,1157,13491.33,3.407,7,139,438499695,-53143971,3.407,2023-06-21 18:53:11,24.0,273.4,273.4,559.0,303.0,3.24
,1157,13494.54,3.381,7,139,438499787,-53144390,3.381,2023-06-21 18:53:12,24.0,273.4,273.4,559.0,303.0,3.29
,1157,13497.89,3.381,7,139,438499923,-53144802,3.381,2023-06-21 18:53:13,24.0,273.6,273.6,560.0,303.0,3.23
,1157,13501.29,3.381,7,139,438500064,-53145209,3.381,2023-06-21 18:53:14,24.0,273.6,273.6,560.0,303.0,3.04
,1157,13505.02,3.383,7,139,438500248,-53145664,3.383,2023-06-21 18:53:15,24.0,273.6,273.6,560.0,303.0,2.78
,1158,13508.77,3.409,7,140,438500379,-53146130,3.409,2023-06-21 18:53:16,24.0,273.4,273.4,560.0,303.0,2.41
,1158,13512.67,3.417,7,139,438500464,-53146646,3.417,2023-06-21 18:53:17,24.0,273.6,273.6,560.0,303.0,1.87
,1158,13516.48,3.438,11,139,438500410,-53147148,3.438,2023-06-21 18:53:18,24.0,273.6,273.6,560.0,303.0,1.37
,1158,13519.49,3.673,11,139,438500279,-53147524,3.673,2023-06-21 18:53:19,24.0,273.79999999999995,273.79999999999995,560.0,304.0,1.08
,1159,13522.36,2.503,11,138,438500088,-53147806,2.503,2023-06-21 18:53:20,24.0,274.0,274.0,560.0,304.0,1.09
,1159,13524.32,2.932,10,138,438499908,-53147945,2.932,2023-06-21 18:53:21,24.0,274.20000000000005,274.20000000000005,560.0,304.0,1.38
,1159,13526.53,2.326,10,140,438499730,-53148120,2.326,2023-06-21 18:53:22,24.0,274.4,274.4,560.0,304.0,1.91
,1159,13528.89,2.366,10,139,438499503,-53148280,2.366,2023-06-21 18:53:23,24.0,274.4,274.4,560.0,304.0,2.62
,1159,13531.57,2.506,10,140,438499261,-53148493,2.506,2023-06-21 18:53:24,24.0,274.6,274.6,561.0,304.0,3.38
,1160,13534.48,2.48,10,139,438499003,-53148733,2.48,2023-06-21 18:53:25,24.0,274.6,274.6,561.0,304.0,4.1
,1160,13536.52,2.472,9,138,438498816,-53148877,2.472,2023-06-21 18:53:26,24.0,274.6,274.6,561.0,304.0,4.6
,1160,13538.93,2.464,9,139,438498635,-53149084,2.464,2023-06-21 18:53:27,24.0,274.79999999999995,274.79999999999995,561.0,304.0,4.61
,1160,13541.3,2.486,9,138,438498502,-53149354,2.486,2023-06-21 18:53:28,24.0,274.79999999999995,274.79999999999995,561.0,304.0,4.18
,1161,13544.17,2.767,9,139,438498411,-53149717,2.767,2023-06-21 18:53:29,24.0,274.6,274.6,561.0,304.0,3.49
,1161,13547.6,2.947,9,139,438498324,-53150158,2.947,2023-06-21 18:53:30,24.0,274.6,274.6,561.0,304.0,2.61
,1161,13551.86,4.082,9,140,438498233,-53150722,4.082,2023-06-21 18:53:31,24.0,274.20000000000005,274.20000000000005,561.0,304.0,1.49
,1161,13556.35,4.341,9,139,438498193,-53151319,4.341,2023-06-21 18:53:32,24.0,273.79999999999995,273.79999999999995,561.0,304.0,0.04
,1162,13561.61,4.602,9,140,438498283,-53152016,4.602,2023-06-21 18:53:33,24.0,273.4,273.4,561.0,304.0,-1.76
,1162,13568.1,6.005,9,140,438498327,-53152881,6.005,2023-06-21 18:53:34,24.0,272.79999999999995,272.79999999999995,561.0,304.0,-3.69
,1162,13575.18,6.699,9,139,438498327,-53153825,6.699,2023-06-21 18:53:35,24.0,272.20000000000005,272.20000000000005,561.0,305.0,-5.43
,1162,13582.57,7.425,8,139,438498330,-53154816,7.425,2023-06-21 18:53:36,24.0,271.4,271.4,561.0,305.0,-6.83
,1162,13589.98,7.425,9,139,438498424,-53155799,7.425,2023-06-21 18:53:37,24.0,270.6,270.6,561.0,306.0,-7.83
,1163,13598.0,7.433,9,139,438498627,-53156840,7.433,2023-06-21 18:53:38,24.0,269.79999999999995,269.79999999999995,561.0,306.0,-8.41
,1163,13605.62,7.497,9,137,438498961,-53157753,7.497,2023-06-21 18:53:39,24.0,269.0,269.0,561.0,307.0,-8.72
,1163,13612.99,7.254,9,136,438499491,-53158475,7.254,2023-06-21 18:53:40,24.0,268.20000000000005,268.20000000000005,561.0,308.0,-8.91
,1163,13621.15,7.866,9,135,438500222,-53159133,7.866,2023-06-21 18:53:41,24.0,267.4,267.4,561.0,309.0,-9.03
,1164,13629.29,7.519,9,135,438500947,-53159685,7.519,2023-06-21 18:53:42,24.0,266.6,266.6,561.0,309.0,-9.15
,1164,13636.96,7.519,9,133,438501623,-53160248,7.519,2023-06-21 18:53:43,24.0,265.79999999999995,265.79999999999995,561.0,310.0,-9.28
,1164,13644.1,7.519,9,133,438502123,-53160977,7.519,2023-06-21 18:53:44,24.0,265.20000000000005,265.20000000000005,561.0,311.0,-9.37
,1164,13651.76,7.48,9,133,438502525,-53161887,7.48,2023-06-21 18:53:45,24.0,264.6,264.6,561.0,312.0,-9.33
,1164,13658.39,7.048,9,132,438502644,-53162759,7.048,2023-06-21 18:53:46,24.0,264.20000000000005,264.20000000000005,561.0,313.0,-9.08
,1165,13665.27,7.357,9,132,438502456,-53163651,7.357,2023-06-21 18:53:47,24.0,263.79999999999995,263.79999999999995,561.0,313.0,-8.67
,1165,13671.79,6.303,9,132,438502130,-53164419,6.303,2023-06-21 18:53:48,24.0,263.4,263.4,561.0,314.0,-8.07
,1165,13677.72,6.032,10,133,438501665,-53164929,6.032,2023-06-21 18:53:49,24.0,263.4,263.4,561.0,314.0,-7.34
,1165,13683.15,5.438,10,133,438501118,-53165205,5.438,2023-06-21 18:53:50,24.0,263.4,263.4,561.0,315.0,-6.5
,1165,13687.63,4.942,9,134,438500676,-53165380,4.942,2023-06-21 18:53:51,24.0,263.4,263.4,561.0,315.0,-5.54
,1166,13691.8,4.373,9,134,438500225,-53165513,4.373,2023-06-21 18:53:52,24.0,263.4,263.4,561.0,315.0,-4.48
,1166,13695.72,3.645,9,134,438499813,-53165572,3.645,2023-06-21 18:53:53,24.0,263.6,263.6,561.0,315.0,-3.35
