cadence,calories,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,heart_rate,power,battery_soc,temperature,left_right_balance,altitude,enhanced_altitude,ascent,descent,grade
87,780,29248.66,5.139,4,437601781,-53319895,5.139,2024-01-29 16:50:53,127.0,204.0,,13.0,175.0,11.800000000000011,11.800000000000011,106.0,113.0,0.0
88,780,29253.88,5.147,4,437601736,-53319198,5.147,2024-01-29 16:50:54,129.0,214.0,,13.0,171.0,12.0,12.0,106.0,113.0,0.0
86,780,29259.53,5.187,4,437601712,-53318447,5.187,2024-01-29 16:50:55,129.0,200.0,,13.0,166.0,12.0,12.0,106.0,113.0,0.0
91,780,29264.66,5.213,4,437601690,-53317764,5.213,2024-01-29 16:50:56,129.0,157.0,,13.0,174.0,12.0,12.0,106.0,113.0,0.72
90,780,29269.23,5.172,4,437601601,-53317159,5.172,2024-01-29 16:50:57,129.0,142.0,,13.0,170.0,12.200000000000045,12.200000000000045,106.0,113.0,1.2
90,780,29274.46,5.147,4,437601487,-53316475,5.147,2024-01-29 16:50:58,129.0,150.0,,13.0,176.0,12.200000000000045,12.200000000000045,107.0,113.0,1.23
87,781,29279.83,5.147,4,437601352,-53315781,5.147,2024-01-29 16:50:59,128.0,138.0,,13.0,211.0,12.200000000000045,12.200000000000045,107.0,113.0,1.11
85,781,29285.26,5.147,4,437601192,-53315084,5.147,2024-01-29 16:51:00,128.0,130.0,,13.0,163.0,12.0,12.0,107.0,113.0,0.38
84,781,29290.84,5.17,4,437601033,-53314367,5.17,2024-01-29 16:51:01,128.0,139.0,,13.0,174.0,12.0,12.0,107.0,113.0,0.0
85,781,29296.78,5.212,4,437600852,-53313604,5.212,2024-01-29 16:51:02,128.0,128.0,,13.0,174.0,11.800000000000011,11.800000000000011,107.0,113.0,0.0
100,781,29302.89,5.62,4,437600691,-53312809,5.62,2024-01-29 16:51:03,127.0,107.0,,13.0,190.0,11.800000000000011,11.800000000000011,107.0,113.0,0.0
100,781,29309.06,6.104,4,437600555,-53312003,6.104,2024-01-29 16:51:04,127.0,105.0,,13.0,190.0,11.600000000000023,11.600000000000023,107.0,113.0,0.0
73,781,29315.14,6.167,4,437600441,-53311207,6.167,2024-01-29 16:51:05,127.0,100.0,,13.0,177.0,11.600000000000023,11.600000000000023,107.0,113.0,-0.7
91,781,29321.05,6.034,4,437600371,-53310423,6.034,2024-01-29 16:51:06,127.0,102.0,,13.0,162.0,11.600000000000023,11.600000000000023,107.0,113.0,-1.25
91,782,29326.95,5.889,4,437600347,-53309639,5.889,2024-01-29 16:51:07,127.0,125.0,,13.0,179.0,11.399999999999977,11.399999999999977,107.0,113.0,-1.38
89,782,29332.91,5.903,4,437600369,-53308844,5.903,2024-01-29 16:51:08,128.0,141.0,,13.0,172.0,11.399999999999977,11.399999999999977,107.0,113.0,-1.37
86,782,29338.89,5.908,5,437600414,-53308045,5.908,2024-01-29 16:51:09,128.0,155.0,,13.0,175.0,11.399999999999977,11.399999999999977,107.0,113.0,-1.23
88,782,29344.71,5.908,5,437600438,-53307271,5.908,2024-01-29 16:51:10,128.0,181.0,,13.0,172.0,11.399999999999977,11.399999999999977,107.0,113.0,-0.43
89,782,29350.45,5.908,5,437600438,-53306505,5.908,2024-01-29 16:51:11,128.0,179.0,,13.0,168.0,11.399999999999977,11.399999999999977,107.0,113.0,0.0
86,782,29356.18,5.908,5,437600460,-53305741,5.908,2024-01-29 16:51:12,128.0,167.0,,13.0,173.0,11.399999999999977,11.399999999999977,107.0,113.0,0.0
96,783,29362.0,5.903,5,437600462,-53304964,5.903,2024-01-29 16:51:13,128.0,158.0,,13.0,171.0,11.399999999999977,11.399999999999977,107.0,113.0,0.0
94,783,29367.74,5.88,5,437600438,-53304196,5.88,2024-01-29 16:51:14,129.0,146.0,,13.0,188.0,11.399999999999977,11.399999999999977,107.0,113.0,0.0
86,783,29373.32,5.844,5,437600438,-53303451,5.844,2024-01-29 16:51:15,129.0,136.0,,13.0,171.0,11.600000000000023,11.600000000000023,107.0,113.0,0.0
82,783,29378.78,5.82,4,437600438,-53302724,5.82,2024-01-29 16:51:16,129.0,161.0,,13.0,169.0,11.600000000000023,11.600000000000023,107.0,113.0,0.0
84,783,29384.22,5.806,4,437600438,-53301998,5.806,2024-01-29 16:51:17,129.0,211.0,,13.0,174.0,11.600000000000023,11.600000000000023,107.0,113.0,0.0
83,783,29389.86,5.752,4,437600438,-53301247,5.752,2024-01-29 16:51:18,129.0,216.0,,13.0,170.0,11.600000000000023,11.600000000000023,107.0,113.0,0.0
86,784,29395.75,5.703,4,437600460,-53300464,5.703,2024-01-29 16:51:19,128.0,191.0,,13.0,170.0,11.800000000000011,11.800000000000011,107.0,113.0,0.0
86,784,29401.82,5.721,4,437600527,-53299658,5.721,2024-01-29 16:51:20,129.0,161.0,,13.0,173.0,11.800000000000011,11.800000000000011,107.0,113.0,0.0
88,784,29407.74,5.723,4,437600596,-53298872,5.723,2024-01-29 16:51:21,130.0,151.0,,13.0,178.0,11.800000000000011,11.800000000000011,107.0,113.0,0.0
86,784,29413.33,5.703,4,437600620,-53298124,5.703,2024-01-29 16:51:22,131.0,176.0,,13.0,174.0,11.800000000000011,11.800000000000011,107.0,113.0,0.0
88,784,29419.09,5.703,4,437600598,-53297357,5.703,2024-01-29 16:51:23,131.0,190.0,,13.0,177.0,11.800000000000011,11.800000000000011,107.0,113.0,0.0
86,784,29424.9,5.703,4,437600508,-53296589,5.703,2024-01-29 16:51:24,131.0,163.0,,13.0,175.0,11.800000000000011,11.800000000000011,107.0,113.0,0.0
89,785,29430.54,5.722,4,437600416,-53295842,5.722,2024-01-29 16:51:25,132.0,139.0,,13.0,175.0,11.800000000000011,11.800000000000011,107.0,113.0,0.0
85,785,29436.81,5.742,4,437600349,-53295012,5.742,2024-01-29 16:51:26,132.0,143.0,,13.0,165.0,11.800000000000011,11.800000000000011,107.0,113.0,0.0
86,785,29442.81,5.75,4,437600258,-53294222,5.75,2024-01-29 16:51:27,133.0,158.0,,13.0,174.0,11.800000000000011,11.800000000000011,107.0,113.0,0.0
87,785,29448.24,5.764,4,437600166,-53293506,5.764,2024-01-29 16:51:28,132.0,160.0,,13.0,179.0,11.800000000000011,11.800000000000011,107.0,113.0,0.0
87,785,29453.98,5.778,4,437600053,-53292752,5.778,2024-01-29 16:51:29,132.0,150.0,,13.0,171.0,11.800000000000011,11.800000000000011,107.0,113.0,0.0
87,785,29459.63,5.786,4,437599961,-53292007,5.786,2024-01-29 16:51:30,132.0,150.0,,13.0,171.0,11.800000000000011,11.800000000000011,107.0,113.0,0.0
92,785,29465.44,5.791,4,437599894,-53291235,5.791,2024-01-29 16:51:31,132.0,142.0,,13.0,178.0,11.800000000000011,11.800000000000011,107.0,113.0,0.0
86,786,29471.33,5.81,5,437599846,-53290451,5.81,2024-01-29 16:51:32,132.0,131.0,,13.0,170.0,11.800000000000011,11.800000000000011,107.0,113.0,0.0
87,786,29477.38,5.829,4,437599846,-53289644,5.829,2024-01-29 16:51:33,132.0,138.0,,13.0,164.0,11.800000000000011,11.800000000000011,107.0,113.0,0.0
91,786,29483.64,5.837,4,437599824,-53288807,5.837,2024-01-29 16:51:34,131.0,143.0,,13.0,173.0,11.800000000000011,11.800000000000011,107.0,113.0,0.0
86,786,29489.78,5.847,4,437599801,-53287988,5.847,2024-01-29 16:51:35,131.0,148.0,,13.0,182.0,11.800000000000011,11.800000000000011,107.0,113.0,0.0
90,786,29495.67,5.874,4,437599801,-53287202,5.874,2024-01-29 16:51:36,132.0,153.0,,13.0,167.0,11.800000000000011,11.800000000000011,107.0,113.0,0.0
87,786,29501.54,5.903,4,437599801,-53286419,5.903,2024-01-29 16:51:37,132.0,153.0,,13.0,174.0,11.800000000000011,11.800000000000011,107.0,113.0,0.0
90,787,29507.46,5.926,4,437599779,-53285628,5.926,2024-01-29 16:51:38,132.0,152.0,,13.0,177.0,11.800000000000011,11.800000000000011,107.0,113.0,0.0
87,787,29513.49,5.954,5,437599734,-53284825,5.954,2024-01-29 16:51:39,133.0,142.0,,13.0,178.0,11.800000000000011,11.800000000000011,107.0,113.0,0.0
91,787,29519.62,5.972,6,437599710,-53284009,5.972,2024-01-29 16:51:40,133.0,132.0,,13.0,171.0,11.800000000000011,11.800000000000011,107.0,113.0,0.0
90,787,29525.73,5.981,6,437599688,-53283195,5.981,2024-01-29 16:51:41,133.0,119.0,,13.0,176.0,11.800000000000011,11.800000000000011,107.0,113.0,0.0
86,787,29531.85,5.981,6,437599664,-53282378,5.981,2024-01-29 16:51:42,133.0,113.0,,13.0,175.0,11.800000000000011,11.800000000000011,107.0,113.0,0.0
88,787,29537.77,5.981,6,437599686,-53281587,5.981,2024-01-29 16:51:43,133.0,128.0,,13.0,179.0,11.800000000000011,11.800000000000011,107.0,113.0,0.0
91,787,29543.66,5.977,6,437599710,-53280801,5.977,2024-01-29 16:51:44,133.0,145.0,,13.0,171.0,11.800000000000011,11.800000000000011,107.0,113.0,0.0
87,787,29549.79,5.968,6,437599710,-53279986,5.968,2024-01-29 16:51:45,134.0,154.0,,13.0,176.0,11.800000000000011,11.800000000000011,107.0,113.0,0.0
87,788,29555.74,5.95,6,437599710,-53279190,5.95,2024-01-29 16:51:46,133.0,161.0,,13.0,172.0,11.800000000000011,11.800000000000011,107.0,113.0,0.0
89,788,29561.53,5.923,6,437599688,-53278417,5.923,2024-01-29 16:51:47,133.0,154.0,,13.0,177.0,11.800000000000011,11.800000000000011,107.0,113.0,0.0
86,788,29567.28,5.908,6,437599664,-53277651,5.908,2024-01-29 16:51:48,133.0,142.0,,13.0,175.0,11.800000000000011,11.800000000000011,107.0,113.0,0.0
90,788,29573.12,5.886,6,437599622,-53276878,5.886,2024-01-29 16:51:49,133.0,142.0,,13.0,167.0,12.0,12.0,107.0,113.0,0.0
87,788,29578.93,5.857,6,437599530,-53276112,5.857,2024-01-29 16:51:50,133.0,148.0,,13.0,174.0,12.0,12.0,107.0,113.0,0.0
89,788,29584.66,5.834,5,437599460,-53275352,5.834,2024-01-29 16:51:51,133.0,158.0,,13.0,174.0,12.0,12.0,107.0,113.0,0.0
87,789,29590.34,5.81,5,437599437,-53274597,5.81,2024-01-29 16:51:52,132.0,165.0,,13.0,175.0,12.0,12.0,107.0,113.0,0.0
90,789,29595.87,5.806,5,437599437,-53273859,5.806,2024-01-29 16:51:53,132.0,168.0,,13.0,174.0,12.0,12.0,107.0,113.0,0.0
90,789,29601.54,5.806,6,437599415,-53273102,5.806,2024-01-29 16:51:54,132.0,154.0,,13.0,173.0,12.0,12.0,107.0,113.0,0.0
86,789,29607.22,5.806,5,437599391,-53272343,5.806,2024-01-29 16:51:55,132.0,138.0,,13.0,178.0,11.800000000000011,11.800000000000011,107.0,113.0,0.0
87,789,29612.95,5.806,5,437599391,-53271579,5.806,2024-01-29 16:51:56,133.0,143.0,,13.0,169.0,11.800000000000011,11.800000000000011,107.0,113.0,0.0
86,789,29618.7,5.806,6,437599369,-53270813,5.806,2024-01-29 16:51:57,133.0,164.0,,13.0,169.0,11.800000000000011,11.800000000000011,107.0,113.0,0.0
91,789,29624.39,5.81,5,437599346,-53270054,5.81,2024-01-29 16:51:58,134.0,161.0,,13.0,179.0,11.800000000000011,11.800000000000011,107.0,113.0,0.0
91,790,29630.22,5.827,5,437599346,-53269275,5.827,2024-01-29 16:51:59,134.0,141.0,,13.0,180.0,11.800000000000011,11.800000000000011,107.0,113.0,0.0
86,790,29636.06,5.842,5,437599324,-53268495,5.842,2024-01-29 16:52:00,134.0,146.0,,13.0,172.0,11.800000000000011,11.800000000000011,107.0,113.0,0.0
87,790,29641.72,5.842,5,437599279,-53267743,5.842,2024-01-29 16:52:01,135.0,155.0,,13.0,174.0,11.800000000000011,11.800000000000011,107.0,113.0,0.0
90,790,29647.22,5.851,5,437599255,-53267007,5.851,2024-01-29 16:52:02,135.0,157.0,,13.0,177.0,11.800000000000011,11.800000000000011,107.0,113.0,0.0
88,790,29652.89,5.861,5,437599276,-53266251,5.861,2024-01-29 16:52:03,135.0,165.0,,13.0,180.0,11.800000000000011,11.800000000000011,107.0,113.0,0.0
89,790,29658.72,5.884,5,437599278,-53265474,5.884,2024-01-29 16:52:04,135.0,168.0,,13.0,175.0,12.0,12.0,107.0,113.0,0.0
88,791,29664.63,5.912,5,437599277,-53264686,5.912,2024-01-29 16:52:05,135.0,162.0,,13.0,175.0,12.0,12.0,107.0,113.0,0.0
87,791,29670.59,5.917,6,437599300,-53263890,5.917,2024-01-29 16:52:06,135.0,162.0,,13.0,170.0,12.0,12.0,107.0,113.0,0.0
91,791,29676.42,5.921,6,437599321,-53263111,5.921,2024-01-29 16:52:07,135.0,170.0,,13.0,173.0,12.0,12.0,107.0,113.0,0.0
90,791,29682.36,5.934,6,437599346,-53262320,5.934,2024-01-29 16:52:08,135.0,187.0,,13.0,171.0,12.0,12.0,107.0,113.0,0.0
85,791,29688.4,5.935,6,437599346,-53261515,5.935,2024-01-29 16:52:09,135.0,192.0,,13.0,160.0,12.0,12.0,107.0,113.0,0.0
86,791,29694.28,5.944,6,437599346,-53260727,5.944,2024-01-29 16:52:10,135.0,168.0,,13.0,176.0,12.0,12.0,107.0,113.0,0.0
91,792,29700.31,5.972,6,437599346,-53259923,5.972,2024-01-29 16:52:11,134.0,146.0,,13.0,169.0,12.0,12.0,107.0,113.0,0.0
94,792,29706.44,5.981,5,437599324,-53259106,5.981,2024-01-29 16:52:12,134.0,146.0,,13.0,171.0,12.0,12.0,107.0,113.0,0.0
82,792,29712.42,5.981,5,437599323,-53258308,5.981,2024-01-29 16:52:13,134.0,143.0,,13.0,178.0,12.0,12.0,107.0,113.0,0.0
91,792,29718.33,5.981,5,437599390,-53257523,5.981,2024-01-29 16:52:14,133.0,126.0,,13.0,171.0,12.0,12.0,107.0,113.0,0.0
87,792,29724.37,5.981,5,437599481,-53256728,5.981,2024-01-29 16:52:15,134.0,123.0,,13.0,168.0,12.0,12.0,107.0,113.0,0.0
87,792,29730.43,5.986,5,437599617,-53255943,5.986,2024-01-29 16:52:16,134.0,119.0,,13.0,170.0,11.800000000000011,11.800000000000011,107.0,113.0,0.0
95,792,29736.54,6.005,5,437599867,-53255185,6.005,2024-01-29 16:52:17,134.0,141.0,,13.0,184.0,11.800000000000011,11.800000000000011,107.0,113.0,0.0
91,793,29742.88,6.024,5,437600207,-53254449,6.024,2024-01-29 16:52:18,133.0,129.0,,13.0,184.0,11.399999999999977,11.399999999999977,107.0,113.0,0.0
0,793,29749.51,6.336,5,437600593,-53253717,6.336,2024-01-29 16:52:19,133.0,0.0,,13.0,183.0,11.199999999999989,11.199999999999989,107.0,113.0,-0.59
0,793,29756.39,6.899,5,437601003,-53252959,6.899,2024-01-29 16:52:20,132.0,0.0,,13.0,181.0,10.800000000000011,10.800000000000011,107.0,113.0,-1.37
0,793,29763.66,7.308,5,437601414,-53252130,7.308,2024-01-29 16:52:21,131.0,0.0,,13.0,180.0,10.399999999999977,10.399999999999977,107.0,114.0,-2.01
71,793,29771.21,7.618,5,437601778,-53251228,7.618,2024-01-29 16:52:22,130.0,2.0,,13.0,179.0,10.0,10.0,107.0,114.0,-2.74
94,793,29778.98,7.814,5,437602052,-53250246,7.814,2024-01-29 16:52:23,130.0,27.0,,13.0,177.0,9.800000000000011,9.800000000000011,107.0,114.0,-3.45
89,793,29786.85,7.861,6,437602190,-53249213,7.861,2024-01-29 16:52:24,130.0,96.0,,13.0,172.0,9.600000000000023,9.600000000000023,107.0,115.0,-3.93
0,793,29794.25,7.607,7,437602257,-53248230,7.607,2024-01-29 16:52:25,130.0,0.0,,13.0,172.0,9.399999999999977,9.399999999999977,107.0,115.0,-4.11
82,793,29801.05,7.071,7,437602326,-53247325,7.071,2024-01-29 16:52:26,130.0,37.0,,13.0,171.0,9.199999999999989,9.199999999999989,107.0,115.0,-4.0
80,793,29807.4,6.497,7,437602350,-53246479,6.497,2024-01-29 16:52:27,131.0,92.0,,13.0,171.0,9.0,9.0,107.0,116.0,-3.63
81,793,29813.41,6.194,7,437602283,-53245682,6.194,2024-01-29 16:52:28,131.0,144.0,,13.0,182.0,9.0,9.0,107.0,116.0,-3.13
83,793,29820.18,6.063,7,437602124,-53244801,6.063,2024-01-29 16:52:29,132.0,159.0,,13.0,156.0,9.0,9.0,107.0,116.0,-2.55
95,793,29826.7,6.061,7,437601986,-53243951,6.061,2024-01-29 16:52:30,132.0,148.0,,13.0,153.0,9.199999999999989,9.199999999999989,107.0,116.0,-1.95
103,793,29832.53,6.298,7,437601896,-53243181,6.298,2024-01-29 16:52:31,132.0,146.0,,13.0,157.0,9.199999999999989,9.199999999999989,107.0,116.0,-1.39
87,794,29838.84,6.303,7,437601761,-53242359,6.303,2024-01-29 16:52:32,133.0,160.0,,13.0,186.0,9.399999999999977,9.399999999999977,107.0,116.0,-0.56
83,794,29844.74,5.977,6,437601604,-53241598,5.977,2024-01-29 16:52:33,132.0,185.0,,13.0,174.0,9.600000000000023,9.600000000000023,107.0,116.0,0.0
80,794,29850.42,5.866,6,437601489,-53240857,5.866,2024-01-29 16:52:34,133.0,204.0,,13.0,171.0,9.600000000000023,9.600000000000023,107.0,116.0,0.0
84,794,29856.14,5.989,6,437601439,-53240097,5.989,2024-01-29 16:52:35,132.0,212.0,,13.0,175.0,9.800000000000011,9.800000000000011,107.0,116.0,0.55
82,794,29861.89,5.824,6,437601461,-53239328,5.824,2024-01-29 16:52:36,132.0,220.0,,13.0,176.0,9.800000000000011,9.800000000000011,107.0,116.0,1.28
82,795,29867.64,5.651,6,437601463,-53238561,5.651,2024-01-29 16:52:37,132.0,211.0,,13.0,177.0,9.800000000000011,9.800000000000011,107.0,116.0,1.48
84,795,29873.44,5.597,6,437601450,-53237791,5.597,2024-01-29 16:52:38,132.0,188.0,,13.0,174.0,10.0,10.0,107.0,116.0,1.55
82,795,29879.36,5.625,6,437601473,-53237001,5.625,2024-01-29 16:52:39,132.0,171.0,,13.0,180.0,10.0,10.0,107.0,116.0,1.49
88,795,29885.21,5.634,6,437601485,-53236222,5.634,2024-01-29 16:52:40,132.0,166.0,,13.0,180.0,10.0,10.0,107.0,116.0,1.34
85,795,29890.97,5.625,6,437601485,-53235452,5.625,2024-01-29 16:52:41,131.0,170.0,,13.0,166.0,10.0,10.0,107.0,116.0,0.65
86,795,29896.83,5.619,6,437601485,-53234669,5.619,2024-01-29 16:52:42,131.0,152.0,,13.0,172.0,10.0,10.0,107.0,116.0,0.0
87,796,29902.79,5.619,5,437601442,-53233874,5.619,2024-01-29 16:52:43,131.0,134.0,,13.0,178.0,10.0,10.0,107.0,116.0,0.0
88,796,29908.77,5.629,5,437601394,-53233077,5.629,2024-01-29 16:52:44,131.0,133.0,,13.0,174.0,10.0,10.0,107.0,116.0,0.0
86,796,29914.66,5.639,5,437601415,-53232291,5.639,2024-01-29 16:52:45,130.0,128.0,,13.0,178.0,10.0,10.0,107.0,116.0,0.0
86,796,29920.46,5.661,5,437601461,-53231521,5.661,2024-01-29 16:52:46,130.0,123.0,,13.0,178.0,10.0,10.0,107.0,116.0,0.0
84,796,29926.29,5.703,5,437601485,-53230745,5.703,2024-01-29 16:52:47,130.0,127.0,,13.0,176.0,10.0,10.0,107.0,116.0,0.0
86,796,29932.09,5.722,5,437601485,-53229971,5.722,2024-01-29 16:52:48,130.0,133.0,,13.0,179.0,10.0,10.0,107.0,116.0,0.0
85,796,29937.88,5.744,5,437601485,-53229197,5.744,2024-01-29 16:52:49,130.0,133.0,,13.0,174.0,10.0,10.0,107.0,116.0,0.0
87,797,29943.78,5.782,5,437601506,-53228411,5.782,2024-01-29 16:52:50,131.0,130.0,,13.0,176.0,10.0,10.0,107.0,116.0,0.0
87,797,29949.7,5.797,5,437601530,-53227622,5.797,2024-01-29 16:52:51,131.0,137.0,,13.0,183.0,10.0,10.0,107.0,116.0,0.0
42,797,29955.45,5.784,5,437601530,-53226856,5.784,2024-01-29 16:52:52,131.0,109.0,,13.0,198.0,10.0,10.0,107.0,116.0,0.0
86,797,29961.09,5.747,5,437601530,-53226102,5.747,2024-01-29 16:52:53,131.0,65.0,,13.0,176.0,10.0,10.0,107.0,116.0,0.0
62,797,29966.77,5.722,5,437601530,-53225344,5.722,2024-01-29 16:52:54,130.0,67.0,,13.0,193.0,9.800000000000011,9.800000000000011,107.0,116.0,0.0
86,797,29972.52,5.718,5,437601530,-53224577,5.718,2024-01-29 16:52:55,130.0,79.0,,13.0,175.0,9.800000000000011,9.800000000000011,107.0,116.0,0.0
86,797,29978.41,5.714,5,437601552,-53223792,5.714,2024-01-29 16:52:56,130.0,110.0,,13.0,175.0,9.800000000000011,9.800000000000011,107.0,116.0,0.0
84,797,29984.26,5.714,5,437601619,-53223015,5.714,2024-01-29 16:52:57,130.0,181.0,,13.0,173.0,9.800000000000011,9.800000000000011,107.0,116.0,0.0
87,797,29990.01,5.714,5,437601688,-53222251,5.714,2024-01-29 16:52:58,130.0,184.0,,13.0,169.0,9.800000000000011,9.800000000000011,107.0,116.0,0.0
87,798,29995.79,5.718,5,437601712,-53221481,5.718,2024-01-29 16:52:59,131.0,177.0,,13.0,177.0,9.800000000000011,9.800000000000011,107.0,116.0,0.0
87,798,30001.52,5.722,5,437601691,-53220716,5.722,2024-01-29 16:53:00,132.0,166.0,,13.0,178.0,9.800000000000011,9.800000000000011,107.0,116.0,0.0
88,798,30007.29,5.718,5,437601688,-53219948,5.718,2024-01-29 16:53:01,132.0,145.0,,13.0,175.0,9.800000000000011,9.800000000000011,107.0,116.0,0.0
85,798,30013.06,5.714,5,437601712,-53219180,5.714,2024-01-29 16:53:02,133.0,125.0,,13.0,175.0,9.800000000000011,9.800000000000011,107.0,116.0,0.0
87,798,30018.78,5.714,5,437601734,-53218416,5.714,2024-01-29 16:53:03,133.0,129.0,,13.0,175.0,9.800000000000011,9.800000000000011,107.0,116.0,0.0
84,798,30024.46,5.718,5,437601736,-53217658,5.718,2024-01-29 16:53:04,133.0,161.0,,13.0,165.0,9.800000000000011,9.800000000000011,107.0,116.0,0.0
89,799,30030.2,5.726,5,437601690,-53216894,5.726,2024-01-29 16:53:05,133.0,172.0,,13.0,184.0,9.800000000000011,9.800000000000011,107.0,116.0,0.0
88,799,30036.02,5.744,5,437601667,-53216121,5.744,2024-01-29 16:53:06,132.0,147.0,,13.0,179.0,9.800000000000011,9.800000000000011,107.0,116.0,0.0
85,799,30041.84,5.758,5,437601667,-53215344,5.758,2024-01-29 16:53:07,132.0,123.0,,13.0,181.0,9.800000000000011,9.800000000000011,107.0,116.0,0.0
87,799,30047.62,5.758,5,437601645,-53214570,5.758,2024-01-29 16:53:08,132.0,141.0,,13.0,179.0,9.800000000000011,9.800000000000011,107.0,116.0,0.0
87,799,30053.38,5.758,5,437601599,-53213804,5.758,2024-01-29 16:53:09,132.0,173.0,,13.0,175.0,9.800000000000011,9.800000000000011,107.0,116.0,0.0
87,799,30059.2,5.758,5,437601576,-53213027,5.758,2024-01-29 16:53:10,132.0,179.0,,13.0,177.0,9.800000000000011,9.800000000000011,107.0,116.0,0.0
86,799,30065.06,5.768,5,437601554,-53212244,5.768,2024-01-29 16:53:11,132.0,165.0,,13.0,178.0,9.800000000000011,9.800000000000011,107.0,116.0,0.0
86,800,30070.88,5.778,5,437601530,-53211470,5.778,2024-01-29 16:53:12,132.0,157.0,,13.0,177.0,9.800000000000011,9.800000000000011,107.0,116.0,0.0
90,800,30076.76,5.778,4,437601509,-53210687,5.778,2024-01-29 16:53:13,132.0,144.0,,13.0,175.0,9.800000000000011,9.800000000000011,107.0,116.0,0.0
87,800,30082.64,5.778,4,437601485,-53209903,5.778,2024-01-29 16:53:14,131.0,136.0,,13.0,176.0,9.800000000000011,9.800000000000011,107.0,116.0,0.0
87,800,30088.5,5.778,4,437601463,-53209121,5.778,2024-01-29 16:53:15,131.0,129.0,,13.0,182.0,9.800000000000011,9.800000000000011,107.0,116.0,0.0
87,800,30094.4,5.778,4,437601417,-53208333,5.778,2024-01-29 16:53:16,130.0,119.0,,13.0,171.0,9.800000000000011,9.800000000000011,107.0,116.0,0.0
88,800,30100.35,5.778,4,437601372,-53207542,5.778,2024-01-29 16:53:17,130.0,130.0,,13.0,176.0,9.800000000000011,9.800000000000011,107.0,116.0,0.0
86,800,30106.27,5.778,4,437601326,-53206755,5.778,2024-01-29 16:53:18,131.0,182.0,,13.0,162.0,9.800000000000011,9.800000000000011,107.0,116.0,0.0
70,801,30112.11,5.778,4,437601281,-53205976,5.778,2024-01-29 16:53:19,131.0,217.0,,13.0,176.0,9.800000000000011,9.800000000000011,107.0,116.0,0.0
92,801,30117.97,5.778,4,437601257,-53205195,5.778,2024-01-29 16:53:20,131.0,183.0,,13.0,169.0,9.800000000000011,9.800000000000011,107.0,116.0,0.0
88,801,30123.76,5.778,4,437601279,-53204422,5.778,2024-01-29 16:53:21,130.0,163.0,,13.0,175.0,9.800000000000011,9.800000000000011,107.0,116.0,0.0
86,801,30129.44,5.774,4,437601324,-53203665,5.774,2024-01-29 16:53:22,131.0,148.0,,13.0,185.0,10.0,10.0,107.0,116.0,0.0
86,801,30135.1,5.756,4,437601348,-53202912,5.756,2024-01-29 16:53:23,132.0,108.0,,13.0,177.0,10.0,10.0,107.0,116.0,0.0
85,801,30140.78,5.755,4,437601305,-53202157,5.755,2024-01-29 16:53:24,132.0,97.0,,13.0,181.0,10.0,10.0,107.0,116.0,0.0
87,801,30146.54,5.764,4,437601257,-53201390,5.764,2024-01-29 16:53:25,133.0,97.0,,13.0,181.0,10.0,10.0,107.0,116.0,0.0
84,802,30152.35,5.758,5,437601236,-53200615,5.758,2024-01-29 16:53:26,134.0,101.0,,13.0,177.0,10.0,10.0,107.0,116.0,0.0
82,802,30158.09,5.75,5,437601212,-53199847,5.75,2024-01-29 16:53:27,135.0,111.0,,13.0,178.0,10.0,10.0,107.0,116.0,0.0
85,802,30163.71,5.742,4,437601212,-53199096,5.742,2024-01-29 16:53:28,136.0,140.0,,13.0,172.0,9.800000000000011,9.800000000000011,107.0,116.0,0.0
90,802,30169.37,5.75,4,437601190,-53198345,5.75,2024-01-29 16:53:29,137.0,189.0,,13.0,175.0,9.800000000000011,9.800000000000011,107.0,116.0,0.0
