distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,battery_soc,calories,heart_rate,temperature,altitude,enhanced_altitude,ascent,descent,grade
17899.96,6.474,3,437686520,-53576091,6.474,2024-01-14 16:56:01,,644.0,141.0,12.0,22.399999999999977,22.399999999999977,16.0,23.0,0.0
17907.07,7.089,3,437686805,-53576974,7.089,2024-01-14 16:56:02,,644.0,141.0,12.0,22.399999999999977,22.399999999999977,16.0,23.0,0.0
17914.29,7.169,3,437687112,-53577864,7.169,2024-01-14 16:56:03,,644.0,141.0,12.0,22.399999999999977,22.399999999999977,16.0,23.0,0.0
17921.47,7.111,3,437687384,-53578756,7.111,2024-01-14 16:56:04,,644.0,143.0,12.0,22.399999999999977,22.399999999999977,16.0,23.0,0.0
17928.78,6.946,3,437687668,-53579658,6.946,2024-01-14 16:56:05,,645.0,144.0,12.0,22.399999999999977,22.399999999999977,16.0,23.0,0.0
17936.16,7.088,3,437687976,-53580565,7.088,2024-01-14 16:56:06,,645.0,143.0,12.0,22.399999999999977,22.399999999999977,16.0,23.0,0.0
17943.35,7.169,3,437688250,-53581471,7.169,2024-01-14 16:56:07,,645.0,144.0,12.0,22.399999999999977,22.399999999999977,16.0,23.0,0.0
17950.67,7.184,3,437688522,-53582385,7.184,2024-01-14 16:56:08,,645.0,146.0,12.0,22.399999999999977,22.399999999999977,16.0,23.0,0.0
17957.96,7.214,3,437688795,-53583292,7.214,2024-01-14 16:56:09,,646.0,146.0,12.0,22.399999999999977,22.399999999999977,16.0,23.0,0.0
17965.22,7.227,3,437689080,-53584194,7.227,2024-01-14 16:56:10,,646.0,146.0,12.0,22.399999999999977,22.399999999999977,16.0,23.0,0.0
17972.63,7.269,3,437689396,-53585100,7.269,2024-01-14 16:56:11,,646.0,145.0,12.0,22.399999999999977,22.399999999999977,16.0,23.0,0.0
17980.07,7.269,3,437689716,-53586014,7.269,2024-01-14 16:56:12,,646.0,145.0,12.0,22.399999999999977,22.399999999999977,16.0,23.0,0.0
17987.29,7.269,3,437690023,-53586906,7.269,2024-01-14 16:56:13,,647.0,144.0,12.0,22.399999999999977,22.399999999999977,16.0,23.0,0.0
17994.5,7.269,3,437690308,-53587804,7.269,2024-01-14 16:56:14,,647.0,145.0,12.0,22.399999999999977,22.399999999999977,16.0,23.0,0.0
18001.62,7.269,3,437690617,-53588681,7.269,2024-01-14 16:56:15,,647.0,144.0,12.0,22.399999999999977,22.399999999999977,16.0,23.0,0.0
18008.66,7.256,3,437690889,-53589552,7.256,2024-01-14 16:56:16,,647.0,144.0,12.0,22.399999999999977,22.399999999999977,16.0,23.0,0.0
18015.73,7.214,3,437691163,-53590430,7.214,2024-01-14 16:56:17,,648.0,144.0,12.0,22.399999999999977,22.399999999999977,16.0,23.0,0.0
18022.81,7.202,3,437691447,-53591300,7.202,2024-01-14 16:56:18,,648.0,144.0,12.0,22.600000000000023,22.600000000000023,16.0,23.0,0.0
18029.81,7.165,3,437691765,-53592154,7.165,2024-01-14 16:56:19,,648.0,144.0,12.0,22.600000000000023,22.600000000000023,16.0,23.0,0.0
18036.82,7.154,3,437692071,-53593011,7.154,2024-01-14 16:56:20,,648.0,144.0,12.0,22.600000000000023,22.600000000000023,16.0,23.0,0.0
18043.86,7.126,3,437692356,-53593879,7.126,2024-01-14 16:56:21,,648.0,145.0,12.0,22.600000000000023,22.600000000000023,16.0,23.0,0.0
18050.9,7.083,3,437692664,-53594744,7.083,2024-01-14 16:56:22,,649.0,145.0,12.0,22.600000000000023,22.600000000000023,16.0,23.0,0.0
18058.0,7.072,3,437692948,-53595614,7.072,2024-01-14 16:56:23,,649.0,145.0,12.0,22.600000000000023,22.600000000000023,16.0,23.0,0.0
18065.11,7.036,3,437693266,-53596485,7.036,2024-01-14 16:56:24,,649.0,145.0,12.0,22.600000000000023,22.600000000000023,16.0,23.0,0.0
18072.19,7.034,3,437693586,-53597343,7.034,2024-01-14 16:56:25,,649.0,144.0,12.0,22.600000000000023,22.600000000000023,16.0,23.0,0.0
18079.2,7.021,3,437693904,-53598195,7.021,2024-01-14 16:56:26,,650.0,144.0,12.0,22.600000000000023,22.600000000000023,16.0,23.0,0.0
18086.05,7.0,4,437694220,-53599021,7.0,2024-01-14 16:56:27,,650.0,143.0,12.0,22.600000000000023,22.600000000000023,16.0,23.0,0.0
18092.97,7.0,3,437694537,-53599851,7.0,2024-01-14 16:56:28,,650.0,143.0,12.0,22.600000000000023,22.600000000000023,16.0,23.0,0.0
18099.94,6.996,3,437694865,-53600683,6.996,2024-01-14 16:56:29,,650.0,143.0,12.0,22.799999999999955,22.799999999999955,16.0,23.0,0.0
18106.97,6.991,3,437695219,-53601526,6.991,2024-01-14 16:56:30,,651.0,144.0,12.0,22.799999999999955,22.799999999999955,16.0,23.0,0.0
18114.1,7.028,3,437695529,-53602391,7.028,2024-01-14 16:56:31,,651.0,145.0,12.0,22.799999999999955,22.799999999999955,16.0,23.0,0.0
18121.2,7.028,3,437695812,-53603263,7.028,2024-01-14 16:56:32,,651.0,145.0,12.0,22.799999999999955,22.799999999999955,16.0,23.0,0.0
18128.37,7.028,3,437696129,-53604139,7.028,2024-01-14 16:56:33,,651.0,146.0,12.0,22.799999999999955,22.799999999999955,16.0,23.0,0.0
18135.69,7.039,3,437696428,-53605045,7.039,2024-01-14 16:56:34,,652.0,146.0,12.0,22.799999999999955,22.799999999999955,16.0,23.0,0.0
18143.05,7.089,3,437696665,-53605975,7.089,2024-01-14 16:56:35,,652.0,145.0,12.0,22.799999999999955,22.799999999999955,16.0,23.0,0.0
18150.41,7.143,3,437696918,-53606917,7.143,2024-01-14 16:56:36,,652.0,147.0,12.0,22.799999999999955,22.799999999999955,16.0,23.0,0.0
18157.76,7.165,3,437697111,-53607858,7.165,2024-01-14 16:56:37,,652.0,148.0,12.0,22.799999999999955,22.799999999999955,16.0,23.0,0.0
18165.18,7.19,3,437697339,-53608814,7.19,2024-01-14 16:56:38,,653.0,147.0,12.0,22.799999999999955,22.799999999999955,16.0,23.0,0.0
18172.54,7.22,3,437697556,-53609765,7.22,2024-01-14 16:56:39,,653.0,148.0,12.0,22.799999999999955,22.799999999999955,16.0,23.0,0.0
18179.8,7.284,3,437697749,-53610699,7.284,2024-01-14 16:56:40,,653.0,148.0,12.0,22.799999999999955,22.799999999999955,16.0,23.0,0.0
18187.1,7.308,3,437697977,-53611633,7.308,2024-01-14 16:56:41,,653.0,148.0,12.0,22.799999999999955,22.799999999999955,16.0,23.0,0.0
18194.4,7.32,3,437698192,-53612569,7.32,2024-01-14 16:56:42,,654.0,148.0,12.0,22.799999999999955,22.799999999999955,16.0,23.0,0.0
18201.71,7.344,3,437698377,-53613511,7.344,2024-01-14 16:56:43,,654.0,148.0,12.0,22.799999999999955,22.799999999999955,16.0,23.0,0.0
18209.2,7.356,3,437698606,-53614470,7.356,2024-01-14 16:56:44,,654.0,147.0,12.0,22.600000000000023,22.600000000000023,16.0,23.0,0.0
18216.82,7.373,3,437698843,-53615451,7.373,2024-01-14 16:56:45,,654.0,147.0,12.0,22.600000000000023,22.600000000000023,16.0,23.0,0.0
18224.46,7.394,3,437699106,-53616419,7.394,2024-01-14 16:56:46,,655.0,148.0,12.0,22.600000000000023,22.600000000000023,16.0,23.0,0.0
18232.04,7.428,3,437699343,-53617384,7.428,2024-01-14 16:56:47,,655.0,147.0,12.0,22.600000000000023,22.600000000000023,16.0,23.0,0.0
18239.53,7.491,3,437699607,-53618329,7.491,2024-01-14 16:56:48,,655.0,147.0,12.0,22.600000000000023,22.600000000000023,16.0,23.0,0.0
18247.29,7.566,3,437699847,-53619315,7.566,2024-01-14 16:56:49,,655.0,147.0,12.0,22.600000000000023,22.600000000000023,16.0,23.0,0.0
18254.93,7.575,3,437700117,-53620275,7.575,2024-01-14 16:56:50,,656.0,147.0,12.0,22.600000000000023,22.600000000000023,16.0,23.0,0.0
18262.57,7.575,3,437700399,-53621233,7.575,2024-01-14 16:56:51,,656.0,147.0,12.0,22.600000000000023,22.600000000000023,16.0,23.0,0.0
18270.37,7.577,3,437700717,-53622205,7.577,2024-01-14 16:56:52,,656.0,146.0,12.0,22.600000000000023,22.600000000000023,16.0,23.0,0.0
18278.17,7.583,3,437701027,-53623180,7.583,2024-01-14 16:56:53,,656.0,146.0,12.0,22.600000000000023,22.600000000000023,16.0,23.0,0.0
18285.85,7.583,3,437701291,-53624149,7.583,2024-01-14 16:56:54,,657.0,147.0,12.0,22.600000000000023,22.600000000000023,16.0,23.0,0.0
18293.3,7.583,3,437701528,-53625090,7.583,2024-01-14 16:56:55,,657.0,147.0,12.0,22.799999999999955,22.799999999999955,16.0,23.0,0.0
18300.85,7.583,3,437701810,-53626041,7.583,2024-01-14 16:56:56,,657.0,147.0,12.0,22.799999999999955,22.799999999999955,16.0,23.0,0.0
18308.5,7.583,3,437702120,-53626992,7.583,2024-01-14 16:56:57,,657.0,147.0,12.0,22.799999999999955,22.799999999999955,16.0,23.0,0.0
18315.99,7.583,3,437702392,-53627934,7.583,2024-01-14 16:56:58,,658.0,147.0,12.0,22.799999999999955,22.799999999999955,16.0,23.0,0.0
18323.75,7.583,3,437702665,-53628906,7.583,2024-01-14 16:56:59,,658.0,148.0,12.0,22.799999999999955,22.799999999999955,16.0,23.0,0.0
18331.54,7.583,3,437702938,-53629879,7.583,2024-01-14 16:57:00,,658.0,147.0,12.0,22.799999999999955,22.799999999999955,16.0,23.0,0.0
18339.3,7.591,3,437703221,-53630854,7.591,2024-01-14 16:57:01,,658.0,148.0,12.0,22.799999999999955,22.799999999999955,16.0,23.0,0.0
18347.07,7.623,3,437703530,-53631837,7.623,2024-01-14 16:57:02,,659.0,147.0,12.0,22.799999999999955,22.799999999999955,16.0,23.0,0.0
18354.93,7.656,3,437703794,-53632830,7.656,2024-01-14 16:57:03,,659.0,149.0,12.0,22.799999999999955,22.799999999999955,16.0,23.0,0.0
18362.75,7.728,3,437704022,-53633829,7.728,2024-01-14 16:57:04,,659.0,149.0,12.0,22.799999999999955,22.799999999999955,16.0,23.0,0.0
18370.74,7.752,3,437704260,-53634854,7.752,2024-01-14 16:57:05,,659.0,150.0,12.0,22.600000000000023,22.600000000000023,16.0,23.0,0.0
18378.83,7.761,3,437704523,-53635884,7.761,2024-01-14 16:57:06,,660.0,150.0,12.0,22.600000000000023,22.600000000000023,16.0,23.0,0.0
18387.07,7.775,3,437704751,-53636946,7.775,2024-01-14 16:57:07,,660.0,150.0,12.0,22.399999999999977,22.399999999999977,16.0,23.0,0.0
18395.31,7.818,3,437704987,-53638003,7.818,2024-01-14 16:57:08,,660.0,149.0,12.0,22.399999999999977,22.399999999999977,16.0,23.0,0.0
18403.98,7.959,3,437705266,-53639113,7.959,2024-01-14 16:57:09,,660.0,150.0,12.0,22.399999999999977,22.399999999999977,16.0,23.0,0.0
18412.38,8.178,3,437705530,-53640189,8.178,2024-01-14 16:57:10,,661.0,151.0,12.0,22.399999999999977,22.399999999999977,16.0,23.0,0.0
18420.33,8.186,3,437705750,-53641209,8.186,2024-01-14 16:57:11,,661.0,151.0,12.0,22.399999999999977,22.399999999999977,16.0,23.0,0.0
18428.76,8.186,3,437705997,-53642290,8.186,2024-01-14 16:57:12,,661.0,150.0,12.0,22.399999999999977,22.399999999999977,16.0,23.0,0.0
18436.74,8.186,3,437706259,-53643310,8.186,2024-01-14 16:57:13,,661.0,150.0,12.0,22.399999999999977,22.399999999999977,16.0,23.0,0.0
18444.75,8.186,3,437706486,-53644336,8.186,2024-01-14 16:57:14,,662.0,149.0,12.0,22.399999999999977,22.399999999999977,16.0,23.0,0.0
18452.61,8.186,3,437706715,-53645352,8.186,2024-01-14 16:57:15,,662.0,149.0,12.0,22.399999999999977,22.399999999999977,16.0,23.0,0.0
18460.42,8.179,3,437706932,-53646357,8.179,2024-01-14 16:57:16,,662.0,149.0,12.0,22.399999999999977,22.399999999999977,16.0,23.0,0.0
18468.28,8.128,4,437707113,-53647379,8.128,2024-01-14 16:57:17,,662.0,149.0,12.0,22.399999999999977,22.399999999999977,16.0,23.0,0.0
18476.04,8.011,4,437707294,-53648389,8.011,2024-01-14 16:57:18,,663.0,148.0,12.0,22.399999999999977,22.399999999999977,16.0,23.0,0.0
18483.89,7.931,4,437707498,-53649406,7.931,2024-01-14 16:57:19,,663.0,148.0,12.0,22.399999999999977,22.399999999999977,16.0,23.0,0.0
18491.72,7.852,4,437707763,-53650405,7.852,2024-01-14 16:57:20,,663.0,148.0,12.0,22.399999999999977,22.399999999999977,16.0,23.0,0.0
18499.39,7.825,4,437707989,-53651388,7.825,2024-01-14 16:57:21,,663.0,148.0,12.0,22.399999999999977,22.399999999999977,16.0,23.0,0.0
18506.85,7.814,3,437708215,-53652340,7.814,2024-01-14 16:57:22,,664.0,149.0,12.0,22.399999999999977,22.399999999999977,16.0,23.0,0.0
18514.46,7.776,3,437708454,-53653314,7.776,2024-01-14 16:57:23,,664.0,149.0,12.0,22.399999999999977,22.399999999999977,16.0,23.0,0.0
18522.2,7.765,3,437708728,-53654294,7.765,2024-01-14 16:57:24,,664.0,149.0,12.0,22.399999999999977,22.399999999999977,16.0,23.0,0.0
18529.92,7.748,3,437709001,-53655265,7.748,2024-01-14 16:57:25,,664.0,150.0,12.0,22.399999999999977,22.399999999999977,16.0,23.0,0.0
18537.58,7.739,3,437709276,-53656217,7.739,2024-01-14 16:57:26,,665.0,150.0,12.0,22.399999999999977,22.399999999999977,16.0,23.0,0.0
18545.07,7.729,3,437709558,-53657158,7.729,2024-01-14 16:57:27,,665.0,150.0,12.0,22.399999999999977,22.399999999999977,16.0,23.0,0.0
18552.79,7.718,3,437709865,-53658128,7.718,2024-01-14 16:57:28,,665.0,149.0,12.0,22.399999999999977,22.399999999999977,16.0,23.0,0.0
18560.48,7.701,3,437710127,-53659097,7.701,2024-01-14 16:57:29,,665.0,148.0,12.0,22.399999999999977,22.399999999999977,16.0,23.0,0.0
18567.92,7.69,3,437710373,-53660035,7.69,2024-01-14 16:57:30,,666.0,148.0,12.0,22.399999999999977,22.399999999999977,16.0,23.0,0.0
18575.38,7.662,3,437710694,-53660953,7.662,2024-01-14 16:57:31,,666.0,148.0,12.0,22.399999999999977,22.399999999999977,16.0,23.0,0.0
18582.85,7.619,3,437711039,-53661848,7.619,2024-01-14 16:57:32,,666.0,146.0,12.0,22.399999999999977,22.399999999999977,16.0,23.0,0.0
18590.22,7.611,3,437711437,-53662711,7.611,2024-01-14 16:57:33,,666.0,147.0,12.0,22.399999999999977,22.399999999999977,16.0,23.0,0.0
18597.77,7.583,3,437711809,-53663605,7.583,2024-01-14 16:57:34,,667.0,147.0,12.0,22.399999999999977,22.399999999999977,16.0,23.0,0.0
18605.43,7.583,3,437712206,-53664502,7.583,2024-01-14 16:57:35,,667.0,148.0,12.0,22.399999999999977,22.399999999999977,16.0,23.0,0.0
18612.98,7.583,3,437712574,-53665393,7.583,2024-01-14 16:57:36,,667.0,148.0,12.0,22.399999999999977,22.399999999999977,16.0,23.0,0.0
18620.51,7.583,3,437712946,-53666285,7.583,2024-01-14 16:57:37,,667.0,148.0,12.0,22.399999999999977,22.399999999999977,16.0,23.0,0.0
18627.92,7.58,3,437713339,-53667161,7.58,2024-01-14 16:57:38,,668.0,148.0,12.0,22.399999999999977,22.399999999999977,16.0,23.0,0.0
18635.49,7.566,3,437713706,-53668053,7.566,2024-01-14 16:57:39,,668.0,149.0,12.0,22.399999999999977,22.399999999999977,16.0,23.0,0.0
18643.05,7.556,3,437714083,-53668942,7.556,2024-01-14 16:57:40,,668.0,148.0,12.0,22.399999999999977,22.399999999999977,16.0,23.0,0.0
18650.63,7.556,3,437714494,-53669824,7.556,2024-01-14 16:57:41,,668.0,150.0,12.0,22.399999999999977,22.399999999999977,16.0,23.0,0.0
18658.28,7.556,3,437714893,-53670719,7.556,2024-01-14 16:57:42,,669.0,149.0,12.0,22.399999999999977,22.399999999999977,16.0,23.0,0.0
18665.81,7.549,3,437715257,-53671612,7.549,2024-01-14 16:57:43,,669.0,151.0,12.0,22.600000000000023,22.600000000000023,16.0,23.0,0.0
18673.29,7.528,3,437715611,-53672511,7.528,2024-01-14 16:57:44,,669.0,151.0,12.0,22.600000000000023,22.600000000000023,16.0,23.0,0.0
18680.7,7.528,3,437715941,-53673402,7.528,2024-01-14 16:57:45,,669.0,151.0,12.0,22.600000000000023,22.600000000000023,16.0,23.0,0.0
18688.08,7.528,3,437716304,-53674279,7.528,2024-01-14 16:57:46,,670.0,152.0,12.0,22.600000000000023,22.600000000000023,16.0,23.0,0.0
18695.64,7.528,3,437716669,-53675175,7.528,2024-01-14 16:57:47,,670.0,152.0,12.0,22.600000000000023,22.600000000000023,16.0,23.0,0.0
18703.13,7.528,3,437717043,-53676066,7.528,2024-01-14 16:57:48,,670.0,152.0,12.0,22.600000000000023,22.600000000000023,16.0,23.0,0.0
18710.73,7.528,3,437717442,-53676964,7.528,2024-01-14 16:57:49,,670.0,151.0,12.0,22.600000000000023,22.600000000000023,16.0,23.0,0.0
18718.41,7.528,3,437717815,-53677876,7.528,2024-01-14 16:57:50,,671.0,151.0,12.0,22.600000000000023,22.600000000000023,16.0,23.0,0.0
18726.18,7.534,3,437718203,-53678794,7.534,2024-01-14 16:57:51,,671.0,150.0,12.0,22.600000000000023,22.600000000000023,16.0,23.0,0.0
18733.91,7.556,3,437718543,-53679722,7.556,2024-01-14 16:57:52,,671.0,149.0,12.0,22.600000000000023,22.600000000000023,16.0,23.0,0.0
18741.48,7.556,3,437718944,-53680618,7.556,2024-01-14 16:57:53,,671.0,150.0,12.0,22.600000000000023,22.600000000000023,16.0,23.0,0.0
18748.91,7.556,3,437719308,-53681489,7.556,2024-01-14 16:57:54,,672.0,150.0,12.0,22.600000000000023,22.600000000000023,16.0,23.0,0.0
18756.34,7.556,3,437719682,-53682364,7.556,2024-01-14 16:57:55,,672.0,150.0,12.0,22.600000000000023,22.600000000000023,16.0,23.0,0.0
18763.76,7.549,3,437720080,-53683238,7.549,2024-01-14 16:57:56,,672.0,150.0,12.0,22.600000000000023,22.600000000000023,16.0,23.0,0.0
18771.23,7.523,3,437720446,-53684118,7.523,2024-01-14 16:57:57,,672.0,150.0,12.0,22.600000000000023,22.600000000000023,16.0,23.0,0.0
18778.57,7.508,3,437720819,-53684980,7.508,2024-01-14 16:57:58,,673.0,149.0,12.0,22.600000000000023,22.600000000000023,16.0,23.0,0.0
18785.8,7.504,3,437721218,-53685817,7.504,2024-01-14 16:57:59,,673.0,149.0,12.0,22.600000000000023,22.600000000000023,16.0,23.0,0.0
18793.17,7.483,3,437721583,-53686676,7.483,2024-01-14 16:58:00,,673.0,149.0,12.0,22.600000000000023,22.600000000000023,16.0,23.0,0.0
18800.36,7.453,3,437721947,-53687521,7.453,2024-01-14 16:58:01,,673.0,149.0,12.0,22.600000000000023,22.600000000000023,16.0,23.0,0.0
18807.43,7.429,3,437722324,-53688340,7.429,2024-01-14 16:58:02,,674.0,149.0,12.0,22.799999999999955,22.799999999999955,16.0,23.0,0.0
18814.41,7.34,3,437722720,-53689152,7.34,2024-01-14 16:58:03,,674.0,148.0,12.0,22.799999999999955,22.799999999999955,16.0,23.0,0.0
18821.39,7.271,3,437723086,-53689965,7.271,2024-01-14 16:58:04,,674.0,147.0,12.0,22.799999999999955,22.799999999999955,16.0,23.0,0.0
18828.32,7.183,3,437723451,-53690763,7.183,2024-01-14 16:58:05,,674.0,147.0,12.0,23.0,23.0,16.0,23.0,0.0
18835.22,7.175,3,437723802,-53691564,7.175,2024-01-14 16:58:06,,675.0,146.0,12.0,23.0,23.0,16.0,23.0,0.0
18842.22,7.175,3,437724127,-53692412,7.175,2024-01-14 16:58:07,,675.0,146.0,12.0,23.0,23.0,16.0,23.0,0.0
18849.26,7.177,3,437724485,-53693252,7.177,2024-01-14 16:58:08,,675.0,145.0,12.0,23.0,23.0,16.0,23.0,0.0
18856.71,7.186,3,437724860,-53694131,7.186,2024-01-14 16:58:09,,675.0,145.0,12.0,23.0,23.0,16.0,23.0,0.0
18863.98,7.186,3,437725223,-53694987,7.186,2024-01-14 16:58:10,,676.0,145.0,12.0,23.0,23.0,16.0,23.0,0.0
18871.3,7.188,3,437725589,-53695849,7.188,2024-01-14 16:58:11,,676.0,145.0,12.0,23.0,23.0,16.0,23.0,0.0
18879.12,7.214,3,437725974,-53696761,7.214,2024-01-14 16:58:12,,676.0,145.0,12.0,23.0,23.0,16.0,23.0,0.0
18887.23,7.284,3,437726396,-53697715,7.284,2024-01-14 16:58:13,,676.0,146.0,12.0,23.0,23.0,16.0,23.0,0.0
18893.46,7.312,3,437726725,-53698455,7.312,2024-01-14 16:58:14,,677.0,146.0,12.0,23.0,23.0,16.0,23.0,0.0
18901.01,7.338,3,437727089,-53699348,7.338,2024-01-14 16:58:15,,677.0,146.0,12.0,23.0,23.0,16.0,23.0,0.0
18908.51,7.361,4,437727453,-53700243,7.361,2024-01-14 16:58:16,,677.0,148.0,12.0,23.0,23.0,16.0,23.0,0.0
18916.08,7.404,3,437727828,-53701136,7.404,2024-01-14 16:58:17,,677.0,148.0,12.0,23.0,23.0,16.0,23.0,0.0
18923.58,7.453,3,437728228,-53702009,7.453,2024-01-14 16:58:18,,678.0,148.0,12.0,23.0,23.0,16.0,23.0,0.0
18930.93,7.459,3,437728592,-53702885,7.459,2024-01-14 16:58:19,,678.0,149.0,12.0,23.0,23.0,16.0,23.0,0.0
18938.29,7.481,3,437728945,-53703763,7.481,2024-01-14 16:58:20,,678.0,150.0,12.0,23.0,23.0,16.0,23.0,0.0
18945.8,7.481,3,437729285,-53704658,7.481,2024-01-14 16:58:21,,678.0,150.0,12.0,23.0,23.0,16.0,23.0,0.0
18953.37,7.481,3,437729685,-53705558,7.481,2024-01-14 16:58:22,,679.0,150.0,12.0,23.0,23.0,16.0,23.0,0.0
18960.82,7.481,4,437730037,-53706447,7.481,2024-01-14 16:58:23,,679.0,152.0,12.0,23.200000000000045,23.200000000000045,16.0,23.0,0.0
18968.34,7.481,4,437730366,-53707346,7.481,2024-01-14 16:58:24,,679.0,152.0,12.0,23.200000000000045,23.200000000000045,16.0,23.0,0.0
18975.94,7.481,4,437730742,-53708256,7.481,2024-01-14 16:58:25,,679.0,152.0,12.0,23.200000000000045,23.200000000000045,16.0,23.0,0.0
18983.33,7.479,4,437731129,-53709129,7.479,2024-01-14 16:58:26,,680.0,151.0,12.0,23.200000000000045,23.200000000000045,16.0,23.0,0.0
18990.64,7.468,4,437731459,-53710001,7.468,2024-01-14 16:58:27,,680.0,151.0,12.0,23.200000000000045,23.200000000000045,16.0,23.0,0.0
18997.86,7.451,4,437731824,-53710862,7.451,2024-01-14 16:58:28,,680.0,150.0,12.0,23.200000000000045,23.200000000000045,16.0,23.0,0.0
19005.28,7.446,4,437732188,-53711736,7.446,2024-01-14 16:58:29,,680.0,150.0,12.0,23.200000000000045,23.200000000000045,16.0,23.0,0.0
19012.62,7.449,3,437732550,-53712605,7.449,2024-01-14 16:58:30,,681.0,150.0,12.0,23.200000000000045,23.200000000000045,16.0,23.0,0.0
19020.01,7.423,3,437732915,-53713477,7.423,2024-01-14 16:58:31,,681.0,149.0,12.0,23.399999999999977,23.399999999999977,16.0,23.0,0.0
19027.29,7.371,3,437733289,-53714339,7.371,2024-01-14 16:58:32,,681.0,148.0,12.0,23.399999999999977,23.399999999999977,16.0,23.0,0.0
19034.7,7.342,3,437733689,-53715208,7.342,2024-01-14 16:58:33,,681.0,148.0,12.0,23.399999999999977,23.399999999999977,16.0,23.0,0.0
19041.99,7.342,3,437734054,-53716062,7.342,2024-01-14 16:58:34,,682.0,147.0,12.0,23.399999999999977,23.399999999999977,16.0,23.0,0.0
19049.18,7.342,3,437734416,-53716900,7.342,2024-01-14 16:58:35,,682.0,147.0,12.0,23.399999999999977,23.399999999999977,16.0,23.0,0.0
19056.57,7.342,3,437734781,-53717783,7.342,2024-01-14 16:58:36,,682.0,148.0,12.0,23.399999999999977,23.399999999999977,16.0,23.0,0.0
19064.13,7.342,4,437735149,-53718689,7.342,2024-01-14 16:58:37,,682.0,148.0,12.0,23.600000000000023,23.600000000000023,16.0,23.0,0.0
19071.61,7.353,4,437735512,-53719579,7.353,2024-01-14 16:58:38,,683.0,148.0,12.0,23.600000000000023,23.600000000000023,16.0,23.0,0.0
19079.08,7.397,4,437735872,-53720463,7.397,2024-01-14 16:58:39,,683.0,149.0,12.0,23.600000000000023,23.600000000000023,16.0,23.0,0.0
19086.64,7.417,4,437736237,-53721365,7.417,2024-01-14 16:58:40,,683.0,148.0,12.0,23.600000000000023,23.600000000000023,16.0,23.0,0.0
19094.26,7.389,4,437736602,-53722274,7.389,2024-01-14 16:58:41,,683.0,149.0,12.0,23.600000000000023,23.600000000000023,16.0,23.0,0.0
19101.5,7.389,4,437736955,-53723143,7.389,2024-01-14 16:58:42,,684.0,151.0,12.0,23.600000000000023,23.600000000000023,16.0,23.0,0.0
19108.73,7.389,4,437737295,-53723997,7.389,2024-01-14 16:58:43,,684.0,150.0,12.0,23.799999999999955,23.799999999999955,16.0,23.0,0.0
19116.09,7.389,4,437737695,-53724861,7.389,2024-01-14 16:58:44,,684.0,152.0,12.0,23.799999999999955,23.799999999999955,16.0,23.0,0.0
19123.49,7.378,3,437738059,-53725733,7.378,2024-01-14 16:58:45,,684.0,151.0,12.0,23.799999999999955,23.799999999999955,16.0,23.0,0.0
19130.73,7.342,3,437738412,-53726602,7.342,2024-01-14 16:58:46,,685.0,150.0,12.0,23.799999999999955,23.799999999999955,16.0,23.0,0.0
19137.96,7.335,3,437738740,-53727458,7.335,2024-01-14 16:58:47,,685.0,151.0,12.0,23.799999999999955,23.799999999999955,16.0,23.0,0.0
19145.32,7.314,3,437739104,-53728335,7.314,2024-01-14 16:58:48,,685.0,152.0,12.0,23.799999999999955,23.799999999999955,16.0,23.0,0.0
19152.73,7.307,3,437739469,-53729216,7.307,2024-01-14 16:58:49,,685.0,153.0,12.0,24.0,24.0,16.0,23.0,0.0
19160.21,7.286,3,437739833,-53730101,7.286,2024-01-14 16:58:50,,686.0,154.0,12.0,24.0,24.0,16.0,23.0,0.0
19167.47,7.286,3,437740207,-53730962,7.286,2024-01-14 16:58:51,,686.0,154.0,12.0,24.0,24.0,16.0,23.0,0.0
19174.95,7.291,3,437740607,-53731835,7.291,2024-01-14 16:58:52,,686.0,154.0,12.0,24.0,24.0,16.0,23.0,0.0
