calories,heart_rate,timestamp,battery_soc,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,temperature,altitude,enhanced_altitude,ascent,descent,grade
596,147,2023-12-18 16:14:35,,6932.76,3.926,5.0,438509161.0,-53122698.0,3.926,11.0,265.6,265.6,314.0,68.0,4.91
596,147,2023-12-18 16:14:36,,6936.52,3.806,5.0,438509390.0,-53122275.0,3.806,11.0,266.0,266.0,314.0,68.0,5.48
596,148,2023-12-18 16:14:37,,6939.89,3.67,5.0,438509598.0,-53121910.0,3.67,11.0,266.20000000000005,266.20000000000005,314.0,68.0,5.96
596,148,2023-12-18 16:14:38,,6942.72,3.613,5.0,438509798.0,-53121635.0,3.613,11.0,266.6,266.6,315.0,68.0,6.3
597,150,2023-12-18 16:14:39,,6945.62,3.57,5.0,438510044.0,-53121393.0,3.57,11.0,266.6,266.6,315.0,68.0,6.44
597,151,2023-12-18 16:14:40,,6949.22,3.545,5.0,438510348.0,-53121097.0,3.545,11.0,266.79999999999995,266.79999999999995,315.0,68.0,6.39
597,151,2023-12-18 16:14:41,,6953.2,3.581,5.0,438510708.0,-53120802.0,3.581,11.0,267.0,267.0,315.0,68.0,6.17
597,152,2023-12-18 16:14:42,,6956.75,3.719,5.0,438511047.0,-53120579.0,3.719,11.0,267.0,267.0,316.0,68.0,5.76
598,154,2023-12-18 16:14:43,,6960.02,3.77,5.0,438511358.0,-53120399.0,3.77,11.0,267.0,267.0,316.0,68.0,5.19
598,153,2023-12-18 16:14:44,,6964.22,3.78,5.0,438511797.0,-53120270.0,3.78,11.0,267.20000000000005,267.20000000000005,316.0,68.0,4.43
598,154,2023-12-18 16:14:45,,6968.88,3.846,5.0,438512304.0,-53120243.0,3.846,11.0,267.20000000000005,267.20000000000005,316.0,68.0,3.57
598,154,2023-12-18 16:14:46,,6973.32,4.058,5.0,438512779.0,-53120263.0,4.058,11.0,267.20000000000005,267.20000000000005,316.0,68.0,2.7
599,154,2023-12-18 16:14:47,,6977.55,4.231,5.0,438513242.0,-53120299.0,4.231,11.0,267.0,267.0,316.0,68.0,1.91
599,155,2023-12-18 16:14:48,,6981.46,4.077,5.0,438513652.0,-53120352.0,4.077,11.0,267.0,267.0,316.0,68.0,0.95
599,154,2023-12-18 16:14:49,,6985.35,3.827,5.0,438514061.0,-53120392.0,3.827,11.0,267.0,267.0,316.0,68.0,0.0
599,152,2023-12-18 16:14:50,,6989.4,3.797,5.0,438514490.0,-53120432.0,3.797,11.0,267.0,267.0,316.0,68.0,0.0
600,152,2023-12-18 16:14:51,,6993.78,3.84,5.0,438514961.0,-53120471.0,3.84,11.0,267.0,267.0,316.0,68.0,0.0
600,153,2023-12-18 16:14:52,,6997.94,4.161,5.0,438515422.0,-53120502.0,4.161,11.0,267.0,267.0,316.0,68.0,0.0
600,151,2023-12-18 16:14:53,,7002.17,4.609,5.0,438515890.0,-53120538.0,4.609,11.0,267.0,267.0,316.0,68.0,0.0
600,151,2023-12-18 16:14:54,,7006.95,4.464,5.0,438516382.0,-53120615.0,4.464,11.0,266.79999999999995,266.79999999999995,316.0,68.0,0.0
601,151,2023-12-18 16:14:55,,7011.17,4.281,5.0,438516809.0,-53120730.0,4.281,11.0,266.79999999999995,266.79999999999995,316.0,68.0,0.0
601,149,2023-12-18 16:14:56,,7015.51,4.382,5.0,438517256.0,-53120883.0,4.382,11.0,266.6,266.6,316.0,68.0,0.0
601,148,2023-12-18 16:14:57,,7020.04,4.524,5.0,438517729.0,-53121061.0,4.524,11.0,266.6,266.6,316.0,68.0,-0.4
601,147,2023-12-18 16:14:58,,7024.75,4.665,5.0,438518232.0,-53121235.0,4.665,11.0,266.4,266.4,316.0,68.0,-1.23
602,146,2023-12-18 16:14:59,,7029.64,4.865,5.0,438518751.0,-53121370.0,4.865,11.0,266.20000000000005,266.20000000000005,316.0,68.0,-1.48
602,146,2023-12-18 16:15:00,,7034.8,5.113,5.0,438519295.0,-53121406.0,5.113,11.0,266.0,266.0,316.0,68.0,-1.79
602,146,2023-12-18 16:15:01,,7040.19,5.304,5.0,438519858.0,-53121284.0,5.304,11.0,265.79999999999995,265.79999999999995,316.0,68.0,-2.15
602,145,2023-12-18 16:15:02,,7045.49,5.389,6.0,438520399.0,-53121007.0,5.389,11.0,265.6,265.6,316.0,68.0,-2.51
603,145,2023-12-18 16:15:03,,7050.19,5.261,7.0,438520800.0,-53120632.0,5.261,11.0,265.6,265.6,316.0,69.0,-2.75
603,145,2023-12-18 16:15:04,,7053.87,4.393,7.0,438521009.0,-53120244.0,4.393,11.0,265.79999999999995,265.79999999999995,316.0,69.0,-2.71
603,144,2023-12-18 16:15:05,,7056.63,3.261,7.0,438521019.0,-53119891.0,3.261,11.0,266.0,266.0,316.0,69.0,-2.34
603,144,2023-12-18 16:15:06,,7059.77,3.09,7.0,438520882.0,-53119516.0,3.09,11.0,266.20000000000005,266.20000000000005,316.0,69.0,-1.69
604,146,2023-12-18 16:15:07,,7063.56,3.18,7.0,438520646.0,-53119091.0,3.18,11.0,266.4,266.4,316.0,69.0,-0.77
604,145,2023-12-18 16:15:08,,7067.03,3.432,6.0,438520445.0,-53118703.0,3.432,11.0,266.6,266.6,316.0,69.0,0.4
604,145,2023-12-18 16:15:09,,7070.35,3.568,7.0,438520236.0,-53118338.0,3.568,11.0,266.79999999999995,266.79999999999995,316.0,69.0,1.69
604,145,2023-12-18 16:15:10,,7073.49,3.57,7.0,438520054.0,-53117987.0,3.57,11.0,267.0,267.0,317.0,69.0,3.1
605,146,2023-12-18 16:15:11,,7077.42,3.543,7.0,438519835.0,-53117549.0,3.543,11.0,267.20000000000005,267.20000000000005,317.0,69.0,4.3
605,145,2023-12-18 16:15:12,,7081.53,3.523,7.0,438519581.0,-53117109.0,3.523,11.0,267.20000000000005,267.20000000000005,317.0,69.0,4.94
605,145,2023-12-18 16:15:13,,7085.23,3.459,7.0,438519318.0,-53116736.0,3.459,11.0,267.4,267.4,317.0,69.0,4.94
605,145,2023-12-18 16:15:14,,7089.24,3.563,7.0,438519001.0,-53116349.0,3.563,11.0,267.4,267.4,317.0,69.0,4.55
606,145,2023-12-18 16:15:15,,7093.0,3.87,7.0,438518699.0,-53116001.0,3.87,11.0,267.6,267.6,317.0,69.0,4.06
606,145,2023-12-18 16:15:16,,7096.92,3.959,7.0,438518388.0,-53115669.0,3.959,11.0,267.79999999999995,267.79999999999995,318.0,69.0,3.61
606,144,2023-12-18 16:15:17,,7101.37,4.034,6.0,438518007.0,-53115326.0,4.034,11.0,267.79999999999995,267.79999999999995,318.0,69.0,3.22
606,144,2023-12-18 16:15:18,,7105.25,4.133,6.0,438517653.0,-53115038.0,4.133,11.0,268.0,268.0,318.0,69.0,2.92
607,143,2023-12-18 16:15:19,,7108.67,3.949,6.0,438517363.0,-53114782.0,3.949,11.0,268.0,268.0,318.0,69.0,2.74
607,145,2023-12-18 16:15:20,,7112.13,3.61,6.0,438517025.0,-53114562.0,3.61,11.0,268.20000000000005,268.20000000000005,318.0,69.0,2.64
607,145,2023-12-18 16:15:21,,7115.59,3.603,7.0,438516681.0,-53114345.0,3.603,11.0,268.20000000000005,268.20000000000005,318.0,69.0,2.58
607,144,2023-12-18 16:15:22,,7118.94,3.599,7.0,438516385.0,-53114106.0,3.599,11.0,268.4,268.4,318.0,69.0,2.53
607,144,2023-12-18 16:15:23,,7122.16,3.558,7.0,438516129.0,-53113836.0,3.558,11.0,268.4,268.4,318.0,69.0,2.47
608,143,2023-12-18 16:15:24,,7125.63,3.5,7.0,438515853.0,-53113515.0,3.5,11.0,268.4,268.4,318.0,69.0,2.35
608,144,2023-12-18 16:15:25,,7130.08,3.624,6.0,438515517.0,-53113100.0,3.624,11.0,268.4,268.4,319.0,69.0,2.14
608,142,2023-12-18 16:15:26,,7134.01,3.861,6.0,438515260.0,-53112701.0,3.861,11.0,268.4,268.4,319.0,69.0,1.82
608,143,2023-12-18 16:15:27,,7137.97,3.985,6.0,438515036.0,-53112246.0,3.985,11.0,268.20000000000005,268.20000000000005,319.0,69.0,1.03
609,143,2023-12-18 16:15:28,,7142.14,4.156,6.0,438514826.0,-53111754.0,4.156,11.0,268.20000000000005,268.20000000000005,319.0,69.0,0.0
609,143,2023-12-18 16:15:29,,7146.35,4.206,6.0,438514677.0,-53111231.0,4.206,11.0,268.20000000000005,268.20000000000005,319.0,69.0,0.0
609,142,2023-12-18 16:15:30,,7150.24,4.121,6.0,438514636.0,-53110719.0,4.121,11.0,268.20000000000005,268.20000000000005,319.0,69.0,0.0
609,144,2023-12-18 16:15:31,,7153.78,3.898,6.0,438514715.0,-53110261.0,3.898,11.0,268.20000000000005,268.20000000000005,319.0,69.0,0.0
610,143,2023-12-18 16:15:32,,7157.01,3.495,6.0,438514886.0,-53109891.0,3.495,11.0,268.4,268.4,319.0,69.0,0.0
610,145,2023-12-18 16:15:33,,7159.61,3.072,6.0,438515096.0,-53109664.0,3.072,11.0,268.4,268.4,319.0,69.0,0.0
610,145,2023-12-18 16:15:34,,7161.86,2.372,6.0,438515294.0,-53109535.0,2.372,11.0,268.6,268.6,319.0,69.0,0.0
610,145,2023-12-18 16:15:35,,7163.91,2.143,6.0,438515504.0,-53109430.0,2.143,11.0,268.79999999999995,268.79999999999995,319.0,69.0,0.38
611,147,2023-12-18 16:15:36,,7165.75,1.943,6.0,438515687.0,-53109350.0,1.943,11.0,269.20000000000005,269.20000000000005,319.0,69.0,1.65
611,146,2023-12-18 16:15:37,,7167.46,2.013,5.0,438515853.0,-53109299.0,2.013,11.0,269.6,269.6,319.0,69.0,2.89
611,147,2023-12-18 16:15:38,,7169.12,2.092,6.0,438516040.0,-53109320.0,2.092,11.0,270.0,270.0,319.0,69.0,4.62
611,147,2023-12-18 16:15:39,,7171.19,2.046,6.0,438516279.0,-53109385.0,2.046,11.0,270.4,270.4,319.0,69.0,6.86
612,147,2023-12-18 16:15:40,,7172.97,2.061,6.0,438516460.0,-53109473.0,2.061,11.0,270.6,270.6,320.0,69.0,9.43
612,149,2023-12-18 16:15:41,,7174.74,1.988,6.0,438516626.0,-53109573.0,1.988,11.0,271.0,271.0,320.0,69.0,11.98
612,150,2023-12-18 16:15:42,,7176.52,1.926,6.0,438516783.0,-53109680.0,1.926,11.0,271.4,271.4,321.0,69.0,14.03
612,151,2023-12-18 16:15:43,,7178.3,1.885,6.0,438516967.0,-53109779.0,1.885,11.0,271.79999999999995,271.79999999999995,321.0,69.0,15.34
613,153,2023-12-18 16:15:44,,7179.8,1.811,6.0,438517127.0,-53109846.0,1.811,11.0,272.20000000000005,272.20000000000005,321.0,69.0,16.05
613,155,2023-12-18 16:15:45,,7181.49,1.785,6.0,438517281.0,-53109932.0,1.785,11.0,272.4,272.4,322.0,69.0,16.39
613,157,2023-12-18 16:15:46,,7183.07,1.786,6.0,438517448.0,-53110002.0,1.786,11.0,272.79999999999995,272.79999999999995,322.0,69.0,16.54
613,158,2023-12-18 16:15:47,,7184.68,1.84,6.0,438517624.0,-53110039.0,1.84,11.0,273.20000000000005,273.20000000000005,322.0,69.0,16.62
614,159,2023-12-18 16:15:48,,7186.67,1.944,6.0,438517813.0,-53110113.0,1.944,11.0,273.4,273.4,323.0,69.0,16.76
614,160,2023-12-18 16:15:49,,7188.35,1.974,5.0,438517967.0,-53110221.0,1.974,11.0,273.79999999999995,273.79999999999995,323.0,69.0,16.88
614,162,2023-12-18 16:15:50,,7190.08,1.9,5.0,438518135.0,-53110328.0,1.9,11.0,274.20000000000005,274.20000000000005,323.0,69.0,16.86
614,163,2023-12-18 16:15:51,,7191.66,1.809,5.0,438518291.0,-53110398.0,1.809,11.0,274.4,274.4,324.0,69.0,16.63
615,164,2023-12-18 16:15:52,,7193.37,1.839,5.0,438518488.0,-53110440.0,1.839,11.0,274.79999999999995,274.79999999999995,324.0,69.0,16.26
615,167,2023-12-18 16:15:53,,7195.24,1.897,5.0,438518694.0,-53110439.0,1.897,11.0,275.0,275.0,324.0,69.0,15.89
615,166,2023-12-18 16:15:54,,7197.1,1.863,5.0,438518879.0,-53110398.0,1.863,11.0,275.4,275.4,325.0,69.0,15.55
616,167,2023-12-18 16:15:55,,7199.02,1.901,5.0,438519063.0,-53110374.0,1.901,11.0,275.79999999999995,275.79999999999995,325.0,69.0,15.3
616,168,2023-12-18 16:15:56,,7200.7,1.75,6.0,438519246.0,-53110374.0,1.75,11.0,276.0,276.0,325.0,69.0,15.17
616,168,2023-12-18 16:15:57,,7202.4,1.758,6.0,438519442.0,-53110366.0,1.758,11.0,276.4,276.4,326.0,69.0,15.16
617,170,2023-12-18 16:15:58,,7204.23,1.762,6.0,438519649.0,-53110360.0,1.762,11.0,276.6,276.6,326.0,69.0,15.18
617,169,2023-12-18 16:15:59,,7206.19,1.75,6.0,438519838.0,-53110407.0,1.75,11.0,277.0,277.0,326.0,69.0,15.24
617,170,2023-12-18 16:16:00,,7208.1,1.765,6.0,438520039.0,-53110471.0,1.765,11.0,277.20000000000005,277.20000000000005,327.0,69.0,15.36
617,172,2023-12-18 16:16:01,,7209.81,1.794,6.0,438520228.0,-53110494.0,1.794,11.0,277.6,277.6,327.0,69.0,15.49
618,172,2023-12-18 16:16:02,,7211.44,1.806,6.0,438520402.0,-53110485.0,1.806,11.0,277.79999999999995,277.79999999999995,327.0,69.0,15.58
618,173,2023-12-18 16:16:03,,7213.53,1.806,6.0,438520630.0,-53110481.0,1.806,11.0,278.20000000000005,278.20000000000005,328.0,69.0,15.63
618,174,2023-12-18 16:16:04,,7215.57,1.806,7.0,438520840.0,-53110510.0,1.806,11.0,278.4,278.4,328.0,69.0,15.45
619,173,2023-12-18 16:16:05,,7217.08,1.806,7.0,438521002.0,-53110550.0,1.806,11.0,278.79999999999995,278.79999999999995,328.0,69.0,15.16
619,175,2023-12-18 16:16:06,,7218.86,1.806,7.0,438521177.0,-53110614.0,1.806,11.0,279.0,279.0,328.0,69.0,14.9
619,173,2023-12-18 16:16:07,,7220.7,1.806,6.0,438521367.0,-53110696.0,1.806,11.0,279.4,279.4,329.0,69.0,14.68
620,173,2023-12-18 16:16:08,,7222.24,1.806,6.0,438521522.0,-53110766.0,1.806,11.0,279.6,279.6,329.0,69.0,14.49
620,173,2023-12-18 16:16:09,,7224.01,1.806,6.0,438521704.0,-53110869.0,1.806,11.0,279.79999999999995,279.79999999999995,329.0,69.0,14.32
620,174,2023-12-18 16:16:10,,7225.67,1.806,6.0,438521848.0,-53110999.0,1.806,11.0,280.0,280.0,330.0,69.0,14.14
621,173,2023-12-18 16:16:11,,7227.22,1.806,6.0,438521958.0,-53111134.0,1.806,11.0,280.20000000000005,280.20000000000005,330.0,69.0,13.83
621,173,2023-12-18 16:16:12,,7229.12,1.817,6.0,438522113.0,-53111309.0,1.817,11.0,280.4,280.4,330.0,69.0,13.38
621,174,2023-12-18 16:16:13,,7230.94,1.833,6.0,438522239.0,-53111493.0,1.833,11.0,280.6,280.6,330.0,69.0,12.82
622,173,2023-12-18 16:16:14,,7232.54,1.837,6.0,438522323.0,-53111670.0,1.837,11.0,280.79999999999995,280.79999999999995,331.0,69.0,12.16
622,174,2023-12-18 16:16:15,,7234.49,1.85,5.0,438522478.0,-53111868.0,1.85,11.0,281.0,281.0,331.0,69.0,11.44
622,172,2023-12-18 16:16:16,,7236.48,1.861,5.0,438522641.0,-53112057.0,1.861,11.0,281.20000000000005,281.20000000000005,331.0,69.0,10.74
622,172,2023-12-18 16:16:17,,7238.31,1.861,5.0,438522778.0,-53112227.0,1.861,11.0,281.4,281.4,331.0,69.0,10.06
623,172,2023-12-18 16:16:18,,7240.16,1.861,5.0,438522914.0,-53112403.0,1.861,11.0,281.6,281.6,331.0,69.0,9.48
623,172,2023-12-18 16:16:19,,7242.13,1.861,5.0,438523050.0,-53112602.0,1.861,11.0,281.6,281.6,331.0,69.0,8.96
623,174,2023-12-18 16:16:20,,7244.11,1.876,5.0,438523187.0,-53112794.0,1.876,11.0,281.79999999999995,281.79999999999995,332.0,69.0,8.52
624,174,2023-12-18 16:16:21,,7246.19,1.909,5.0,438523323.0,-53112999.0,1.909,11.0,282.0,282.0,332.0,69.0,8.15
624,172,2023-12-18 16:16:22,,7248.15,1.925,5.0,438523460.0,-53113212.0,1.925,11.0,282.20000000000005,282.20000000000005,332.0,69.0,7.82
624,172,2023-12-18 16:16:23,,7249.89,1.925,5.0,438523578.0,-53113399.0,1.925,11.0,282.4,282.4,332.0,69.0,7.55
625,172,2023-12-18 16:16:24,,7251.75,1.913,5.0,438523669.0,-53113605.0,1.913,11.0,282.4,282.4,332.0,69.0,7.36
625,171,2023-12-18 16:16:25,,7253.72,1.89,5.0,438523779.0,-53113824.0,1.89,11.0,282.6,282.6,332.0,69.0,7.27
625,171,2023-12-18 16:16:26,,7255.57,1.881,5.0,438523916.0,-53114019.0,1.881,11.0,282.79999999999995,282.79999999999995,333.0,69.0,7.22
626,173,2023-12-18 16:16:27,,7257.17,1.881,5.0,438524033.0,-53114185.0,1.881,11.0,283.0,283.0,333.0,69.0,7.22
626,173,2023-12-18 16:16:28,,7258.91,1.881,5.0,438524124.0,-53114371.0,1.881,11.0,283.20000000000005,283.20000000000005,333.0,69.0,7.29
626,171,2023-12-18 16:16:29,,7260.81,1.881,5.0,438524234.0,-53114587.0,1.881,11.0,283.4,283.4,333.0,69.0,7.4
626,173,2023-12-18 16:16:30,,7262.71,1.881,5.0,438524352.0,-53114802.0,1.881,11.0,283.6,283.6,333.0,69.0,7.57
627,171,2023-12-18 16:16:31,,7264.45,1.881,5.0,438524443.0,-53114999.0,1.881,11.0,283.6,283.6,333.0,69.0,7.79
627,172,2023-12-18 16:16:32,,7266.32,1.872,5.0,438524553.0,-53115208.0,1.872,11.0,283.79999999999995,283.79999999999995,334.0,69.0,7.99
627,171,2023-12-18 16:16:33,,7268.17,1.865,5.0,438524689.0,-53115407.0,1.865,10.0,284.0,284.0,334.0,69.0,8.17
628,171,2023-12-18 16:16:34,,7269.98,1.866,5.0,438524806.0,-53115605.0,1.866,10.0,284.20000000000005,284.20000000000005,334.0,69.0,8.41
628,173,2023-12-18 16:16:35,,7271.78,1.858,5.0,438524897.0,-53115811.0,1.858,10.0,284.4,284.4,334.0,69.0,8.66
628,171,2023-12-18 16:16:36,,7273.56,1.856,4.0,438525007.0,-53116004.0,1.856,10.0,284.79999999999995,284.79999999999995,334.0,69.0,8.89
629,173,2023-12-18 16:16:37,,7275.23,1.858,4.0,438525125.0,-53116172.0,1.858,10.0,285.0,285.0,335.0,69.0,9.16
629,172,2023-12-18 16:16:38,,7277.02,1.853,4.0,438525234.0,-53116352.0,1.853,10.0,285.20000000000005,285.20000000000005,335.0,69.0,9.48
629,172,2023-12-18 16:16:39,,7278.99,1.853,4.0,438525390.0,-53116538.0,1.853,10.0,285.4,285.4,335.0,69.0,9.85
630,172,2023-12-18 16:16:40,,7280.79,1.825,4.0,438525534.0,-53116714.0,1.825,10.0,285.6,285.6,335.0,69.0,10.23
630,172,2023-12-18 16:16:41,,7282.28,1.779,4.0,438525644.0,-53116863.0,1.779,10.0,286.0,286.0,335.0,69.0,10.65
630,172,2023-12-18 16:16:42,,7283.97,1.761,4.0,438525762.0,-53117040.0,1.761,10.0,286.20000000000005,286.20000000000005,336.0,69.0,11.02
630,173,2023-12-18 16:16:43,,7285.67,1.75,4.0,438525853.0,-53117222.0,1.75,10.0,286.4,286.4,336.0,69.0,11.32
631,173,2023-12-18 16:16:44,,7287.43,1.742,4.0,438525963.0,-53117395.0,1.742,10.0,286.6,286.6,336.0,69.0,11.66
631,175,2023-12-18 16:16:45,,7289.22,1.739,4.0,438526099.0,-53117567.0,1.739,10.0,287.0,287.0,336.0,69.0,11.98
631,174,2023-12-18 16:16:46,,7290.82,1.75,4.0,438526254.0,-53117700.0,1.75,10.0,287.20000000000005,287.20000000000005,337.0,69.0,12.26
632,174,2023-12-18 16:16:47,,7292.52,1.739,5.0,438526418.0,-53117826.0,1.739,10.0,287.4,287.4,337.0,69.0,12.55
632,174,2023-12-18 16:16:48,,7293.99,1.714,4.0,438526536.0,-53117949.0,1.714,10.0,287.79999999999995,287.79999999999995,337.0,69.0,12.8
632,174,2023-12-18 16:16:49,,7295.41,1.703,4.0,438526645.0,-53118075.0,1.703,10.0,288.0,288.0,337.0,69.0,12.98
633,176,2023-12-18 16:16:50,,7297.07,1.696,4.0,438526763.0,-53118234.0,1.696,10.0,288.20000000000005,288.20000000000005,338.0,69.0,13.08
633,176,2023-12-18 16:16:51,,7298.67,1.701,4.0,438526873.0,-53118400.0,1.701,10.0,288.4,288.4,338.0,69.0,13.1
633,174,2023-12-18 16:16:52,,7300.37,1.722,5.0,438526991.0,-53118570.0,1.722,10.0,288.6,288.6,338.0,69.0,13.02
634,174,2023-12-18 16:16:53,,7302.18,1.722,5.0,438527139.0,-53118713.0,1.722,10.0,288.79999999999995,288.79999999999995,338.0,69.0,12.8
634,175,2023-12-18 16:16:54,,7303.94,1.707,5.0,438527328.0,-53118808.0,1.707,10.0,289.0,289.0,339.0,69.0,12.54
634,173,2023-12-18 16:16:55,,7305.48,1.701,5.0,438527483.0,-53118878.0,1.701,10.0,289.4,289.4,339.0,69.0,12.26
635,175,2023-12-18 16:16:56,,7307.15,1.696,5.0,438527647.0,-53118948.0,1.696,10.0,289.6,289.6,339.0,69.0,12.01
635,173,2023-12-18 16:16:57,,7308.76,1.658,5.0,438527802.0,-53118998.0,1.658,10.0,289.79999999999995,289.79999999999995,339.0,69.0,11.79
635,174,2023-12-18 16:16:58,,7310.52,1.685,6.0,438527984.0,-53119038.0,1.685,10.0,290.0,290.0,340.0,69.0,11.63
636,174,2023-12-18 16:16:59,,7312.32,1.73,6.0,438528166.0,-53119078.0,1.73,10.0,290.20000000000005,290.20000000000005,340.0,69.0,11.56
636,173,2023-12-18 16:17:00,,7314.12,1.742,6.0,438528367.0,-53119134.0,1.742,10.0,290.4,290.4,340.0,69.0,11.59
636,174,2023-12-18 16:17:01,,7316.21,1.745,6.0,438528595.0,-53119214.0,1.745,10.0,290.6,290.6,340.0,69.0,11.62
636,174,2023-12-18 16:17:02,,7318.18,1.747,6.0,438528785.0,-53119277.0,1.747,10.0,290.79999999999995,290.79999999999995,340.0,69.0,11.58
637,173,2023-12-18 16:17:03,,7319.76,1.745,5.0,438528939.0,-53119317.0,1.745,10.0,291.0,291.0,341.0,69.0,11.5
637,173,2023-12-18 16:17:04,,7321.52,1.761,5.0,438529140.0,-53119356.0,1.761,10.0,291.4,291.4,341.0,69.0,11.41
637,173,2023-12-18 16:17:05,,7323.34,1.778,5.0,438529350.0,-53119406.0,1.778,10.0,291.6,291.6,341.0,69.0,11.36
638,174,2023-12-18 16:17:06,,7325.06,1.786,5.0,438529531.0,-53119466.0,1.786,10.0,291.79999999999995,291.79999999999995,341.0,69.0,11.39
638,175,2023-12-18 16:17:07,,7327.1,1.812,5.0,438529731.0,-53119539.0,1.812,10.0,292.0,292.0,342.0,69.0,11.42
638,173,2023-12-18 16:17:08,,7329.3,1.825,5.0,438529941.0,-53119622.0,1.825,10.0,292.20000000000005,292.20000000000005,342.0,69.0,11.44
639,173,2023-12-18 16:17:09,,7330.98,1.81,5.0,438530123.0,-53119692.0,1.81,10.0,292.4,292.4,342.0,69.0,11.47
639,175,2023-12-18 16:17:10,,7332.54,1.806,5.0,438530287.0,-53119755.0,1.806,10.0,292.79999999999995,292.79999999999995,342.0,69.0,11.52
639,175,2023-12-18 16:17:11,,7334.08,1.806,5.0,438530442.0,-53119811.0,1.806,10.0,293.0,293.0,343.0,69.0,11.56
640,173,2023-12-18 16:17:12,,7335.81,1.806,5.0,438530624.0,-53119881.0,1.806,10.0,293.20000000000005,293.20000000000005,343.0,69.0,11.6
640,175,2023-12-18 16:17:13,,7337.8,1.809,5.0,438530826.0,-53119948.0,1.809,10.0,293.4,293.4,343.0,69.0,11.7
640,178,2023-12-18 16:17:14,,7340.21,1.814,5.0,438531072.0,-53120020.0,1.814,10.0,293.79999999999995,293.79999999999995,343.0,69.0,11.82
641,175,2023-12-18 16:17:15,,7342.45,1.814,5.0,438531306.0,-53120057.0,1.814,10.0,294.0,294.0,344.0,69.0,11.91
641,178,2023-12-18 16:17:16,,7344.08,1.814,6.0,438531487.0,-53120057.0,1.814,10.0,294.20000000000005,294.20000000000005,344.0,69.0,11.99
641,176,2023-12-18 16:17:17,,7345.86,1.814,5.0,438531670.0,-53120064.0,1.814,10.0,294.4,294.4,344.0,69.0,11.99
642,176,2023-12-18 16:17:18,,7347.62,1.814,5.0,438531872.0,-53120083.0,1.814,10.0,294.6,294.6,344.0,69.0,11.91
642,177,2023-12-18 16:17:19,,7349.39,1.814,5.0,438532080.0,-53120104.0,1.814,10.0,295.0,295.0,344.0,69.0,11.81
642,177,2023-12-18 16:17:20,,7351.06,1.814,5.0,438532262.0,-53120123.0,1.814,10.0,295.20000000000005,295.20000000000005,345.0,69.0,11.74
642,175,2023-12-18 16:17:21,,7352.73,1.814,5.0,438532425.0,-53120137.0,1.814,10.0,295.4,295.4,345.0,69.0,11.68
643,177,2023-12-18 16:17:22,,7354.42,1.822,5.0,438532580.0,-53120160.0,1.822,10.0,295.6,295.6,345.0,69.0,11.61
643,175,2023-12-18 16:17:23,,7356.13,1.833,5.0,438532762.0,-53120210.0,1.833,10.0,295.79999999999995,295.79999999999995,345.0,69.0,11.56
643,175,2023-12-18 16:17:24,,7357.89,1.814,5.0,438532964.0,-53120243.0,1.814,10.0,296.0,296.0,346.0,69.0,11.52
644,176,2023-12-18 16:17:25,,7359.75,1.779,6.0,438533173.0,-53120256.0,1.779,10.0,296.20000000000005,296.20000000000005,346.0,69.0,11.38
644,175,2023-12-18 16:17:26,,7361.61,1.776,6.0,438533355.0,-53120246.0,1.776,10.0,296.4,296.4,346.0,69.0,11.2
644,176,2023-12-18 16:17:27,,7363.46,1.779,6.0,438533556.0,-53120226.0,1.779,10.0,296.6,296.6,346.0,69.0,10.99
645,174,2023-12-18 16:17:28,,7365.31,1.769,6.0,438533764.0,-53120223.0,1.769,10.0,296.79999999999995,296.79999999999995,347.0,69.0,10.72
645,174,2023-12-18 16:17:29,,7367.25,1.769,6.0,438533966.0,-53120243.0,1.769,10.0,297.0,297.0,347.0,69.0,10.45
645,175,2023-12-18 16:17:30,,7369.2,1.776,6.0,438534174.0,-53120256.0,1.776,10.0,297.20000000000005,297.20000000000005,347.0,69.0,10.2
646,174,2023-12-18 16:17:31,,7371.19,1.794,5.0,438534392.0,-53120247.0,1.794,10.0,297.4,297.4,347.0,69.0,9.91
646,175,2023-12-18 16:17:32,,7373.2,1.979,5.0,438534610.0,-53120243.0,1.979,10.0,297.4,297.4,347.0,69.0,9.56
646,174,2023-12-18 16:17:33,,7374.95,2.104,5.0,438534784.0,-53120263.0,2.104,10.0,297.6,297.6,347.0,69.0,9.15
647,175,2023-12-18 16:17:34,,7377.05,1.9,5.0,438535031.0,-53120299.0,1.9,10.0,297.79999999999995,297.79999999999995,348.0,69.0,8.69
647,173,2023-12-18 16:17:35,,7379.33,1.861,5.0,438535265.0,-53120359.0,1.861,10.0,297.79999999999995,297.79999999999995,348.0,69.0,8.12
647,173,2023-12-18 16:17:36,,7381.44,1.861,5.0,438535467.0,-53120425.0,1.861,10.0,298.0,298.0,348.0,69.0,7.51
648,173,2023-12-18 16:17:37,,7383.4,1.873,5.0,438535675.0,-53120498.0,1.873,10.0,298.20000000000005,298.20000000000005,348.0,69.0,7.0
648,173,2023-12-18 16:17:38,,7385.37,1.897,6.0,438535876.0,-53120575.0,1.897,10.0,298.20000000000005,298.20000000000005,348.0,69.0,6.58
648,173,2023-12-18 16:17:39,,7387.79,2.114,6.0,438536123.0,-53120697.0,2.114,10.0,298.4,298.4,348.0,69.0,6.26
