cadence,calories,distance,enhanced_speed,gps_accuracy,left_right_balance,position_lat,position_long,power,speed,timestamp,battery_soc,heart_rate,temperature,altitude,enhanced_altitude,ascent,descent,grade
0,432,16680.09,6.556,4,171.0,437933720,-54293533,0,6.556,2024-03-18 16:00:07,,121.0,20.0,47.0,47.0,40.0,36.0,0.0
84,433,16686.42,6.556,4,168.0,437934084,-54294253,43,6.556,2024-03-18 16:00:08,,120.0,20.0,47.0,47.0,40.0,36.0,0.0
83,433,16693.14,6.556,4,188.0,437934407,-54295055,203,6.556,2024-03-18 16:00:09,,120.0,20.0,46.799999999999955,46.799999999999955,40.0,36.0,0.0
83,433,16699.66,6.58,4,188.0,437934685,-54295852,207,6.58,2024-03-18 16:00:10,,120.0,20.0,46.799999999999955,46.799999999999955,40.0,36.0,0.0
50,433,16706.06,6.559,4,198.0,437934999,-54296608,164,6.559,2024-03-18 16:00:11,,120.0,20.0,46.799999999999955,46.799999999999955,40.0,36.0,0.0
83,433,16712.26,6.416,4,180.0,437935277,-54297349,87,6.416,2024-03-18 16:00:12,,119.0,20.0,46.799999999999955,46.799999999999955,40.0,36.0,0.0
86,433,16718.41,6.39,4,175.0,437935550,-54298104,175,6.39,2024-03-18 16:00:13,,119.0,20.0,46.799999999999955,46.799999999999955,40.0,36.0,0.0
90,434,16724.8,6.389,4,167.0,437935783,-54298909,192,6.389,2024-03-18 16:00:14,,119.0,20.0,46.799999999999955,46.799999999999955,40.0,36.0,0.0
82,434,16731.18,6.389,4,169.0,437936011,-54299710,162,6.389,2024-03-18 16:00:15,,118.0,20.0,46.799999999999955,46.799999999999955,40.0,36.0,0.0
88,434,16737.5,6.389,4,170.0,437936319,-54300472,160,6.389,2024-03-18 16:00:16,,118.0,20.0,46.799999999999955,46.799999999999955,40.0,36.0,0.0
82,434,16743.93,6.396,4,175.0,437936678,-54301209,170,6.396,2024-03-18 16:00:17,,118.0,20.0,46.799999999999955,46.799999999999955,40.0,36.0,0.0
89,434,16750.39,6.397,4,175.0,437937002,-54301963,187,6.397,2024-03-18 16:00:18,,118.0,20.0,47.0,47.0,40.0,36.0,0.0
86,434,16756.8,6.422,4,174.0,437937321,-54302720,190,6.422,2024-03-18 16:00:19,,118.0,20.0,47.0,47.0,40.0,36.0,0.0
87,435,16763.29,6.45,4,172.0,437937639,-54303491,200,6.45,2024-03-18 16:00:20,,118.0,20.0,47.0,47.0,40.0,36.0,0.0
87,435,16769.55,6.438,4,176.0,437937956,-54304226,191,6.438,2024-03-18 16:00:21,,119.0,20.0,47.0,47.0,40.0,36.0,0.0
86,435,16775.93,6.436,4,175.0,437938275,-54304981,201,6.436,2024-03-18 16:00:22,,120.0,20.0,47.0,47.0,40.0,36.0,0.0
86,435,16782.3,6.436,5,175.0,437938554,-54305754,218,6.436,2024-03-18 16:00:23,,120.0,20.0,47.0,47.0,40.0,36.0,0.0
85,435,16788.92,6.436,5,172.0,437938868,-54306548,226,6.436,2024-03-18 16:00:24,,120.0,20.0,47.200000000000045,47.200000000000045,40.0,36.0,0.0
84,436,16795.21,6.436,5,173.0,437939183,-54307303,236,6.436,2024-03-18 16:00:25,,121.0,20.0,47.39999999999998,47.39999999999998,40.0,36.0,0.0
88,436,16801.42,6.436,5,188.0,437939463,-54308043,224,6.436,2024-03-18 16:00:26,,121.0,20.0,47.60000000000002,47.60000000000002,40.0,36.0,0.0
83,436,16807.47,6.296,4,177.0,437939737,-54308784,254,6.296,2024-03-18 16:00:27,,121.0,20.0,47.799999999999955,47.799999999999955,40.0,36.0,0.69
82,436,16813.11,6.229,5,180.0,437939970,-54309483,290,6.229,2024-03-18 16:00:28,,121.0,20.0,48.0,48.0,40.0,36.0,1.26
86,437,16818.58,6.173,5,172.0,437940157,-54310161,385,6.173,2024-03-18 16:00:29,,122.0,20.0,48.200000000000045,48.200000000000045,40.0,36.0,1.64
81,437,16824.06,6.076,5,175.0,437940380,-54310841,403,6.076,2024-03-18 16:00:30,,122.0,20.0,48.200000000000045,48.200000000000045,41.0,36.0,1.97
86,438,16829.62,5.927,5,166.0,437940647,-54311510,313,5.927,2024-03-18 16:00:31,,123.0,20.0,48.39999999999998,48.39999999999998,41.0,36.0,2.23
85,438,16835.35,5.736,5,177.0,437940961,-54312172,211,5.736,2024-03-18 16:00:32,,123.0,20.0,48.60000000000002,48.60000000000002,41.0,36.0,2.41
88,438,16841.26,5.714,5,172.0,437941319,-54312827,189,5.714,2024-03-18 16:00:33,,124.0,20.0,48.60000000000002,48.60000000000002,41.0,36.0,2.49
86,438,16846.29,5.714,5,171.0,437941603,-54313396,150,5.714,2024-03-18 16:00:34,,124.0,20.0,48.799999999999955,48.799999999999955,41.0,36.0,2.43
89,438,16853.08,5.714,5,167.0,437941998,-54314167,134,5.714,2024-03-18 16:00:35,,124.0,20.0,48.799999999999955,48.799999999999955,42.0,36.0,2.3
87,438,16859.06,5.714,5,175.0,437942326,-54314856,137,5.714,2024-03-18 16:00:36,,124.0,20.0,48.799999999999955,48.799999999999955,42.0,36.0,2.07
87,439,16865.0,5.714,5,173.0,437942646,-54315514,147,5.714,2024-03-18 16:00:37,,125.0,20.0,48.799999999999955,48.799999999999955,42.0,36.0,1.79
92,439,16870.73,5.77,4,167.0,437943004,-54316152,151,5.77,2024-03-18 16:00:38,,125.0,20.0,48.799999999999955,48.799999999999955,42.0,36.0,1.48
87,439,16876.54,5.82,4,175.0,437943327,-54316804,143,5.82,2024-03-18 16:00:39,,125.0,20.0,48.799999999999955,48.799999999999955,42.0,36.0,1.18
90,439,16882.36,5.84,4,172.0,437943686,-54317443,137,5.84,2024-03-18 16:00:40,,125.0,20.0,49.0,49.0,42.0,36.0,0.37
90,439,16888.52,5.859,4,169.0,437944053,-54318120,147,5.859,2024-03-18 16:00:41,,125.0,20.0,49.0,49.0,42.0,36.0,0.0
87,439,16894.6,5.878,4,169.0,437944416,-54318810,147,5.878,2024-03-18 16:00:42,,126.0,20.0,49.0,49.0,42.0,36.0,0.0
92,439,16900.78,5.881,4,173.0,437944780,-54319510,153,5.881,2024-03-18 16:00:43,,126.0,20.0,49.0,49.0,42.0,36.0,0.0
86,440,16906.64,5.888,4,176.0,437945102,-54320180,167,5.888,2024-03-18 16:00:44,,127.0,20.0,49.0,49.0,42.0,36.0,0.0
91,440,16912.71,5.906,5,174.0,437945462,-54320860,181,5.906,2024-03-18 16:00:45,,126.0,20.0,49.0,49.0,42.0,36.0,0.0
80,440,16918.78,5.916,5,179.0,437945786,-54321556,184,5.916,2024-03-18 16:00:46,,127.0,20.0,49.0,49.0,42.0,36.0,0.0
85,440,16924.12,5.949,5,174.0,437946103,-54322158,204,5.949,2024-03-18 16:00:47,,126.0,20.0,49.0,49.0,42.0,36.0,0.0
85,440,16931.34,5.97,5,174.0,437946503,-54322968,225,5.97,2024-03-18 16:00:48,,126.0,20.0,49.200000000000045,49.200000000000045,42.0,36.0,0.0
86,441,16937.73,6.078,5,181.0,437946912,-54323646,198,6.078,2024-03-18 16:00:49,,126.0,20.0,49.200000000000045,49.200000000000045,42.0,36.0,0.0
80,441,16944.01,6.092,5,175.0,437947322,-54324318,126,6.092,2024-03-18 16:00:50,,126.0,20.0,49.200000000000045,49.200000000000045,42.0,36.0,0.0
83,441,16950.18,6.109,4,176.0,437947732,-54324979,136,6.109,2024-03-18 16:00:51,,125.0,20.0,49.200000000000045,49.200000000000045,42.0,36.0,0.0
87,441,16956.21,6.128,5,179.0,437948141,-54325617,163,6.128,2024-03-18 16:00:52,,125.0,20.0,49.200000000000045,49.200000000000045,42.0,36.0,0.0
82,441,16962.65,6.131,5,174.0,437948590,-54326269,164,6.131,2024-03-18 16:00:53,,125.0,20.0,49.200000000000045,49.200000000000045,42.0,36.0,0.0
83,441,16968.93,6.26,5,173.0,437949004,-54326922,148,6.26,2024-03-18 16:00:54,,125.0,20.0,49.200000000000045,49.200000000000045,42.0,36.0,0.0
66,441,16975.52,6.302,5,194.0,437949414,-54327632,114,6.302,2024-03-18 16:00:55,,124.0,20.0,49.0,49.0,42.0,36.0,0.0
92,441,16982.26,6.337,5,175.0,437949825,-54328366,100,6.337,2024-03-18 16:00:56,,124.0,20.0,49.0,49.0,42.0,36.0,0.0
89,442,16988.99,6.359,5,182.0,437950275,-54329084,151,6.359,2024-03-18 16:00:57,,124.0,20.0,48.799999999999955,48.799999999999955,42.0,36.0,0.0
90,442,16995.81,6.403,5,176.0,437950729,-54329801,160,6.403,2024-03-18 16:00:58,,124.0,20.0,48.799999999999955,48.799999999999955,42.0,36.0,0.0
83,442,17002.89,6.546,5,183.0,437951186,-54330535,147,6.546,2024-03-18 16:00:59,,125.0,20.0,48.799999999999955,48.799999999999955,42.0,36.0,0.0
85,442,17009.76,6.574,4,172.0,437951641,-54331254,158,6.574,2024-03-18 16:01:00,,124.0,20.0,48.799999999999955,48.799999999999955,42.0,36.0,0.0
83,442,17016.77,6.68,4,172.0,437952134,-54331987,174,6.68,2024-03-18 16:01:01,,125.0,20.0,48.799999999999955,48.799999999999955,42.0,36.0,0.0
83,442,17024.0,6.702,4,176.0,437952638,-54332726,185,6.702,2024-03-18 16:01:02,,125.0,20.0,48.60000000000002,48.60000000000002,42.0,36.0,0.0
83,443,17031.0,6.768,4,175.0,437953093,-54333451,161,6.768,2024-03-18 16:01:03,,125.0,20.0,48.60000000000002,48.60000000000002,42.0,36.0,0.0
86,443,17038.35,6.918,4,174.0,437953633,-54334197,172,6.918,2024-03-18 16:01:04,,124.0,20.0,48.39999999999998,48.39999999999998,42.0,36.0,0.0
80,443,17045.86,7.034,4,174.0,437954138,-54334966,192,7.034,2024-03-18 16:01:05,,125.0,20.0,48.39999999999998,48.39999999999998,42.0,36.0,0.0
85,443,17053.31,7.055,4,182.0,437954639,-54335741,185,7.055,2024-03-18 16:01:06,,125.0,20.0,48.39999999999998,48.39999999999998,42.0,36.0,0.0
84,443,17060.74,7.13,4,172.0,437955141,-54336516,156,7.13,2024-03-18 16:01:07,,125.0,20.0,48.39999999999998,48.39999999999998,42.0,36.0,0.0
85,443,17067.95,7.213,4,177.0,437955600,-54337274,147,7.213,2024-03-18 16:01:08,,125.0,20.0,48.39999999999998,48.39999999999998,42.0,36.0,0.0
85,444,17074.95,7.229,4,175.0,437956049,-54338039,147,7.229,2024-03-18 16:01:09,,125.0,20.0,48.39999999999998,48.39999999999998,42.0,36.0,0.0
82,444,17082.11,7.231,4,178.0,437956508,-54338820,147,7.231,2024-03-18 16:01:10,,124.0,20.0,48.200000000000045,48.200000000000045,42.0,36.0,0.0
85,444,17088.63,7.231,4,177.0,437956921,-54339504,149,7.231,2024-03-18 16:01:11,,124.0,20.0,48.200000000000045,48.200000000000045,42.0,36.0,0.0
83,444,17095.62,7.24,4,181.0,437957369,-54340250,168,7.24,2024-03-18 16:01:12,,124.0,20.0,48.200000000000045,48.200000000000045,42.0,36.0,0.0
80,444,17103.26,7.257,4,176.0,437957915,-54341037,210,7.257,2024-03-18 16:01:13,,124.0,20.0,48.0,48.0,42.0,36.0,0.0
0,444,17110.76,7.258,4,176.0,437958417,-54341806,0,7.258,2024-03-18 16:01:14,,123.0,20.0,48.0,48.0,42.0,36.0,0.0
0,444,17117.95,7.258,5,175.0,437958915,-54342546,0,7.258,2024-03-18 16:01:15,,121.0,20.0,48.0,48.0,42.0,36.0,0.0
86,444,17124.91,7.234,5,174.0,437959374,-54343278,41,7.234,2024-03-18 16:01:16,,121.0,20.0,48.0,48.0,42.0,36.0,0.0
88,445,17131.59,7.059,4,174.0,437959790,-54343998,84,7.059,2024-03-18 16:01:17,,120.0,20.0,48.0,48.0,42.0,36.0,0.0
89,445,17138.33,6.98,4,175.0,437960201,-54344731,135,6.98,2024-03-18 16:01:18,,119.0,20.0,47.799999999999955,47.799999999999955,42.0,36.0,0.0
90,445,17145.17,6.93,4,187.0,437960651,-54345451,137,6.93,2024-03-18 16:01:19,,119.0,20.0,47.799999999999955,47.799999999999955,42.0,36.0,0.0
90,445,17152.04,6.918,4,187.0,437961108,-54346185,144,6.918,2024-03-18 16:01:20,,119.0,20.0,47.60000000000002,47.60000000000002,42.0,36.0,0.0
0,445,17158.76,6.843,4,187.0,437961561,-54346867,0,6.843,2024-03-18 16:01:21,,119.0,20.0,47.60000000000002,47.60000000000002,42.0,36.0,0.0
83,445,17165.21,6.816,4,186.0,437962018,-54347525,126,6.816,2024-03-18 16:01:22,,119.0,20.0,47.60000000000002,47.60000000000002,42.0,36.0,0.0
83,445,17171.37,6.74,4,174.0,437962432,-54348183,227,6.74,2024-03-18 16:01:23,,120.0,20.0,47.60000000000002,47.60000000000002,42.0,36.0,0.0
88,446,17177.58,6.682,4,172.0,437962839,-54348834,284,6.682,2024-03-18 16:01:24,,120.0,20.0,47.799999999999955,47.799999999999955,42.0,36.0,0.0
84,446,17183.86,6.675,4,176.0,437963289,-54349475,277,6.675,2024-03-18 16:01:25,,121.0,20.0,47.799999999999955,47.799999999999955,42.0,36.0,0.0
88,446,17190.33,6.611,4,175.0,437963704,-54350147,218,6.611,2024-03-18 16:01:26,,121.0,20.0,47.799999999999955,47.799999999999955,42.0,36.0,0.0
89,446,17196.62,6.52,4,178.0,437964154,-54350789,184,6.52,2024-03-18 16:01:27,,122.0,20.0,48.0,48.0,42.0,36.0,0.0
81,447,17203.02,6.403,4,171.0,437964571,-54351444,187,6.403,2024-03-18 16:01:28,,122.0,20.0,48.0,48.0,42.0,36.0,0.0
86,447,17209.09,6.372,4,175.0,437964980,-54352098,242,6.372,2024-03-18 16:01:29,,123.0,20.0,48.0,48.0,42.0,36.0,0.0
87,447,17215.45,6.369,4,180.0,437965430,-54352737,221,6.369,2024-03-18 16:01:30,,124.0,20.0,48.0,48.0,42.0,36.0,0.0
87,447,17221.73,6.369,4,174.0,437965845,-54353375,179,6.369,2024-03-18 16:01:31,,125.0,20.0,48.0,48.0,42.0,36.0,0.0
85,447,17228.13,6.362,4,179.0,437966255,-54354083,183,6.362,2024-03-18 16:01:32,,126.0,20.0,48.200000000000045,48.200000000000045,42.0,36.0,0.0
86,448,17234.41,6.361,4,174.0,437966624,-54354765,190,6.361,2024-03-18 16:01:33,,126.0,20.0,48.200000000000045,48.200000000000045,42.0,36.0,0.0
83,448,17240.58,6.354,4,176.0,437967069,-54355386,204,6.354,2024-03-18 16:01:34,,126.0,20.0,48.200000000000045,48.200000000000045,42.0,36.0,0.0
85,448,17246.95,6.336,4,177.0,437967524,-54356000,213,6.336,2024-03-18 16:01:35,,126.0,20.0,48.200000000000045,48.200000000000045,42.0,36.0,0.0
89,448,17253.34,6.351,4,172.0,437968018,-54356618,221,6.351,2024-03-18 16:01:36,,126.0,20.0,48.200000000000045,48.200000000000045,42.0,36.0,0.0
81,448,17259.72,6.353,4,176.0,437968484,-54357224,209,6.353,2024-03-18 16:01:37,,125.0,20.0,48.39999999999998,48.39999999999998,42.0,36.0,0.0
87,449,17266.21,6.36,4,184.0,437968979,-54357852,168,6.36,2024-03-18 16:01:38,,126.0,20.0,48.39999999999998,48.39999999999998,42.0,36.0,0.0
86,449,17272.3,6.361,4,171.0,437969439,-54358453,153,6.361,2024-03-18 16:01:39,,126.0,20.0,48.39999999999998,48.39999999999998,42.0,36.0,0.0
82,449,17278.47,6.311,4,181.0,437969894,-54359035,163,6.311,2024-03-18 16:01:40,,126.0,20.0,48.39999999999998,48.39999999999998,42.0,36.0,0.0
84,449,17284.85,6.306,4,170.0,437970385,-54359605,185,6.306,2024-03-18 16:01:41,,126.0,20.0,48.39999999999998,48.39999999999998,42.0,36.0,0.0
92,449,17291.41,6.306,4,169.0,437970890,-54360240,173,6.306,2024-03-18 16:01:42,,126.0,20.0,48.39999999999998,48.39999999999998,42.0,36.0,0.0
86,449,17298.13,6.363,4,166.0,437971351,-54360930,145,6.363,2024-03-18 16:01:43,,125.0,20.0,48.39999999999998,48.39999999999998,42.0,36.0,0.0
91,450,17304.82,6.386,4,184.0,437971835,-54361572,140,6.386,2024-03-18 16:01:44,,125.0,20.0,48.39999999999998,48.39999999999998,42.0,36.0,0.0
91,450,17310.25,6.413,4,184.0,437972255,-54362106,153,6.413,2024-03-18 16:01:45,,125.0,20.0,48.39999999999998,48.39999999999998,42.0,36.0,0.0
0,450,17317.85,6.417,4,180.0,437972823,-54362817,0,6.417,2024-03-18 16:01:46,,124.0,20.0,48.200000000000045,48.200000000000045,42.0,36.0,0.0
0,450,17324.65,6.417,4,176.0,437973370,-54363427,0,6.417,2024-03-18 16:01:47,,124.0,20.0,48.200000000000045,48.200000000000045,42.0,36.0,0.0
0,450,17330.69,6.417,4,172.0,437973844,-54363977,0,6.417,2024-03-18 16:01:48,,123.0,20.0,48.200000000000045,48.200000000000045,42.0,36.0,0.0
0,450,17335.82,6.376,4,168.0,437974213,-54364469,0,6.376,2024-03-18 16:01:49,,122.0,20.0,48.200000000000045,48.200000000000045,42.0,36.0,0.0
79,450,17342.04,6.369,4,164.0,437974656,-54365087,189,6.369,2024-03-18 16:01:50,,122.0,20.0,48.200000000000045,48.200000000000045,42.0,36.0,0.0
86,450,17349.6,6.369,4,170.0,437975195,-54365869,275,6.369,2024-03-18 16:01:51,,121.0,20.0,48.0,48.0,42.0,36.0,0.0
86,450,17355.95,6.321,4,170.0,437975623,-54366528,197,6.321,2024-03-18 16:01:52,,121.0,20.0,48.0,48.0,42.0,36.0,0.0
79,451,17361.19,6.227,4,187.0,437975992,-54367040,152,6.227,2024-03-18 16:01:53,,122.0,20.0,48.0,48.0,42.0,36.0,0.0
91,451,17367.37,6.214,4,180.0,437976485,-54367622,83,6.214,2024-03-18 16:01:54,,122.0,20.0,48.0,48.0,42.0,36.0,0.0
0,451,17374.46,6.069,4,178.0,437976978,-54368307,0,6.069,2024-03-18 16:01:55,,122.0,20.0,48.0,48.0,42.0,36.0,0.0
31,451,17380.03,6.023,4,175.0,437977316,-54368931,5,6.023,2024-03-18 16:01:56,,122.0,20.0,48.0,48.0,42.0,36.0,0.0
0,451,17385.21,5.986,4,174.0,437977595,-54369531,0,5.986,2024-03-18 16:01:57,,121.0,20.0,48.0,48.0,42.0,36.0,0.0
0,451,17390.49,5.957,4,174.0,437977937,-54370075,0,5.957,2024-03-18 16:01:58,,121.0,20.0,48.0,48.0,42.0,36.0,0.0
0,451,17395.08,5.953,4,174.0,437978271,-54370528,0,5.953,2024-03-18 16:01:59,,120.0,20.0,48.0,48.0,42.0,36.0,0.0
0,451,17400.78,5.953,4,174.0,437978714,-54371075,0,5.953,2024-03-18 16:02:00,,120.0,20.0,48.200000000000045,48.200000000000045,42.0,36.0,0.0
79,451,17406.26,5.738,4,174.0,437979113,-54371614,110,5.738,2024-03-18 16:02:01,,120.0,20.0,48.200000000000045,48.200000000000045,42.0,36.0,0.0
79,451,17411.63,5.462,4,171.0,437979495,-54372145,205,5.462,2024-03-18 16:02:02,,120.0,20.0,48.200000000000045,48.200000000000045,42.0,36.0,0.0
81,451,17415.89,5.418,4,173.0,437979822,-54372547,224,5.418,2024-03-18 16:02:03,,120.0,20.0,48.39999999999998,48.39999999999998,42.0,36.0,0.0
82,451,17422.02,5.393,4,174.0,437980294,-54373144,225,5.393,2024-03-18 16:02:04,,119.0,20.0,48.39999999999998,48.39999999999998,42.0,36.0,0.0
83,452,17427.73,5.389,4,178.0,437980678,-54373713,209,5.389,2024-03-18 16:02:05,,119.0,20.0,48.39999999999998,48.39999999999998,42.0,36.0,0.0
82,452,17433.42,5.389,4,173.0,437981089,-54374261,190,5.389,2024-03-18 16:02:06,,120.0,20.0,48.39999999999998,48.39999999999998,42.0,36.0,0.0
80,452,17438.89,5.389,4,173.0,437981504,-54374789,169,5.389,2024-03-18 16:02:07,,120.0,20.0,48.60000000000002,48.60000000000002,42.0,36.0,0.0
77,452,17444.23,5.357,4,183.0,437981874,-54375322,151,5.357,2024-03-18 16:02:08,,120.0,20.0,48.60000000000002,48.60000000000002,42.0,36.0,0.0
79,452,17449.11,5.319,4,173.0,437982227,-54375826,173,5.319,2024-03-18 16:02:09,,120.0,20.0,48.60000000000002,48.60000000000002,42.0,36.0,0.0
81,453,17454.37,5.347,4,181.0,437982589,-54376375,210,5.347,2024-03-18 16:02:10,,120.0,20.0,48.799999999999955,48.799999999999955,42.0,36.0,0.0
82,453,17459.97,5.385,4,178.0,437982964,-54376949,244,5.385,2024-03-18 16:02:11,,121.0,20.0,48.799999999999955,48.799999999999955,42.0,36.0,1.02
81,453,17464.52,5.406,4,176.0,437983290,-54377419,251,5.406,2024-03-18 16:02:12,,122.0,20.0,49.0,49.0,42.0,36.0,1.12
83,453,17469.98,5.416,4,173.0,437983650,-54377966,258,5.416,2024-03-18 16:02:13,,122.0,20.0,49.0,49.0,42.0,36.0,1.22
83,454,17476.71,5.417,5,176.0,437984176,-54378609,260,5.417,2024-03-18 16:02:14,,122.0,20.0,49.200000000000045,49.200000000000045,42.0,36.0,1.37
85,454,17482.46,5.417,5,171.0,437984600,-54379142,244,5.417,2024-03-18 16:02:15,,123.0,20.0,49.39999999999998,49.39999999999998,42.0,36.0,1.52
86,454,17487.83,5.417,5,171.0,437985008,-54379658,232,5.417,2024-03-18 16:02:16,,123.0,20.0,49.39999999999998,49.39999999999998,42.0,36.0,1.62
85,454,17493.5,5.417,4,174.0,437985419,-54380212,220,5.417,2024-03-18 16:02:17,,123.0,20.0,49.60000000000002,49.60000000000002,42.0,36.0,1.74
86,455,17498.16,5.508,4,176.0,437985787,-54380662,216,5.508,2024-03-18 16:02:18,,124.0,20.0,49.60000000000002,49.60000000000002,43.0,36.0,1.84
82,455,17504.65,5.519,4,177.0,437986272,-54381291,201,5.519,2024-03-18 16:02:19,,124.0,20.0,49.799999999999955,49.799999999999955,43.0,36.0,1.88
85,455,17510.27,5.519,4,179.0,437986652,-54381846,191,5.519,2024-03-18 16:02:20,,124.0,20.0,50.0,50.0,43.0,36.0,1.92
81,455,17515.62,5.544,4,172.0,437987056,-54382365,201,5.544,2024-03-18 16:02:21,,123.0,20.0,50.0,50.0,43.0,36.0,1.95
83,455,17520.18,5.547,4,146.0,437987426,-54382793,203,5.547,2024-03-18 16:02:22,,124.0,20.0,50.200000000000045,50.200000000000045,43.0,36.0,1.94
91,455,17526.43,5.547,4,171.0,437987913,-54383351,172,5.547,2024-03-18 16:02:23,,124.0,20.0,50.39999999999998,50.39999999999998,43.0,36.0,1.94
85,456,17531.62,5.523,4,174.0,437988329,-54383801,159,5.523,2024-03-18 16:02:24,,124.0,20.0,50.39999999999998,50.39999999999998,43.0,36.0,1.98
89,456,17536.24,5.495,4,178.0,437988659,-54384241,193,5.495,2024-03-18 16:02:25,,125.0,20.0,50.60000000000002,50.60000000000002,43.0,36.0,2.01
86,456,17541.12,5.457,4,172.0,437989060,-54384695,218,5.457,2024-03-18 16:02:26,,126.0,20.0,50.60000000000002,50.60000000000002,44.0,36.0,2.04
88,456,17546.16,5.364,4,173.0,437989426,-54385201,233,5.364,2024-03-18 16:02:27,,126.0,20.0,50.799999999999955,50.799999999999955,44.0,36.0,2.07
86,456,17550.25,5.212,4,186.0,437989670,-54385635,188,5.212,2024-03-18 16:02:28,,127.0,20.0,50.799999999999955,50.799999999999955,44.0,36.0,2.05
87,457,17556.04,5.004,4,186.0,437990058,-54386227,155,5.004,2024-03-18 16:02:29,,128.0,20.0,51.0,51.0,44.0,36.0,1.97
81,457,17561.05,4.956,4,177.0,437990427,-54386719,159,4.956,2024-03-18 16:02:30,,128.0,20.0,51.0,51.0,44.0,36.0,1.89
87,457,17565.53,4.921,4,172.0,437990710,-54387211,184,4.921,2024-03-18 16:02:31,,128.0,20.0,51.200000000000045,51.200000000000045,44.0,36.0,1.83
83,457,17570.39,4.917,4,176.0,437991026,-54387731,192,4.917,2024-03-18 16:02:32,,129.0,20.0,51.200000000000045,51.200000000000045,44.0,36.0,1.76
79,457,17574.21,4.917,5,180.0,437991303,-54388125,196,4.917,2024-03-18 16:02:33,,129.0,20.0,51.39999999999998,51.39999999999998,44.0,36.0,1.73
85,458,17579.58,4.917,5,178.0,437991696,-54388641,190,4.917,2024-03-18 16:02:34,,129.0,20.0,51.60000000000002,51.60000000000002,44.0,36.0,1.76
80,458,17584.44,4.875,4,179.0,437992063,-54389087,206,4.875,2024-03-18 16:02:35,,129.0,20.0,51.60000000000002,51.60000000000002,45.0,36.0,1.81
85,458,17589.17,4.782,4,182.0,437992425,-54389557,204,4.782,2024-03-18 16:02:36,,129.0,20.0,51.799999999999955,51.799999999999955,45.0,36.0,1.9
78,458,17593.72,4.745,5,182.0,437992709,-54390035,203,4.745,2024-03-18 16:02:37,,129.0,20.0,52.0,52.0,45.0,36.0,2.03
81,458,17597.23,4.732,5,171.0,437992942,-54390408,218,4.732,2024-03-18 16:02:38,,129.0,20.0,52.200000000000045,52.200000000000045,45.0,36.0,2.19
86,459,17601.54,4.084,5,178.0,437993250,-54390817,233,4.084,2024-03-18 16:02:39,,128.0,20.0,52.39999999999998,52.39999999999998,45.0,36.0,2.38
92,459,17604.53,3.336,4,169.0,437993489,-54391113,216,3.336,2024-03-18 16:02:40,,129.0,20.0,52.60000000000002,52.60000000000002,45.0,36.0,2.63
83,459,17606.74,2.688,4,190.0,437993675,-54391301,245,2.688,2024-03-18 16:02:41,,129.0,20.0,53.0,53.0,45.0,36.0,2.97
86,459,17608.68,2.077,4,178.0,437993819,-54391464,281,2.077,2024-03-18 16:02:42,,129.0,20.0,53.200000000000045,53.200000000000045,46.0,36.0,3.38
90,460,17610.79,1.983,4,175.0,437993995,-54391643,444,1.983,2024-03-18 16:02:43,,129.0,20.0,53.60000000000002,53.60000000000002,46.0,36.0,3.99
94,460,17612.71,1.998,4,172.0,437994177,-54391770,480,1.998,2024-03-18 16:02:44,,129.0,20.0,54.0,54.0,46.0,36.0,4.87
87,461,17614.39,1.983,4,176.0,437994359,-54391870,525,1.983,2024-03-18 16:02:45,,130.0,20.0,54.200000000000045,54.200000000000045,47.0,36.0,6.06
90,461,17616.25,2.16,4,178.0,437994501,-54391986,507,2.16,2024-03-18 16:02:46,,130.0,20.0,54.60000000000002,54.60000000000002,47.0,36.0,7.67
88,462,17617.87,2.023,4,179.0,437994678,-54392106,550,2.023,2024-03-18 16:02:47,,133.0,20.0,55.0,55.0,47.0,36.0,9.81
93,463,17620.07,2.0,5,180.0,437994860,-54392245,565,2.0,2024-03-18 16:02:48,,134.0,20.0,55.39999999999998,55.39999999999998,48.0,36.0,12.25
